M/W,Season,Match_No,League,開催日,開催地,会場,入場者数,開始時刻,終了時刻,試合時間,JURY,1stﾚﾌｪﾘｰ,2ndﾚﾌｪﾘｰ,判定員,Team1,Team2,セット:得,セット:失,セット1:得点,セット1:失点,セット1:時間,セット2:得点,セット2:失点,セット2:時間,セット3:得点,セット3:失点,セット3:時間,セット4:得点,セット4:失点,セット4:時間,セット5:得点,セット5:失点,セット5:時間,Team,N,L,Name,出場セット,出場セット1,出場セット2,出場セット3,出場セット4,出場セット5,アタック_打数,アタック_得点,アタック_失点,アタック_決定率,アタック_セット平均,アタック(内バックアタック)_打数,アタック(内バックアタック)_得点,アタック(内バックアタック)_失点,アタック(内バックアタック)_決定率,ブロック_得点,ブロック_セット平均,サーブ_打数,サーブ_得点,サーブ_失点,サーブ_効果,サーブ_効果率,サーブレシーブ_受数,サーブレシーブ_成功・優,サーブレシーブ_成功・良,サーブレシーブ_成功率
Women,2017_2018,601,Ｖ・チャレンジリーグⅠ女子 2017/18   レギュラーラウンド,11/4/2017,-,金沢市総合体育館,590,0.458333333,0.508333333,0.05,小柴　滋,内藤　聡美,宮坂　広,橋場　薫,岡山シーガルズ,フォレストリーヴズ熊本,3,0,25,16,0.014583333,25,15,0.013888889,25,17,0.017361111,-,-,-,-,-,-,岡山シーガルズ,2,-,山口 舞(C),1,-,-,□,-,-,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25,1,0,0,0
Women,2017_2018,601,Ｖ・チャレンジリーグⅠ女子 2017/18   レギュラーラウンド,11/4/2017,-,金沢市総合体育館,590,0.458333333,0.508333333,0.05,小柴　滋,内藤　聡美,宮坂　広,橋場　薫,岡山シーガルズ,フォレストリーヴズ熊本,3,0,25,16,0.014583333,25,15,0.013888889,25,17,0.017361111,-,-,-,-,-,-,岡山シーガルズ,6,-,渡邊 真恵,3,■,■,■,-,-,12,6,0,50,2,0,0,0,-,2,0.67,10,0,0,2,5,6,5,0,83.3
Women,2017_2018,601,Ｖ・チャレンジリーグⅠ女子 2017/18   レギュラーラウンド,11/4/2017,-,金沢市総合体育館,590,0.458333333,0.508333333,0.05,小柴　滋,内藤　聡美,宮坂　広,橋場　薫,岡山シーガルズ,フォレストリーヴズ熊本,3,0,25,16,0.014583333,25,15,0.013888889,25,17,0.017361111,-,-,-,-,-,-,岡山シーガルズ,7,-,佐々木 萌,2,-,□,■,-,-,14,7,0,50,3.5,0,0,0,-,0,-,4,0,0,1,6.2,6,3,2,66.7
Women,2017_2018,601,Ｖ・チャレンジリーグⅠ女子 2017/18   レギュラーラウンド,11/4/2017,-,金沢市総合体育館,590,0.458333333,0.508333333,0.05,小柴　滋,内藤　聡美,宮坂　広,橋場　薫,岡山シーガルズ,フォレストリーヴズ熊本,3,0,25,16,0.014583333,25,15,0.013888889,25,17,0.017361111,-,-,-,-,-,-,岡山シーガルズ,8,-,川畑 愛希,2,■,■,-,-,-,22,7,0,31.8,3.5,0,0,0,-,0,-,4,0,0,0,0,5,4,0,80
Women,2017_2018,601,Ｖ・チャレンジリーグⅠ女子 2017/18   レギュラーラウンド,11/4/2017,-,金沢市総合体育館,590,0.458333333,0.508333333,0.05,小柴　滋,内藤　聡美,宮坂　広,橋場　薫,岡山シーガルズ,フォレストリーヴズ熊本,3,0,25,16,0.014583333,25,15,0.013888889,25,17,0.017361111,-,-,-,-,-,-,岡山シーガルズ,12,-,居村 杏奈,2,-,□,■,-,-,7,2,1,28.6,1,0,0,0,-,2,1,4,0,0,1,6.2,3,0,1,16.7
Women,2017_2018,601,Ｖ・チャレンジリーグⅠ女子 2017/18   レギュラーラウンド,11/4/2017,-,金沢市総合体育館,590,0.458333333,0.508333333,0.05,小柴　滋,内藤　聡美,宮坂　広,橋場　薫,岡山シーガルズ,フォレストリーヴズ熊本,3,0,25,16,0.014583333,25,15,0.013888889,25,17,0.017361111,-,-,-,-,-,-,岡山シーガルズ,14,-,宮下 遥,2,-,□,■,-,-,2,2,0,100,1,0,0,0,-,0,-,6,0,0,0,0,0,0,0,-
Women,2017_2018,601,Ｖ・チャレンジリーグⅠ女子 2017/18   レギュラーラウンド,11/4/2017,-,金沢市総合体育館,590,0.458333333,0.508333333,0.05,小柴　滋,内藤　聡美,宮坂　広,橋場　薫,岡山シーガルズ,フォレストリーヴズ熊本,3,0,25,16,0.014583333,25,15,0.013888889,25,17,0.017361111,-,-,-,-,-,-,岡山シーガルズ,15,-,高田 茉優,3,■,■,□,-,-,1,0,0,0,-,0,0,0,-,0,-,10,1,1,4,17.5,0,0,0,-
Women,2017_2018,601,Ｖ・チャレンジリーグⅠ女子 2017/18   レギュラーラウンド,11/4/2017,-,金沢市総合体育館,590,0.458333333,0.508333333,0.05,小柴　滋,内藤　聡美,宮坂　広,橋場　薫,岡山シーガルズ,フォレストリーヴズ熊本,3,0,25,16,0.014583333,25,15,0.013888889,25,17,0.017361111,-,-,-,-,-,-,岡山シーガルズ,18,-,金田 修佳,3,■,■,■,-,-,31,17,0,54.8,5.67,0,0,0,-,0,-,11,1,0,2,13.6,15,7,0,46.7
Women,2017_2018,601,Ｖ・チャレンジリーグⅠ女子 2017/18   レギュラーラウンド,11/4/2017,-,金沢市総合体育館,590,0.458333333,0.508333333,0.05,小柴　滋,内藤　聡美,宮坂　広,橋場　薫,岡山シーガルズ,フォレストリーヴズ熊本,3,0,25,16,0.014583333,25,15,0.013888889,25,17,0.017361111,-,-,-,-,-,-,岡山シーガルズ,19,L,森田 夕貴,3,●,●,●,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,1,1,0,100
Women,2017_2018,601,Ｖ・チャレンジリーグⅠ女子 2017/18   レギュラーラウンド,11/4/2017,-,金沢市総合体育館,590,0.458333333,0.508333333,0.05,小柴　滋,内藤　聡美,宮坂　広,橋場　薫,岡山シーガルズ,フォレストリーヴズ熊本,3,0,25,16,0.014583333,25,15,0.013888889,25,17,0.017361111,-,-,-,-,-,-,岡山シーガルズ,20,L,丸山 亜季,1,-,-,〇,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
Women,2017_2018,601,Ｖ・チャレンジリーグⅠ女子 2017/18   レギュラーラウンド,11/4/2017,-,金沢市総合体育館,590,0.458333333,0.508333333,0.05,小柴　滋,内藤　聡美,宮坂　広,橋場　薫,岡山シーガルズ,フォレストリーヴズ熊本,3,0,25,16,0.014583333,25,15,0.013888889,25,17,0.017361111,-,-,-,-,-,-,岡山シーガルズ,21,-,高野 由里加,2,-,□,□,-,-,3,0,0,0,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-
Women,2017_2018,601,Ｖ・チャレンジリーグⅠ女子 2017/18   レギュラーラウンド,11/4/2017,-,金沢市総合体育館,590,0.458333333,0.508333333,0.05,小柴　滋,内藤　聡美,宮坂　広,橋場　薫,岡山シーガルズ,フォレストリーヴズ熊本,3,0,25,16,0.014583333,25,15,0.013888889,25,17,0.017361111,-,-,-,-,-,-,岡山シーガルズ,22,-,大楠 鼓雪,3,■,■,■,-,-,17,11,0,64.7,3.67,0,0,0,-,1,0.33,12,1,1,4,14.6,8,6,1,81.2
Women,2017_2018,601,Ｖ・チャレンジリーグⅠ女子 2017/18   レギュラーラウンド,11/4/2017,-,金沢市総合体育館,590,0.458333333,0.508333333,0.05,小柴　滋,内藤　聡美,宮坂　広,橋場　薫,岡山シーガルズ,フォレストリーヴズ熊本,3,0,25,16,0.014583333,25,15,0.013888889,25,17,0.017361111,-,-,-,-,-,-,岡山シーガルズ,25,-,大升 知春,1,-,-,□,-,-,5,2,0,40,2,0,0,0,-,0,-,3,0,0,0,0,3,2,0,66.7
Women,2017_2018,601,Ｖ・チャレンジリーグⅠ女子 2017/18   レギュラーラウンド,11/4/2017,-,金沢市総合体育館,590,0.458333333,0.508333333,0.05,小柴　滋,内藤　聡美,宮坂　広,橋場　薫,岡山シーガルズ,フォレストリーヴズ熊本,3,0,25,16,0.014583333,25,15,0.013888889,25,17,0.017361111,-,-,-,-,-,-,岡山シーガルズ,28,-,川島 亜依美,2,■,■,-,-,-,6,4,0,66.7,2,0,0,0,-,0,-,7,1,0,0,14.3,0,0,0,-
Women,2017_2018,601,Ｖ・チャレンジリーグⅠ女子 2017/18   レギュラーラウンド,11/4/2017,-,金沢市総合体育館,590,0.458333333,0.508333333,0.05,小柴　滋,内藤　聡美,宮坂　広,橋場　薫,岡山シーガルズ,フォレストリーヴズ熊本,0,3,16,25,0.014583333,15,25,0.013888889,17,25,0.017361111,-,-,-,-,-,-,フォレストリーヴズ熊本,1,-,斉藤 千佳,3,■,■,■,-,-,24,9,1,37.5,3,3,0,0,0,1,0.33,9,0,0,4,11.1,1,1,0,100
Women,2017_2018,601,Ｖ・チャレンジリーグⅠ女子 2017/18   レギュラーラウンド,11/4/2017,-,金沢市総合体育館,590,0.458333333,0.508333333,0.05,小柴　滋,内藤　聡美,宮坂　広,橋場　薫,岡山シーガルズ,フォレストリーヴズ熊本,0,3,16,25,0.014583333,15,25,0.013888889,17,25,0.017361111,-,-,-,-,-,-,フォレストリーヴズ熊本,2,-,山形 美沙紀,3,■,■,■,-,-,23,8,3,34.8,2.67,0,0,0,-,0,-,8,0,0,3,9.4,26,14,4,61.5
Women,2017_2018,601,Ｖ・チャレンジリーグⅠ女子 2017/18   レギュラーラウンド,11/4/2017,-,金沢市総合体育館,590,0.458333333,0.508333333,0.05,小柴　滋,内藤　聡美,宮坂　広,橋場　薫,岡山シーガルズ,フォレストリーヴズ熊本,0,3,16,25,0.014583333,15,25,0.013888889,17,25,0.017361111,-,-,-,-,-,-,フォレストリーヴズ熊本,3,-,川口 美久(C),3,■,■,■,-,-,26,5,0,19.2,1.67,0,0,0,-,0,-,7,0,0,0,0,33,16,8,60.6
Women,2017_2018,601,Ｖ・チャレンジリーグⅠ女子 2017/18   レギュラーラウンド,11/4/2017,-,金沢市総合体育館,590,0.458333333,0.508333333,0.05,小柴　滋,内藤　聡美,宮坂　広,橋場　薫,岡山シーガルズ,フォレストリーヴズ熊本,0,3,16,25,0.014583333,15,25,0.013888889,17,25,0.017361111,-,-,-,-,-,-,フォレストリーヴズ熊本,4,-,今門 璃穂,0,-,-,-,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
Women,2017_2018,601,Ｖ・チャレンジリーグⅠ女子 2017/18   レギュラーラウンド,11/4/2017,-,金沢市総合体育館,590,0.458333333,0.508333333,0.05,小柴　滋,内藤　聡美,宮坂　広,橋場　薫,岡山シーガルズ,フォレストリーヴズ熊本,0,3,16,25,0.014583333,15,25,0.013888889,17,25,0.017361111,-,-,-,-,-,-,フォレストリーヴズ熊本,5,-,宮原 佳代,1,-,□,-,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,2,0,1,25
Women,2017_2018,601,Ｖ・チャレンジリーグⅠ女子 2017/18   レギュラーラウンド,11/4/2017,-,金沢市総合体育館,590,0.458333333,0.508333333,0.05,小柴　滋,内藤　聡美,宮坂　広,橋場　薫,岡山シーガルズ,フォレストリーヴズ熊本,0,3,16,25,0.014583333,15,25,0.013888889,17,25,0.017361111,-,-,-,-,-,-,フォレストリーヴズ熊本,6,-,山田 真紀,2,-,□,□,-,-,3,2,0,66.7,1,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
Women,2017_2018,601,Ｖ・チャレンジリーグⅠ女子 2017/18   レギュラーラウンド,11/4/2017,-,金沢市総合体育館,590,0.458333333,0.508333333,0.05,小柴　滋,内藤　聡美,宮坂　広,橋場　薫,岡山シーガルズ,フォレストリーヴズ熊本,0,3,16,25,0.014583333,15,25,0.013888889,17,25,0.017361111,-,-,-,-,-,-,フォレストリーヴズ熊本,7,-,船津 成美,3,■,■,■,-,-,29,11,1,37.9,3.67,0,0,0,-,0,-,7,0,0,4,14.3,0,0,0,-
Women,2017_2018,601,Ｖ・チャレンジリーグⅠ女子 2017/18   レギュラーラウンド,11/4/2017,-,金沢市総合体育館,590,0.458333333,0.508333333,0.05,小柴　滋,内藤　聡美,宮坂　広,橋場　薫,岡山シーガルズ,フォレストリーヴズ熊本,0,3,16,25,0.014583333,15,25,0.013888889,17,25,0.017361111,-,-,-,-,-,-,フォレストリーヴズ熊本,8,L,佐藤 みなみ,3,●,●,●,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,10,6,2,70
Women,2017_2018,601,Ｖ・チャレンジリーグⅠ女子 2017/18   レギュラーラウンド,11/4/2017,-,金沢市総合体育館,590,0.458333333,0.508333333,0.05,小柴　滋,内藤　聡美,宮坂　広,橋場　薫,岡山シーガルズ,フォレストリーヴズ熊本,0,3,16,25,0.014583333,15,25,0.013888889,17,25,0.017361111,-,-,-,-,-,-,フォレストリーヴズ熊本,9,-,酢田 眞実,3,■,■,■,-,-,21,6,1,28.6,2,0,0,0,-,0,-,9,0,1,2,2.8,0,0,0,-
Women,2017_2018,601,Ｖ・チャレンジリーグⅠ女子 2017/18   レギュラーラウンド,11/4/2017,-,金沢市総合体育館,590,0.458333333,0.508333333,0.05,小柴　滋,内藤　聡美,宮坂　広,橋場　薫,岡山シーガルズ,フォレストリーヴズ熊本,0,3,16,25,0.014583333,15,25,0.013888889,17,25,0.017361111,-,-,-,-,-,-,フォレストリーヴズ熊本,10,-,藤古 彩乃,0,-,-,-,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
Women,2017_2018,601,Ｖ・チャレンジリーグⅠ女子 2017/18   レギュラーラウンド,11/4/2017,-,金沢市総合体育館,590,0.458333333,0.508333333,0.05,小柴　滋,内藤　聡美,宮坂　広,橋場　薫,岡山シーガルズ,フォレストリーヴズ熊本,0,3,16,25,0.014583333,15,25,0.013888889,17,25,0.017361111,-,-,-,-,-,-,フォレストリーヴズ熊本,11,-,岩永 明奈,3,■,■,■,-,-,2,1,0,50,0.33,0,0,0,-,0,-,9,0,0,3,8.3,0,0,0,-
Women,2017_2018,601,Ｖ・チャレンジリーグⅠ女子 2017/18   レギュラーラウンド,11/4/2017,-,金沢市総合体育館,590,0.458333333,0.508333333,0.05,小柴　滋,内藤　聡美,宮坂　広,橋場　薫,岡山シーガルズ,フォレストリーヴズ熊本,0,3,16,25,0.014583333,15,25,0.013888889,17,25,0.017361111,-,-,-,-,-,-,フォレストリーヴズ熊本,12,-,岸川 聖奈,0,-,-,-,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
Women,2017_2018,601,Ｖ・チャレンジリーグⅠ女子 2017/18   レギュラーラウンド,11/4/2017,-,金沢市総合体育館,590,0.458333333,0.508333333,0.05,小柴　滋,内藤　聡美,宮坂　広,橋場　薫,岡山シーガルズ,フォレストリーヴズ熊本,0,3,16,25,0.014583333,15,25,0.013888889,17,25,0.017361111,-,-,-,-,-,-,フォレストリーヴズ熊本,14,-,藤澤 楓子,0,-,-,-,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
Women,2017_2018,601,Ｖ・チャレンジリーグⅠ女子 2017/18   レギュラーラウンド,11/4/2017,-,金沢市総合体育館,590,0.458333333,0.508333333,0.05,小柴　滋,内藤　聡美,宮坂　広,橋場　薫,岡山シーガルズ,フォレストリーヴズ熊本,0,3,16,25,0.014583333,15,25,0.013888889,17,25,0.017361111,-,-,-,-,-,-,フォレストリーヴズ熊本,15,L,角野 僚架,0,-,-,-,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
Women,2017_2018,602,Ｖ・チャレンジリーグⅠ女子 2017/18   レギュラーラウンド,11/4/2017,-,金沢市総合体育館,870,0.552083333,0.622916667,0.070833333,小柴　滋,紙井　ひとみ,松谷　俊宏,宮坂　絵理子,大野石油広島オイラーズ,JAぎふリオレーナ,1,3,25,20,0.015972222,15,25,0.015972222,16,25,0.015972222,20,25,0.016666667,-,-,-,大野石油広島オイラーズ,1,-,北川 海育(C),4,■,■,■,■,-,19,6,0,31.6,1.5,0,0,0,-,0,-,9,0,0,3,8.3,0,0,0,-
Women,2017_2018,602,Ｖ・チャレンジリーグⅠ女子 2017/18   レギュラーラウンド,11/4/2017,-,金沢市総合体育館,870,0.552083333,0.622916667,0.070833333,小柴　滋,紙井　ひとみ,松谷　俊宏,宮坂　絵理子,大野石油広島オイラーズ,JAぎふリオレーナ,1,3,25,20,0.015972222,15,25,0.015972222,16,25,0.015972222,20,25,0.016666667,-,-,-,大野石油広島オイラーズ,2,-,正田 美友貴,4,■,■,■,■,-,17,4,1,23.5,1,0,0,0,-,2,0.5,14,1,1,6,16.1,0,0,0,-
Women,2017_2018,602,Ｖ・チャレンジリーグⅠ女子 2017/18   レギュラーラウンド,11/4/2017,-,金沢市総合体育館,870,0.552083333,0.622916667,0.070833333,小柴　滋,紙井　ひとみ,松谷　俊宏,宮坂　絵理子,大野石油広島オイラーズ,JAぎふリオレーナ,1,3,25,20,0.015972222,15,25,0.015972222,16,25,0.015972222,20,25,0.016666667,-,-,-,大野石油広島オイラーズ,3,-,磯部 成里,1,-,□,-,-,-,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25,0,0,0,-
Women,2017_2018,602,Ｖ・チャレンジリーグⅠ女子 2017/18   レギュラーラウンド,11/4/2017,-,金沢市総合体育館,870,0.552083333,0.622916667,0.070833333,小柴　滋,紙井　ひとみ,松谷　俊宏,宮坂　絵理子,大野石油広島オイラーズ,JAぎふリオレーナ,1,3,25,20,0.015972222,15,25,0.015972222,16,25,0.015972222,20,25,0.016666667,-,-,-,大野石油広島オイラーズ,4,-,長谷川 侑南,4,■,■,■,■,-,3,1,0,33.3,0.25,0,0,0,-,0,-,15,1,0,4,13.3,0,0,0,-
Women,2017_2018,602,Ｖ・チャレンジリーグⅠ女子 2017/18   レギュラーラウンド,11/4/2017,-,金沢市総合体育館,870,0.552083333,0.622916667,0.070833333,小柴　滋,紙井　ひとみ,松谷　俊宏,宮坂　絵理子,大野石油広島オイラーズ,JAぎふリオレーナ,1,3,25,20,0.015972222,15,25,0.015972222,16,25,0.015972222,20,25,0.016666667,-,-,-,大野石油広島オイラーズ,5,L,藤田 萠英,4,●,●,●,●,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,20,12,2,65
Women,2017_2018,602,Ｖ・チャレンジリーグⅠ女子 2017/18   レギュラーラウンド,11/4/2017,-,金沢市総合体育館,870,0.552083333,0.622916667,0.070833333,小柴　滋,紙井　ひとみ,松谷　俊宏,宮坂　絵理子,大野石油広島オイラーズ,JAぎふリオレーナ,1,3,25,20,0.015972222,15,25,0.015972222,16,25,0.015972222,20,25,0.016666667,-,-,-,大野石油広島オイラーズ,6,-,吉里 遥,4,■,■,■,■,-,55,12,4,21.8,3,14,1,3,7.1,0,-,7,0,2,0,-7.1,0,0,0,-
Women,2017_2018,602,Ｖ・チャレンジリーグⅠ女子 2017/18   レギュラーラウンド,11/4/2017,-,金沢市総合体育館,870,0.552083333,0.622916667,0.070833333,小柴　滋,紙井　ひとみ,松谷　俊宏,宮坂　絵理子,大野石油広島オイラーズ,JAぎふリオレーナ,1,3,25,20,0.015972222,15,25,0.015972222,16,25,0.015972222,20,25,0.016666667,-,-,-,大野石油広島オイラーズ,7,-,馬渡 晴菜,1,-,□,-,-,-,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0,0,0,0,-
Women,2017_2018,602,Ｖ・チャレンジリーグⅠ女子 2017/18   レギュラーラウンド,11/4/2017,-,金沢市総合体育館,870,0.552083333,0.622916667,0.070833333,小柴　滋,紙井　ひとみ,松谷　俊宏,宮坂　絵理子,大野石油広島オイラーズ,JAぎふリオレーナ,1,3,25,20,0.015972222,15,25,0.015972222,16,25,0.015972222,20,25,0.016666667,-,-,-,大野石油広島オイラーズ,8,-,吉本 梓穂,4,■,■,■,■,-,27,10,2,37,2.5,0,0,0,-,0,-,11,1,1,4,15.9,17,4,5,38.2
Women,2017_2018,602,Ｖ・チャレンジリーグⅠ女子 2017/18   レギュラーラウンド,11/4/2017,-,金沢市総合体育館,870,0.552083333,0.622916667,0.070833333,小柴　滋,紙井　ひとみ,松谷　俊宏,宮坂　絵理子,大野石油広島オイラーズ,JAぎふリオレーナ,1,3,25,20,0.015972222,15,25,0.015972222,16,25,0.015972222,20,25,0.016666667,-,-,-,大野石油広島オイラーズ,9,-,佐藤 愛美,2,-,□,-,□,-,10,4,1,40,2,2,1,0,50,0,-,3,0,1,0,-8.3,0,0,0,-
Women,2017_2018,602,Ｖ・チャレンジリーグⅠ女子 2017/18   レギュラーラウンド,11/4/2017,-,金沢市総合体育館,870,0.552083333,0.622916667,0.070833333,小柴　滋,紙井　ひとみ,松谷　俊宏,宮坂　絵理子,大野石油広島オイラーズ,JAぎふリオレーナ,1,3,25,20,0.015972222,15,25,0.015972222,16,25,0.015972222,20,25,0.016666667,-,-,-,大野石油広島オイラーズ,10,-,山内 佑里子,2,□,-,□,-,-,6,2,0,33.3,1,0,0,0,-,0,-,3,0,0,0,0,9,4,1,50
Women,2017_2018,602,Ｖ・チャレンジリーグⅠ女子 2017/18   レギュラーラウンド,11/4/2017,-,金沢市総合体育館,870,0.552083333,0.622916667,0.070833333,小柴　滋,紙井　ひとみ,松谷　俊宏,宮坂　絵理子,大野石油広島オイラーズ,JAぎふリオレーナ,1,3,25,20,0.015972222,15,25,0.015972222,16,25,0.015972222,20,25,0.016666667,-,-,-,大野石油広島オイラーズ,11,-,中田 唯香,4,■,■,■,■,-,40,13,3,32.5,3.25,0,0,0,-,1,0.25,12,0,0,4,8.3,40,18,9,56.2
Women,2017_2018,602,Ｖ・チャレンジリーグⅠ女子 2017/18   レギュラーラウンド,11/4/2017,-,金沢市総合体育館,870,0.552083333,0.622916667,0.070833333,小柴　滋,紙井　ひとみ,松谷　俊宏,宮坂　絵理子,大野石油広島オイラーズ,JAぎふリオレーナ,1,3,25,20,0.015972222,15,25,0.015972222,16,25,0.015972222,20,25,0.016666667,-,-,-,大野石油広島オイラーズ,12,-,谷岡 初生,1,-,-,□,-,-,1,0,0,0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
Women,2017_2018,602,Ｖ・チャレンジリーグⅠ女子 2017/18   レギュラーラウンド,11/4/2017,-,金沢市総合体育館,870,0.552083333,0.622916667,0.070833333,小柴　滋,紙井　ひとみ,松谷　俊宏,宮坂　絵理子,大野石油広島オイラーズ,JAぎふリオレーナ,3,1,20,25,0.015972222,25,15,0.015972222,25,16,0.015972222,25,20,0.016666667,-,-,-,JAぎふリオレーナ,1,-,田代 麻樹,4,■,■,■,■,-,20,2,0,10,0.5,0,0,0,-,0,-,16,0,0,4,6.2,0,0,0,-
Women,2017_2018,602,Ｖ・チャレンジリーグⅠ女子 2017/18   レギュラーラウンド,11/4/2017,-,金沢市総合体育館,870,0.552083333,0.622916667,0.070833333,小柴　滋,紙井　ひとみ,松谷　俊宏,宮坂　絵理子,大野石油広島オイラーズ,JAぎふリオレーナ,3,1,20,25,0.015972222,25,15,0.015972222,25,16,0.015972222,25,20,0.016666667,-,-,-,JAぎふリオレーナ,2,-,佐々原 和(C),4,□,□,□,□,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,3,2,0,66.7
Women,2017_2018,602,Ｖ・チャレンジリーグⅠ女子 2017/18   レギュラーラウンド,11/4/2017,-,金沢市総合体育館,870,0.552083333,0.622916667,0.070833333,小柴　滋,紙井　ひとみ,松谷　俊宏,宮坂　絵理子,大野石油広島オイラーズ,JAぎふリオレーナ,3,1,20,25,0.015972222,25,15,0.015972222,25,16,0.015972222,25,20,0.016666667,-,-,-,JAぎふリオレーナ,3,L,今井 里美,0,-,-,-,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
Women,2017_2018,602,Ｖ・チャレンジリーグⅠ女子 2017/18   レギュラーラウンド,11/4/2017,-,金沢市総合体育館,870,0.552083333,0.622916667,0.070833333,小柴　滋,紙井　ひとみ,松谷　俊宏,宮坂　絵理子,大野石油広島オイラーズ,JAぎふリオレーナ,3,1,20,25,0.015972222,25,15,0.015972222,25,16,0.015972222,25,20,0.016666667,-,-,-,JAぎふリオレーナ,4,-,吉井 奎乃,4,■,■,■,■,-,43,14,6,32.6,3.5,8,1,0,12.5,0,-,11,0,0,5,11.4,38,14,13,53.9
Women,2017_2018,602,Ｖ・チャレンジリーグⅠ女子 2017/18   レギュラーラウンド,11/4/2017,-,金沢市総合体育館,870,0.552083333,0.622916667,0.070833333,小柴　滋,紙井　ひとみ,松谷　俊宏,宮坂　絵理子,大野石油広島オイラーズ,JAぎふリオレーナ,3,1,20,25,0.015972222,25,15,0.015972222,25,16,0.015972222,25,20,0.016666667,-,-,-,JAぎふリオレーナ,5,-,山本 裕香,4,□,□,□,□,-,4,1,0,25,0.25,0,0,0,-,0,-,5,1,1,4,35,0,0,0,-
