M/W,Season,Match_No,League,開催日,開催地,会場,入場者数,開始時刻,終了時刻,試合時間,JURY,1stﾚﾌｪﾘｰ,2ndﾚﾌｪﾘｰ,判定員,Team1,Team2,セット:得,セット:失,セット1:得点,セット1:失点,セット1:時間,セット2:得点,セット2:失点,セット2:時間,セット3:得点,セット3:失点,セット3:時間,セット4:得点,セット4:失点,セット4:時間,セット5:得点,セット5:失点,セット5:時間,Team,アタック_打数,アタック_得点,アタック_失点,アタック_決定率,アタック_セット平均,アタック(内バックアタック)_打数,アタック(内バックアタック)_得点,アタック(内バックアタック)_失点,アタック(内バックアタック)_決定率,ブロック_得点,ブロック_セット平均,サーブ_打数,サーブ_得点,サーブ_失点,サーブ_効果,サーブ_効果率,サーブレシーブ_受数,サーブレシーブ_成功・優,サーブレシーブ_成功・良,サーブレシーブ_成功率
Men,2017_2018,501,Ｖ・チャレンジリーグⅠ男子 2017/18   レギュラーラウンド,11/4/2017,-,岡谷市民総合体育館,280,0.541666667,0.599305556,0.057638889,富田　満,中島　俊昌,小森　美明,嶋田　和明,大同特殊鋼レッドスター,警視庁フォートファイターズ,0,3,24,26,0.019444444,20,25,0.016666667,17,25,0.017361111,-,-,-,-,-,-,大同特殊鋼レッドスター,101,35,6,34.7,11.67,16,7,4,43.8,3,1,63,3,3,15,9.5,62,30,12,58.1
Men,2017_2018,501,Ｖ・チャレンジリーグⅠ男子 2017/18   レギュラーラウンド,11/4/2017,-,岡谷市民総合体育館,280,0.541666667,0.599305556,0.057638889,富田　満,中島　俊昌,小森　美明,嶋田　和明,大同特殊鋼レッドスター,警視庁フォートファイターズ,3,0,26,24,0.019444444,25,20,0.016666667,25,17,0.017361111,-,-,-,-,-,-,警視庁フォートファイターズ,96,43,5,44.8,14.33,13,4,2,30.8,14,4.67,74,4,11,20,8.4,59,30,14,62.7
Men,2017_2018,502,Ｖ・チャレンジリーグⅠ男子 2017/18   レギュラーラウンド,11/4/2017,-,岡谷市民総合体育館,660,0.635416667,0.708333333,0.072916667,富田　満,岡谷　仁,北原　良太,内藤　義人,VC長野トライデンツ,つくばユナイテッドSun GAIA,3,1,25,22,0.017361111,22,25,0.01875,25,22,0.015972222,25,15,0.014583333,-,-,-,VC長野トライデンツ,110,51,3,46.4,12.75,16,8,2,50,14,3.5,96,9,11,23,12.5,70,28,18,52.9
Men,2017_2018,502,Ｖ・チャレンジリーグⅠ男子 2017/18   レギュラーラウンド,11/4/2017,-,岡谷市民総合体育館,660,0.635416667,0.708333333,0.072916667,富田　満,岡谷　仁,北原　良太,内藤　義人,VC長野トライデンツ,つくばユナイテッドSun GAIA,1,3,22,25,0.017361111,25,22,0.01875,22,25,0.015972222,15,25,0.014583333,-,-,-,つくばユナイテッドSun GAIA,121,57,5,47.1,14.25,15,5,2,33.3,6,1.5,85,3,15,22,5.6,80,27,26,50
Men,2017_2018,503,Ｖ・チャレンジリーグⅠ男子 2017/18   レギュラーラウンド,11/5/2017,-,岡谷市民総合体育館,530,0.5,0.554166667,0.054166667,富田　満,中島　俊昌,待井　広光,嶋田　和明,つくばユナイテッドSun GAIA,警視庁フォートファイターズ,3,0,25,19,0.016666667,25,23,0.015972222,25,22,0.017361111,-,-,-,-,-,-,つくばユナイテッドSun GAIA,98,52,4,53.1,17.33,8,2,2,25,3,1,74,3,8,12,5.4,57,32,10,64.9
Men,2017_2018,503,Ｖ・チャレンジリーグⅠ男子 2017/18   レギュラーラウンド,11/5/2017,-,岡谷市民総合体育館,530,0.5,0.554166667,0.054166667,富田　満,中島　俊昌,待井　広光,嶋田　和明,つくばユナイテッドSun GAIA,警視庁フォートファイターズ,0,3,19,25,0.016666667,23,25,0.015972222,22,25,0.017361111,-,-,-,-,-,-,警視庁フォートファイターズ,85,38,9,44.7,12.67,13,5,3,38.5,9,3,65,2,7,14,5.8,65,32,19,63.8
Men,2017_2018,504,Ｖ・チャレンジリーグⅠ男子 2017/18   レギュラーラウンド,11/5/2017,-,岡谷市民総合体育館,770,0.586805556,0.642361111,0.055555556,富田　満,慈眼　雅啓,北原　良太,橋詰　清美,VC長野トライデンツ,大同特殊鋼レッドスター,3,0,25,23,0.01875,25,18,0.015972222,25,18,0.016666667,-,-,-,-,-,-,VC長野トライデンツ,113,46,4,40.7,15.33,13,6,0,46.2,8,2.67,73,1,10,20,4.8,52,22,15,56.7
Men,2017_2018,504,Ｖ・チャレンジリーグⅠ男子 2017/18   レギュラーラウンド,11/5/2017,-,岡谷市民総合体育館,770,0.586805556,0.642361111,0.055555556,富田　満,慈眼　雅啓,北原　良太,橋詰　清美,VC長野トライデンツ,大同特殊鋼レッドスター,0,3,23,25,0.01875,18,25,0.015972222,18,25,0.016666667,-,-,-,-,-,-,大同特殊鋼レッドスター,120,38,7,31.7,12.67,21,7,2,33.3,3,1,61,1,8,15,4.5,62,27,15,55.6
Men,2017_2018,505,Ｖ・チャレンジリーグⅠ男子 2017/18   レギュラーラウンド,11/11/2017,-,霞ヶ浦文化体育会館（水郷体育館）,819,0.541666667,0.59375,0.052083333,利根川　忠史,松延　亮一,屋貝　直也,西部　芳夫,富士通カワサキレッドスピリッツ,埼玉アザレア,3,0,25,19,0.015277778,25,16,0.015972222,25,20,0.016666667,-,-,-,-,-,-,富士通カワサキレッドスピリッツ,84,42,4,50,14,11,5,1,45.5,10,3.33,73,5,11,12,7.2,50,20,22,62
Men,2017_2018,505,Ｖ・チャレンジリーグⅠ男子 2017/18   レギュラーラウンド,11/11/2017,-,霞ヶ浦文化体育会館（水郷体育館）,819,0.541666667,0.59375,0.052083333,利根川　忠史,松延　亮一,屋貝　直也,西部　芳夫,富士通カワサキレッドスピリッツ,埼玉アザレア,0,3,19,25,0.015277778,16,25,0.015972222,20,25,0.016666667,-,-,-,-,-,-,埼玉アザレア,95,37,11,38.9,12.33,9,3,2,33.3,2,0.67,57,0,7,8,0.4,58,34,12,69
