M/W,Season,Match_No,League,開催日,開催地,会場,入場者数,開始時刻,終了時刻,試合時間,JURY,1stﾚﾌｪﾘｰ,2ndﾚﾌｪﾘｰ,判定員,Team1,Team2,セット:得,セット:失,セット1:得点,セット1:失点,セット1:時間,セット2:得点,セット2:失点,セット2:時間,セット3:得点,セット3:失点,セット3:時間,セット4:得点,セット4:失点,セット4:時間,セット5:得点,セット5:失点,セット5:時間,Team,アタック_打数,アタック_得点,アタック_失点,アタック_決定率,アタック_セット平均,アタック(内バックアタック)_打数,アタック(内バックアタック)_得点,アタック(内バックアタック)_失点,アタック(内バックアタック)_決定率,ブロック_得点,ブロック_セット平均,サーブ_打数,サーブ_得点,サーブ_失点,サーブ_効果,サーブ_効果率,サーブレシーブ_受数,サーブレシーブ_成功・優,サーブレシーブ_成功・良,サーブレシーブ_成功率
Women,2022_2023,297,2022-23 V.LEAGUE DIVISION1 WOMEN   V・レギュラーラウンド,10/30/2022,茨城県,ひたちなか市総合運動公園総合体育館,799,0.541666667,0.598611111,0.056944444,利根川　忠史,饗庭　和恵,津嶋　由香,宮本　和詮,日立Astemoリヴァーレ,ＫＵＲＯＢＥアクアフェアリーズ,0,3,13,25,0.0125,21,25,0.01875,20,25,0.016666667,-,-,-,-,-,-,ＫＵＲＯＢＥアクアフェアリーズ,107,34,11,31.8,11.33,11,2,3,18.2,7,2.33,55,0,5,15,4.5,66,27,13,50.8
Women,2022_2023,298,2022-23 V.LEAGUE DIVISION1 WOMEN   V・レギュラーラウンド,10/30/2022,神奈川県,とどろきアリーナ,3432,0.541666667,0.609722222,0.068055556,勝又　正,増岡　三佳子,上總　向貴,櫻井　正司,NECレッドロケッツ,埼玉上尾メディックス,0,3,19,25,0.018055556,23,25,0.020833333,19,25,0.020138889,-,-,-,-,-,-,NECレッドロケッツ,128,39,5,30.5,13,15,8,1,53.3,2,0.67,62,1,6,19,6.9,64,20,16,43.8
Women,2022_2023,298,2022-23 V.LEAGUE DIVISION1 WOMEN   V・レギュラーラウンド,10/30/2022,神奈川県,とどろきアリーナ,3432,0.541666667,0.609722222,0.068055556,勝又　正,増岡　三佳子,上總　向貴,櫻井　正司,NECレッドロケッツ,埼玉上尾メディックス,3,0,25,19,0.018055556,25,23,0.020833333,25,19,0.020138889,-,-,-,-,-,-,埼玉上尾メディックス,133,50,10,37.6,16.67,7,1,2,14.3,10,3.33,74,3,8,27,10.5,55,12,24,43.6
Women,2022_2023,299,2022-23 V.LEAGUE DIVISION1 WOMEN   V・レギュラーラウンド,10/30/2022,石川県,一本松総合運動公園体育館サン・アリーナ,570,0.583333333,0.672222222,0.088888889,三見　洋子,森口　豊,品川　美帆,内藤　正康,PFUブルーキャッツ石川かほく,東レアローズ,2,3,19,25,0.015972222,17,25,0.016666667,25,16,0.015277778,25,23,0.020138889,14,16,0.0125,PFUブルーキャッツ石川かほく,181,59,9,32.6,11.8,19,5,3,26.3,15,3,100,3,18,24,4.5,93,42,26,59.1
Women,2022_2023,299,2022-23 V.LEAGUE DIVISION1 WOMEN   V・レギュラーラウンド,10/30/2022,石川県,一本松総合運動公園体育館サン・アリーナ,570,0.583333333,0.672222222,0.088888889,三見　洋子,森口　豊,品川　美帆,内藤　正康,PFUブルーキャッツ石川かほく,東レアローズ,3,2,25,19,0.015972222,25,17,0.016666667,16,25,0.015277778,23,25,0.020138889,16,14,0.0125,東レアローズ,182,59,7,32.4,11.8,23,4,2,17.4,11,2.2,105,5,11,21,7.1,81,36,19,56.2
Women,2022_2023,300,2022-23 V.LEAGUE DIVISION1 WOMEN   V・レギュラーラウンド,10/30/2022,大阪府,住吉スポーツセンター,1041,0.541666667,0.599305556,0.057638889,塚本　健,吉岡　奈々,長崎　有紗,和佐田　信行,JTマーヴェラス,デンソーエアリービーズ,3,0,25,15,0.015277778,25,21,0.018055556,25,23,0.020138889,-,-,-,-,-,-,JTマーヴェラス,109,44,5,40.4,14.67,9,3,0,33.3,7,2.33,73,5,1,19,13,50,26,14,66
Women,2022_2023,300,2022-23 V.LEAGUE DIVISION1 WOMEN   V・レギュラーラウンド,10/30/2022,大阪府,住吉スポーツセンター,1041,0.541666667,0.599305556,0.057638889,塚本　健,吉岡　奈々,長崎　有紗,和佐田　信行,JTマーヴェラス,デンソーエアリービーズ,0,3,15,25,0.015277778,21,25,0.018055556,23,25,0.020138889,-,-,-,-,-,-,デンソーエアリービーズ,119,42,7,35.3,14,26,8,5,30.8,6,2,61,1,10,10,1.6,69,26,22,53.6
Women,2022_2023,301,2022-23 V.LEAGUE DIVISION1 WOMEN   V・レギュラーラウンド,10/30/2022,岡山県,ジップアリーナ岡山,970,0.5625,0.640277778,0.077777778,芦田　光巨,國頭　亮太,黒岩　健,真鍋　孝志,岡山シーガルズ,ヴィクトリーナ姫路,3,1,25,20,0.016666667,20,25,0.01875,25,15,0.016666667,25,20,0.019444444,-,-,-,岡山シーガルズ,127,62,8,48.8,15.5,7,1,1,14.3,9,2.25,94,2,3,26,8.2,65,19,21,45.4
Women,2022_2023,301,2022-23 V.LEAGUE DIVISION1 WOMEN   V・レギュラーラウンド,10/30/2022,岡山県,ジップアリーナ岡山,970,0.5625,0.640277778,0.077777778,芦田　光巨,國頭　亮太,黒岩　健,真鍋　孝志,岡山シーガルズ,ヴィクトリーナ姫路,1,3,20,25,0.016666667,25,20,0.01875,15,25,0.016666667,20,25,0.019444444,-,-,-,ヴィクトリーナ姫路,142,50,9,35.2,12.5,5,1,2,20,5,1.25,81,8,13,20,12,89,34,29,54.5
Women,2022_2023,302,2022-23 V.LEAGUE DIVISION1 WOMEN   V・レギュラーラウンド,10/30/2022,佐賀県,佐賀県総合体育館,1284,0.545138889,0.629166667,0.084027778,石井　洋壮,江口　祐一郎,千代延　靖夫,久保　温子,久光スプリングス,トヨタ車体クインシーズ,3,1,25,23,0.018055556,25,18,0.018055556,20,25,0.018055556,25,13,0.015277778,-,-,-,久光スプリングス,132,66,11,50,16.5,10,5,1,50,8,2,94,3,10,37,10.4,77,33,10,49.4
Women,2022_2023,302,2022-23 V.LEAGUE DIVISION1 WOMEN   V・レギュラーラウンド,10/30/2022,佐賀県,佐賀県総合体育館,1284,0.545138889,0.629166667,0.084027778,石井　洋壮,江口　祐一郎,千代延　靖夫,久保　温子,久光スプリングス,トヨタ車体クインシーズ,1,3,23,25,0.018055556,18,25,0.018055556,25,20,0.018055556,13,25,0.015277778,-,-,-,トヨタ車体クインシーズ,128,48,12,37.5,12,18,7,4,38.9,4,1,80,5,3,29,14.4,82,28,16,43.9
Women,2022_2023,303,2022-23 V.LEAGUE DIVISION1 WOMEN   V・レギュラーラウンド,11/5/2022,岩手県,総合交流センター（夢アリーナたかた）,550,0.541666667,0.613888889,0.072222222,斎藤　篤,高橋　宏明,早坂　行博,藤原　和紀,埼玉上尾メディックス,PFUブルーキャッツ石川かほく,3,0,25,20,0.020138889,25,18,0.018055556,25,22,0.021527778,-,-,-,-,-,-,埼玉上尾メディックス,117,50,4,42.7,16.67,8,5,0,62.5,6,2,74,3,3,10,6.4,51,38,7,81.4
Women,2022_2023,303,2022-23 V.LEAGUE DIVISION1 WOMEN   V・レギュラーラウンド,11/5/2022,岩手県,総合交流センター（夢アリーナたかた）,550,0.541666667,0.613888889,0.072222222,斎藤　篤,高橋　宏明,早坂　行博,藤原　和紀,埼玉上尾メディックス,PFUブルーキャッツ石川かほく,0,3,20,25,0.020138889,18,25,0.018055556,22,25,0.021527778,-,-,-,-,-,-,PFUブルーキャッツ石川かほく,121,43,5,35.5,14.33,17,4,1,23.5,6,2,61,3,9,4,2.9,71,51,7,76.8
Women,2022_2023,304,2022-23 V.LEAGUE DIVISION1 WOMEN   V・レギュラーラウンド,11/5/2022,富山県,黒部市総合体育センター,830,0.541666667,0.651388889,0.109722222,富田　満,増岡　三佳子,慈眼　雅啓,板川　和則,ＫＵＲＯＢＥアクアフェアリーズ,ヴィクトリーナ姫路,3,2,22,25,0.01875,21,25,0.018055556,25,22,0.018055556,25,21,0.01875,23,21,0.019444444,ＫＵＲＯＢＥアクアフェアリーズ,174,71,9,40.8,14.2,25,13,2,52,5,1,116,6,11,31,9.5,96,42,25,56.8
Women,2022_2023,304,2022-23 V.LEAGUE DIVISION1 WOMEN   V・レギュラーラウンド,11/5/2022,富山県,黒部市総合体育センター,830,0.541666667,0.651388889,0.109722222,富田　満,増岡　三佳子,慈眼　雅啓,板川　和則,ＫＵＲＯＢＥアクアフェアリーズ,ヴィクトリーナ姫路,2,3,25,22,0.01875,25,21,0.018055556,22,25,0.018055556,21,25,0.01875,21,23,0.019444444,ヴィクトリーナ姫路,195,76,12,39,15.2,10,1,2,10,11,2.2,114,3,17,27,4.8,104,40,29,52.4
Women,2022_2023,305,2022-23 V.LEAGUE DIVISION1 WOMEN   V・レギュラーラウンド,11/5/2022,愛知県,ウィングアリーナ刈谷,600,0.541666667,0.602083333,0.060416667,田中　昭彦,明井　寿枝,品川　美帆,波多野　充,トヨタ車体クインシーズ,NECレッドロケッツ,0,3,17,25,0.018055556,15,25,0.014583333,16,25,0.015277778,-,-,-,-,-,-,トヨタ車体クインシーズ,97,29,9,29.9,9.67,12,0,2,0,6,2,49,1,5,16,7.7,68,15,18,35.3
Women,2022_2023,305,2022-23 V.LEAGUE DIVISION1 WOMEN   V・レギュラーラウンド,11/5/2022,愛知県,ウィングアリーナ刈谷,600,0.541666667,0.602083333,0.060416667,田中　昭彦,明井　寿枝,品川　美帆,波多野　充,トヨタ車体クインシーズ,NECレッドロケッツ,3,0,25,17,0.018055556,25,15,0.014583333,25,16,0.015277778,-,-,-,-,-,-,NECレッドロケッツ,96,43,4,44.8,14.33,17,8,1,47.1,6,2,74,6,5,30,16.6,44,12,15,44.3
Women,2022_2023,306,2022-23 V.LEAGUE DIVISION1 WOMEN   V・レギュラーラウンド,11/5/2022,愛知県,西尾市総合体育館,725,0.541666667,0.621527778,0.079861111,加治　健男,吉岡　奈々,饗庭　和恵,大津　聡,デンソーエアリービーズ,日立Astemoリヴァーレ,1,3,14,25,0.015277778,25,20,0.016666667,22,25,0.018055556,21,25,0.018055556,-,-,-,デンソーエアリービーズ,161,52,11,32.3,13,26,8,3,30.8,6,1.5,83,2,4,17,6.3,81,32,21,52.5
Women,2022_2023,306,2022-23 V.LEAGUE DIVISION1 WOMEN   V・レギュラーラウンド,11/5/2022,愛知県,西尾市総合体育館,725,0.541666667,0.621527778,0.079861111,加治　健男,吉岡　奈々,饗庭　和恵,大津　聡,デンソーエアリービーズ,日立Astemoリヴァーレ,3,1,25,14,0.015277778,20,25,0.016666667,25,22,0.018055556,25,21,0.018055556,-,-,-,日立Astemoリヴァーレ,151,58,10,38.4,14.5,18,5,2,27.8,14,3.5,94,5,11,25,9,78,36,24,61.5
Women,2022_2023,307,2022-23 V.LEAGUE DIVISION1 WOMEN   V・レギュラーラウンド,11/5/2022,滋賀県,YMITアリーナ,1331,0.625,0.715277778,0.090277778,高橋　憲太郎,森口　豊,長崎　有紗,小口　広之進,東レアローズ,JTマーヴェラス,2,3,25,21,0.016666667,14,25,0.015972222,25,19,0.017361111,22,25,0.01875,13,15,0.013194444,東レアローズ,179,67,10,37.4,13.4,17,9,0,52.9,8,1.6,99,4,12,19,5.8,93,63,9,72.6
Women,2022_2023,307,2022-23 V.LEAGUE DIVISION1 WOMEN   V・レギュラーラウンド,11/5/2022,滋賀県,YMITアリーナ,1331,0.625,0.715277778,0.090277778,高橋　憲太郎,森口　豊,長崎　有紗,小口　広之進,東レアローズ,JTマーヴェラス,3,2,21,25,0.016666667,25,14,0.015972222,19,25,0.017361111,25,22,0.01875,15,13,0.013194444,JTマーヴェラス,153,65,8,42.5,13,22,9,4,40.9,13,2.6,105,4,10,19,6,84,53,11,69.6
Women,2022_2023,308,2022-23 V.LEAGUE DIVISION1 WOMEN   V・レギュラーラウンド,11/5/2022,兵庫県,神戸総合運動公園体育館,1310,0.586805556,0.693055556,0.10625,芦田　光巨,正岡　卓,山本　晋五,山本　順一,久光スプリングス,岡山シーガルズ,3,2,20,25,0.018055556,25,16,0.017361111,23,25,0.022222222,25,19,0.018055556,15,11,0.013888889,久光スプリングス,218,77,13,35.3,15.4,20,12,1,60,10,2,108,6,10,27,9.5,94,60,16,72.3
Women,2022_2023,308,2022-23 V.LEAGUE DIVISION1 WOMEN   V・レギュラーラウンド,11/5/2022,兵庫県,神戸総合運動公園体育館,1310,0.586805556,0.693055556,0.10625,芦田　光巨,正岡　卓,山本　晋五,山本　順一,久光スプリングス,岡山シーガルズ,2,3,25,20,0.018055556,16,25,0.017361111,25,23,0.022222222,19,25,0.018055556,11,15,0.013888889,岡山シーガルズ,221,54,10,24.4,10.8,6,1,0,16.7,13,2.6,96,3,2,15,6.5,95,51,14,61.1
Women,2022_2023,309,2022-23 V.LEAGUE DIVISION1 WOMEN   V・レギュラーラウンド,11/6/2022,岩手県,総合交流センター（夢アリーナたかた）,700,0.458333333,0.522916667,0.064583333,斎藤　篤,津嶋　由香,早坂　行博,藤原　和紀,埼玉上尾メディックス,PFUブルーキャッツ石川かほく,3,0,25,17,0.016666667,25,18,0.01875,25,15,0.016666667,-,-,-,-,-,-,埼玉上尾メディックス,116,48,2,41.4,16,10,5,0,50,8,2.67,74,4,4,13,8.4,45,35,6,84.4
Women,2022_2023,309,2022-23 V.LEAGUE DIVISION1 WOMEN   V・レギュラーラウンド,11/6/2022,岩手県,総合交流センター（夢アリーナたかた）,700,0.458333333,0.522916667,0.064583333,斎藤　篤,津嶋　由香,早坂　行博,藤原　和紀,埼玉上尾メディックス,PFUブルーキャッツ石川かほく,0,3,17,25,0.016666667,18,25,0.01875,15,25,0.016666667,-,-,-,-,-,-,PFUブルーキャッツ石川かほく,115,35,6,30.4,11.67,12,4,2,33.3,4,1.33,51,2,5,3,2.9,68,44,9,71.3
Women,2022_2023,310,2022-23 V.LEAGUE DIVISION1 WOMEN   V・レギュラーラウンド,11/6/2022,富山県,黒部市総合体育センター,800,0.541666667,0.638888889,0.097222222,富田　満,城　智人,慈眼　雅啓,高野　俊弘,ＫＵＲＯＢＥアクアフェアリーズ,ヴィクトリーナ姫路,3,2,19,25,0.016666667,17,25,0.018055556,25,18,0.016666667,25,22,0.017361111,15,13,0.011805556,ＫＵＲＯＢＥアクアフェアリーズ,165,56,12,33.9,11.2,31,10,4,32.3,8,1.6,101,6,7,20,9.2,84,38,14,53.6
Women,2022_2023,310,2022-23 V.LEAGUE DIVISION1 WOMEN   V・レギュラーラウンド,11/6/2022,富山県,黒部市総合体育センター,800,0.541666667,0.638888889,0.097222222,富田　満,城　智人,慈眼　雅啓,高野　俊弘,ＫＵＲＯＢＥアクアフェアリーズ,ヴィクトリーナ姫路,2,3,25,19,0.016666667,25,17,0.018055556,18,25,0.016666667,22,25,0.017361111,13,15,0.011805556,ヴィクトリーナ姫路,171,66,9,38.6,13.2,3,1,0,33.3,11,2.2,103,4,19,28,6.1,92,48,20,63
Women,2022_2023,311,2022-23 V.LEAGUE DIVISION1 WOMEN   V・レギュラーラウンド,11/6/2022,愛知県,ウィングアリーナ刈谷,710,0.541666667,0.626388889,0.084722222,田中　昭彦,渡部　菜保子,明井　寿枝,松本　冴香,トヨタ車体クインシーズ,NECレッドロケッツ,1,3,25,21,0.016666667,23,25,0.019444444,20,25,0.016666667,18,25,0.017361111,-,-,-,トヨタ車体クインシーズ,161,50,20,31.1,12.5,20,7,6,35,13,3.25,87,1,15,31,5.7,84,22,31,44.6
Women,2022_2023,311,2022-23 V.LEAGUE DIVISION1 WOMEN   V・レギュラーラウンド,11/6/2022,愛知県,ウィングアリーナ刈谷,710,0.541666667,0.626388889,0.084722222,田中　昭彦,渡部　菜保子,明井　寿枝,松本　冴香,トヨタ車体クインシーズ,NECレッドロケッツ,3,1,21,25,0.016666667,25,23,0.019444444,25,20,0.016666667,25,18,0.017361111,-,-,-,NECレッドロケッツ,150,49,7,32.7,12.25,20,2,2,10,6,1.5,95,4,10,28,8.9,71,18,22,40.8
Women,2022_2023,312,2022-23 V.LEAGUE DIVISION1 WOMEN   V・レギュラーラウンド,11/6/2022,愛知県,西尾市総合体育館,835,0.541666667,0.64375,0.102083333,加治　健男,沢田　元,吉岡　奈々,大津　聡,デンソーエアリービーズ,日立Astemoリヴァーレ,3,2,25,17,0.015277778,23,25,0.020833333,26,28,0.024305556,25,16,0.015972222,15,13,0.011805556,デンソーエアリービーズ,177,68,8,38.4,13.6,30,10,3,33.3,15,3,113,3,9,26,6.4,88,38,14,51.1
Women,2022_2023,312,2022-23 V.LEAGUE DIVISION1 WOMEN   V・レギュラーラウンド,11/6/2022,愛知県,西尾市総合体育館,835,0.541666667,0.64375,0.102083333,加治　健男,沢田　元,吉岡　奈々,大津　聡,デンソーエアリービーズ,日立Astemoリヴァーレ,2,3,17,25,0.015277778,25,23,0.020833333,28,26,0.024305556,16,25,0.015972222,13,15,0.011805556,日立Astemoリヴァーレ,189,66,12,34.9,13.2,14,1,1,7.1,13,2.6,100,2,11,35,8,103,56,19,63.6
Women,2022_2023,313,2022-23 V.LEAGUE DIVISION1 WOMEN   V・レギュラーラウンド,11/6/2022,滋賀県,YMITアリーナ,1294,0.625,0.719444444,0.094444444,高橋憲太郎,原　啓之,長崎　有紗,田附　直樹,東レアローズ,JTマーヴェラス,3,2,25,21,0.017361111,25,27,0.020833333,19,25,0.018055556,25,22,0.018055556,15,13,0.011805556,東レアローズ,179,77,7,43,15.4,20,8,0,40,9,1.8,108,3,11,21,5.1,99,48,28,62.6
Women,2022_2023,313,2022-23 V.LEAGUE DIVISION1 WOMEN   V・レギュラーラウンド,11/6/2022,滋賀県,YMITアリーナ,1294,0.625,0.719444444,0.094444444,高橋憲太郎,原　啓之,長崎　有紗,田附　直樹,東レアローズ,JTマーヴェラス,2,3,21,25,0.017361111,27,25,0.020833333,25,19,0.018055556,22,25,0.018055556,13,15,0.011805556,JTマーヴェラス,181,76,11,42,15.2,19,9,1,47.4,10,2,109,3,9,21,5.5,95,47,26,63.2
Women,2022_2023,314,2022-23 V.LEAGUE DIVISION1 WOMEN   V・レギュラーラウンド,11/6/2022,兵庫県,神戸総合運動公園体育館,1457,0.545138889,0.615972222,0.070833333,芦田　光巨,佐々木　伸子,正岡　卓,児島　廣幸,久光スプリングス,岡山シーガルズ,3,0,25,20,0.016666667,25,22,0.020138889,25,23,0.021527778,-,-,-,-,-,-,久光スプリングス,123,56,7,45.5,18.67,15,9,1,60,7,2.33,74,4,8,12,6.8,62,33,13,63.7
Women,2022_2023,314,2022-23 V.LEAGUE DIVISION1 WOMEN   V・レギュラーラウンド,11/6/2022,兵庫県,神戸総合運動公園体育館,1457,0.545138889,0.615972222,0.070833333,芦田　光巨,佐々木　伸子,正岡　卓,児島　廣幸,久光スプリングス,岡山シーガルズ,0,3,20,25,0.016666667,22,25,0.020138889,23,25,0.021527778,-,-,-,-,-,-,岡山シーガルズ,120,39,4,32.5,13,6,0,1,0,4,1.33,66,5,3,12,11,63,28,22,61.9
Women,2022_2023,315,2022-23 V.LEAGUE DIVISION1 WOMEN   V・レギュラーラウンド,11/12/2022,北海道,北ガスアリーナ札幌46,513,0.541666667,0.613888889,0.072222222,大江　憲一,明井　寿枝,上總　向貴,今田　萌那,デンソーエアリービーズ,ＫＵＲＯＢＥアクアフェアリーズ,3,1,25,22,0.015972222,25,16,0.014583333,23,25,0.017361111,25,22,0.018055556,-,-,-,デンソーエアリービーズ,165,68,5,41.2,17,27,6,0,22.2,11,2.75,97,3,8,25,7.5,79,35,19,56.3
