M/W,Season,Match_No,League,開催日,開催地,会場,入場者数,開始時刻,終了時刻,試合時間,JURY,1stﾚﾌｪﾘｰ,2ndﾚﾌｪﾘｰ,判定員,Team1,Team2,セット:得,セット:失,セット1:得点,セット1:失点,セット1:時間,セット2:得点,セット2:失点,セット2:時間,セット3:得点,セット3:失点,セット3:時間,セット4:得点,セット4:失点,セット4:時間,セット5:得点,セット5:失点,セット5:時間,Team,アタック_打数,アタック_得点,アタック_失点,アタック_決定率,アタック_セット平均,アタック(内バックアタック)_打数,アタック(内バックアタック)_得点,アタック(内バックアタック)_失点,アタック(内バックアタック)_決定率,ブロック_得点,ブロック_セット平均,サーブ_打数,サーブ_得点,サーブ_失点,サーブ_効果,サーブ_効果率,サーブレシーブ_受数,サーブレシーブ_成功・優,サーブレシーブ_成功・良,サーブレシーブ_成功率
Women,2024_2025,2,2024-25 大同生命SV.LEAGUE WOMEN???レギュラーシーズン?第1節?GAME1,2024/10/12,神奈川県,川崎市とどろきアリーナ,3280,14:05,15:44,1:39,勝又　正,明井　寿枝,新田　浩幸,VOLLEYSTATION,NECレッドロケッツ川崎,埼玉上尾メディックス,0 ,3 ,24 ,26 ,0:30,23 ,25 ,0:27,22 ,25 ,0:26,-,-,-,-,-,-,NECレッドロケッツ川崎,119,46,8,38.7,15.33,9,4,0,44.4,6,2,70,2,3,30,12.5,69,22,17,44.2
Women,2024_2025,2,2024-25 大同生命SV.LEAGUE WOMEN???レギュラーシーズン?第1節?GAME1,2024/10/12,神奈川県,川崎市とどろきアリーナ,3280,14:05,15:44,1:39,勝又　正,明井　寿枝,新田　浩幸,VOLLEYSTATION,NECレッドロケッツ川崎,埼玉上尾メディックス,3 ,0 ,26 ,24 ,0:30,25 ,23 ,0:27,25 ,22 ,0:26,-,-,-,-,-,-,埼玉上尾メディックス,133,56,6,42.1,18.67,6,3,0,50,4,1.33,75,2,6,28,10,67,21,14,41.8
Women,2024_2025,3,2024-25 大同生命SV.LEAGUE WOMEN???レギュラーシーズン?第1節?GAME1,2024/10/12,福島県,福島トヨタクラウンアリーナ,712,15:05,16:47,1:42,佐々木　克之,高橋　宏明,酒巻　祐亮,VOLLEYSTATION,デンソーエアリービーズ,アランマーレ山形,3 ,0 ,25 ,17 ,0:24,25 ,20 ,0:28,25 ,23 ,0:43,-,-,-,-,-,-,デンソーエアリービーズ,111,51,8,45.9,17,17,7,1,41.2,10,3.33,73,4,4,26,13,58,8,19,30.2
Women,2024_2025,3,2024-25 大同生命SV.LEAGUE WOMEN???レギュラーシーズン?第1節?GAME1,2024/10/12,福島県,福島トヨタクラウンアリーナ,712,15:05,16:47,1:42,佐々木　克之,高橋　宏明,酒巻　祐亮,VOLLEYSTATION,デンソーエアリービーズ,アランマーレ山形,0 ,3 ,17 ,25 ,0:24,20 ,25 ,0:28,23 ,25 ,0:43,-,-,-,-,-,-,アランマーレ山形,112,43,6,38.4,14.33,12,3,1,25,2,0.67,62,3,4,28,14.5,69,16,23,39.9
Women,2024_2025,4,2024-25 大同生命SV.LEAGUE WOMEN???レギュラーシーズン?第1節?GAME1,2024/10/12,石川県,とり野菜みそ BLUECATS ARENA,1148,15:05,17:44,2:39,北村　友香,澤　達大,饗庭　和恵,VOLLEYSTATION,PFUブルーキャッツ石川かほく,ヴィクトリーナ姫路,3 ,2 ,16 ,25 ,0:23,25 ,27 ,0:33,30 ,28 ,0:47,25 ,20 ,0:26,15 ,9 ,0:15,PFUブルーキャッツ石川かほく,202,76,9,37.6,15.2,13,2,2,15.4,11,2.2,111,1,8,41,8.3,102,21,25,32.8
Women,2024_2025,4,2024-25 大同生命SV.LEAGUE WOMEN???レギュラーシーズン?第1節?GAME1,2024/10/12,石川県,とり野菜みそ BLUECATS ARENA,1148,15:05,17:44,2:39,北村　友香,澤　達大,饗庭　和恵,VOLLEYSTATION,PFUブルーキャッツ石川かほく,ヴィクトリーナ姫路,2 ,3 ,25 ,16 ,0:23,27 ,25 ,0:33,28 ,30 ,0:47,20 ,25 ,0:26,9 ,15 ,0:15,ヴィクトリーナ姫路,203,71,12,35,14.2,16,10,0,62.5,13,2.6,110,5,7,51,14.5,100,20,38,39
Women,2024_2025,5,2024-25 大同生命SV.LEAGUE WOMEN???レギュラーシーズン?第1節?GAME1,2024/10/12,岡山県,山陽ふれあい公園総合体育館,710,15:05,17:39,2:34,中馬　義郎,佐々木　伸子,弘中　秀治,VOLLEYSTATION,岡山シーガルズ,クインシーズ刈谷,2 ,3 ,25 ,22 ,0:32,25 ,22 ,0:27,18 ,25 ,0:26,20 ,25 ,0:34,13 ,15 ,0:21,岡山シーガルズ,241,69,9,28.6,13.8,8,1,1,12.5,7,1.4,102,2,7,40,10,104,18,45,38.9
Women,2024_2025,5,2024-25 大同生命SV.LEAGUE WOMEN???レギュラーシーズン?第1節?GAME1,2024/10/12,岡山県,山陽ふれあい公園総合体育館,710,15:05,17:39,2:34,中馬　義郎,佐々木　伸子,弘中　秀治,VOLLEYSTATION,岡山シーガルズ,クインシーズ刈谷,3 ,2 ,22 ,25 ,0:32,22 ,25 ,0:27,25 ,18 ,0:26,25 ,20 ,0:34,15 ,13 ,0:21,クインシーズ刈谷,226,77,14,34.1,15.4,18,1,1,5.6,12,2.4,108,2,4,39,10,95,21,32,38.9
Women,2024_2025,6,2024-25 大同生命SV.LEAGUE WOMEN???レギュラーシーズン?第1節?GAME1,2024/10/13,大阪府,HOS住吉スポーツセンター,1555,14:05,16:36,2:31,富田　満,吉岡　奈々,佐藤　美里,VOLLEYSTATION,大阪マーヴェラス,東レアローズ滋賀,3 ,2 ,18 ,25 ,0:29,26 ,24 ,0:29,23 ,25 ,0:28,25 ,18 ,0:24,15 ,13 ,0:18,大阪マーヴェラス,171,59,5,34.5,11.8,26,6,1,23.1,10,2,105,3,7,46,12.1,85,15,32,36.5
Women,2024_2025,6,2024-25 大同生命SV.LEAGUE WOMEN???レギュラーシーズン?第1節?GAME1,2024/10/13,大阪府,HOS住吉スポーツセンター,1555,14:05,16:36,2:31,富田　満,吉岡　奈々,佐藤　美里,VOLLEYSTATION,大阪マーヴェラス,東レアローズ滋賀,2 ,3 ,25 ,18 ,0:29,24 ,26 ,0:29,25 ,23 ,0:28,18 ,25 ,0:24,13 ,15 ,0:18,東レアローズ滋賀,196,74,12,37.8,14.8,21,5,3,23.8,13,2.6,106,5,21,33,7.5,98,14,35,32.1
