M/W,Season,Match_No,League,開催日,開催地,会場,入場者数,開始時刻,終了時刻,試合時間,JURY,1stﾚﾌｪﾘｰ,2ndﾚﾌｪﾘｰ,判定員,Team1,Team2,セット:得,セット:失,セット1:得点,セット1:失点,セット1:時間,セット2:得点,セット2:失点,セット2:時間,セット3:得点,セット3:失点,セット3:時間,セット4:得点,セット4:失点,セット4:時間,セット5:得点,セット5:失点,セット5:時間,Team,アタック_打数,アタック_得点,アタック_失点,アタック_決定率,アタック_セット平均,アタック(内バックアタック)_打数,アタック(内バックアタック)_得点,アタック(内バックアタック)_失点,アタック(内バックアタック)_決定率,ブロック_得点,ブロック_セット平均,サーブ_打数,サーブ_得点,サーブ_失点,サーブ_効果,サーブ_効果率,サーブレシーブ_受数,サーブレシーブ_成功・優,サーブレシーブ_成功・良,サーブレシーブ_成功率
Men,2005_2006,213,第12回Vリーグ男子   セミファイナルラウンド,3/11/2006,-,-,5100,0.583333333,0.635416667,0.052083333,-,印藤　智一,勝又　正,上田　正,サントリーサンバーズ,NECブルーロケッツ,3,0,25,17,0.013888889,25,21,0.016666667,25,21,0.017361111,-,-,-,-,-,-,サントリーサンバーズ,80,46,4,57.5,15.33,10,6,1,60,8,2.67,73,3,15,10,7,53,46,0,86.8
Men,2005_2006,213,第12回Vリーグ男子   セミファイナルラウンド,3/11/2006,-,-,5100,0.583333333,0.635416667,0.052083333,-,印藤　智一,勝又　正,上田　正,サントリーサンバーズ,NECブルーロケッツ,0,3,17,25,0.013888889,21,25,0.016666667,21,25,0.017361111,-,-,-,-,-,-,NECブルーロケッツ,75,35,8,46.7,11.67,15,6,4,40,3,1,61,0,8,7,2.9,57,45,0,78.9
Men,2005_2006,214,第12回Vリーグ男子   セミファイナルラウンド,3/11/2006,-,-,5600,0.659722222,0.715972222,0.05625,-,利根川　忠史,小柴　滋,塚本　健二,堺ブレイザーズ,JTサンダーズ,3,0,25,20,0.017361111,25,23,0.018055556,25,19,0.016666667,-,-,-,-,-,-,堺ブレイザーズ,80,45,4,56.2,15,17,9,2,52.9,10,3.33,74,3,10,25,11.7,57,32,0,56.1
Men,2005_2006,214,第12回Vリーグ男子   セミファイナルラウンド,3/11/2006,-,-,5600,0.659722222,0.715972222,0.05625,-,利根川　忠史,小柴　滋,塚本　健二,堺ブレイザーズ,JTサンダーズ,0,3,20,25,0.017361111,23,25,0.018055556,19,25,0.016666667,-,-,-,-,-,-,JTサンダーズ,86,38,9,44.2,12.67,20,8,3,40,8,2.67,63,0,6,25,9.9,64,36,0,56.2
Men,2005_2006,215,第12回Vリーグ男子   セミファイナルラウンド,3/12/2006,-,-,3050,0.586805556,0.663888889,0.077083333,-,勝又　正,印藤　智一,金廣　美喜夫,NECブルーロケッツ,堺ブレイザーズ,1,3,18,25,0.014583333,25,19,0.016666667,25,27,0.021527778,23,25,0.018055556,-,-,-,NECブルーロケッツ,120,48,8,40,12,31,11,1,35.5,7,1.75,92,0,9,20,5.4,76,49,0,64.5
Men,2005_2006,215,第12回Vリーグ男子   セミファイナルラウンド,3/12/2006,-,-,3050,0.586805556,0.663888889,0.077083333,-,勝又　正,印藤　智一,金廣　美喜夫,NECブルーロケッツ,堺ブレイザーズ,3,1,25,18,0.014583333,19,25,0.016666667,27,25,0.021527778,25,23,0.018055556,-,-,-,堺ブレイザーズ,133,60,14,45.1,15,26,14,4,53.8,14,3.5,95,2,19,25,8.3,83,63,0,75.9
Men,2005_2006,216,第12回Vリーグ男子   ファイナルラウンド,3/17/2006,-,-,3100,0.770833333,0.8625,0.091666667,-,印藤　智一,田野　昭彦,宮階　和世,サントリーサンバーズ,堺ブレイザーズ,2,3,15,25,0.014583333,15,25,0.013888889,25,23,0.01875,25,22,0.017361111,24,26,0.01875,サントリーサンバーズ,139,59,13,42.4,11.8,30,16,2,53.3,8,1.6,105,4,19,30,10.6,99,65,0,65.7
Men,2005_2006,216,第12回Vリーグ男子   ファイナルラウンド,3/17/2006,-,-,3100,0.770833333,0.8625,0.091666667,-,印藤　智一,田野　昭彦,宮階　和世,サントリーサンバーズ,堺ブレイザーズ,3,2,25,15,0.014583333,25,15,0.013888889,23,25,0.01875,22,25,0.017361111,26,24,0.01875,堺ブレイザーズ,132,69,8,52.3,13.8,34,16,4,47.1,15,3,120,2,20,33,8.4,84,52,0,61.9
Men,2005_2006,217,第12回Vリーグ男子   ファイナルラウンド,3/18/2006,-,-,4500,0.583333333,0.672222222,0.088888889,-,利根川　忠史,印藤　智一,中村　滉伊知,サントリーサンバーズ,堺ブレイザーズ,2,3,25,19,0.017361111,17,25,0.016666667,20,25,0.016666667,25,22,0.01875,13,15,0.011111111,サントリーサンバーズ,119,57,12,47.9,11.4,26,10,6,38.5,7,1.4,100,3,19,30,10.1,91,63,0,69.2
Men,2005_2006,217,第12回Vリーグ男子   ファイナルラウンド,3/18/2006,-,-,4500,0.583333333,0.672222222,0.088888889,-,利根川　忠史,印藤　智一,中村　滉伊知,サントリーサンバーズ,堺ブレイザーズ,3,2,19,25,0.017361111,25,17,0.016666667,25,20,0.016666667,22,25,0.01875,15,13,0.011111111,堺ブレイザーズ,113,55,12,48.7,11,39,17,7,43.6,13,2.6,106,0,15,28,6.6,80,48,0,60
