M/W,Season,Match_No,League,開催日,開催地,会場,入場者数,開始時刻,終了時刻,試合時間,JURY,1stﾚﾌｪﾘｰ,2ndﾚﾌｪﾘｰ,判定員,Team1,Team2,セット:得,セット:失,セット1:得点,セット1:失点,セット1:時間,セット2:得点,セット2:失点,セット2:時間,セット3:得点,セット3:失点,セット3:時間,セット4:得点,セット4:失点,セット4:時間,セット5:得点,セット5:失点,セット5:時間,Team,アタック_打数,アタック_得点,アタック_失点,アタック_決定率,アタック_セット平均,アタック(内バックアタック)_打数,アタック(内バックアタック)_得点,アタック(内バックアタック)_失点,アタック(内バックアタック)_決定率,ブロック_得点,ブロック_セット平均,サーブ_打数,サーブ_得点,サーブ_失点,サーブ_効果,サーブ_効果率,サーブレシーブ_受数,サーブレシーブ_成功・優,サーブレシーブ_成功・良,サーブレシーブ_成功率
Women,2005_2006,636,第12回Vリーグ女子   セミファイナルラウンド,2/25/2006,-,-,4080,0.586805556,0.638888889,0.052083333,-,石井　洋壮,佐々木　克之,宇代　徹,パイオニアレッドウィングス,久光製薬スプリングス,0,3,21,25,0.014583333,20,25,0.017361111,19,25,0.015972222,-,-,-,-,-,-,パイオニアレッドウィングス,100,38,5,38,12.67,13,6,0,46.2,4,1.33,62,0,10,27,10.9,63,23,0,36.5
Women,2005_2006,636,第12回Vリーグ女子   セミファイナルラウンド,2/25/2006,-,-,4080,0.586805556,0.638888889,0.052083333,-,石井　洋壮,佐々木　克之,宇代　徹,パイオニアレッドウィングス,久光製薬スプリングス,3,0,25,21,0.014583333,25,20,0.017361111,25,19,0.015972222,-,-,-,-,-,-,久光製薬スプリングス,104,47,8,45.2,15.67,8,2,0,25,11,3.67,73,1,9,40,15.1,52,25,0,48.1
Women,2005_2006,637,第12回Vリーグ女子   セミファイナルラウンド,2/25/2006,-,-,4550,0.663194444,0.740277778,0.077083333,-,酒出　修,勝又　正,中村　滉伊知,東レアローズ,武富士バンブー,1,3,21,25,0.017361111,25,19,0.015972222,23,25,0.018055556,24,26,0.019444444,-,-,-,東レアローズ,168,56,9,33.3,14,3,1,1,33.3,12,3,94,2,7,46,14.1,87,45,0,51.7
Women,2005_2006,637,第12回Vリーグ女子   セミファイナルラウンド,2/25/2006,-,-,4550,0.663194444,0.740277778,0.077083333,-,酒出　修,勝又　正,中村　滉伊知,東レアローズ,武富士バンブー,3,1,25,21,0.017361111,19,25,0.015972222,25,23,0.018055556,26,24,0.019444444,-,-,-,武富士バンブー,173,62,12,35.8,15.5,20,7,2,35,7,1.75,94,6,6,37,15.2,86,39,0,45.3
Women,2005_2006,638,第12回Vリーグ女子   セミファイナルラウンド,2/26/2006,-,-,2150,0.586805556,0.657638889,0.070833333,-,勝又　正,酒出　修,宇代　徹,パイオニアレッドウィングス,武富士バンブー,3,1,25,19,0.016666667,14,25,0.015277778,25,15,0.014583333,25,21,0.018055556,-,-,-,パイオニアレッドウィングス,160,63,17,39.4,15.75,8,1,3,12.5,7,1.75,88,4,7,38,14.4,75,31,0,41.3
Women,2005_2006,638,第12回Vリーグ女子   セミファイナルラウンド,2/26/2006,-,-,2150,0.586805556,0.657638889,0.070833333,-,勝又　正,酒出　修,宇代　徹,パイオニアレッドウィングス,武富士バンブー,1,3,19,25,0.016666667,25,14,0.015277778,15,25,0.014583333,21,25,0.018055556,-,-,-,武富士バンブー,147,43,10,29.3,10.75,22,5,4,22.7,5,1.25,81,7,5,38,18.9,81,39,0,48.1
Women,2005_2006,639,第12回Vリーグ女子   ファイナルラウンド,3/3/2006,-,-,2750,0.770833333,0.846527778,0.075694444,-,小林　朝実,酒出　修,四本松　善成,久光製薬スプリングス,パイオニアレッドウィングス,3,1,25,22,0.016666667,25,16,0.015972222,24,26,0.01875,26,24,0.018055556,-,-,-,久光製薬スプリングス,147,58,18,39.5,14.5,24,11,5,45.8,11,2.75,99,2,4,43,12.5,80,60,0,75
Women,2005_2006,639,第12回Vリーグ女子   ファイナルラウンド,3/3/2006,-,-,2750,0.770833333,0.846527778,0.075694444,-,小林　朝実,酒出　修,四本松　善成,久光製薬スプリングス,パイオニアレッドウィングス,1,3,22,25,0.016666667,16,25,0.015972222,26,24,0.01875,24,26,0.018055556,-,-,-,パイオニアレッドウィングス,150,50,13,33.3,12.5,16,5,2,31.2,10,2.5,89,2,9,18,6.9,95,50,0,52.6
Women,2005_2006,640,第12回Vリーグ女子   ファイナルラウンド,3/4/2006,-,-,4800,0.588888889,0.659027778,0.070138889,-,酒出　修,佐々木　克之,並木　修一,久光製薬スプリングス,パイオニアレッドウィングス,1,3,25,21,0.015972222,23,25,0.016666667,23,25,0.016666667,16,25,0.014583333,-,-,-,久光製薬スプリングス,157,62,16,39.5,15.5,30,12,5,40,5,1.25,88,3,9,20,8.4,85,70,0,82.4
Women,2005_2006,640,第12回Vリーグ女子   ファイナルラウンド,3/4/2006,-,-,4800,0.588888889,0.659027778,0.070138889,-,酒出　修,佐々木　克之,並木　修一,久光製薬スプリングス,パイオニアレッドウィングス,3,1,21,25,0.015972222,25,23,0.016666667,25,23,0.016666667,25,16,0.014583333,-,-,-,パイオニアレッドウィングス,130,52,6,40,13,9,3,1,33.3,10,2.5,95,4,9,12,6.7,79,56,0,70.9
