M/W,Season,Match_No,League,開催日,開催地,会場,入場者数,開始時刻,終了時刻,試合時間,JURY,1stﾚﾌｪﾘｰ,2ndﾚﾌｪﾘｰ,判定員,Team1,Team2,セット:得,セット:失,セット1:得点,セット1:失点,セット1:時間,セット2:得点,セット2:失点,セット2:時間,セット3:得点,セット3:失点,セット3:時間,セット4:得点,セット4:失点,セット4:時間,セット5:得点,セット5:失点,セット5:時間,Team,N,L,Name,出場セット,出場セット1,出場セット2,出場セット3,出場セット4,出場セット5,アタック_打数,アタック_得点,アタック_失点,アタック_決定率,アタック_セット平均,アタック(内バックアタック)_打数,アタック(内バックアタック)_得点,アタック(内バックアタック)_失点,アタック(内バックアタック)_決定率,ブロック_得点,ブロック_セット平均,サーブ_打数,サーブ_得点,サーブ_失点,サーブ_効果,サーブ_効果率,サーブレシーブ_受数,サーブレシーブ_成功・優,サーブレシーブ_成功・良,サーブレシーブ_成功率
Women,2005_2006,636,第12回Vリーグ女子   セミファイナルラウンド,2/25/2006,-,-,4080,0.586805556,0.638888889,0.052083333,-,石井　洋壮,佐々木　克之,宇代　徹,パイオニアレッドウィングス,久光製薬スプリングス,0,3,21,25,0.014583333,20,25,0.017361111,19,25,0.015972222,-,-,-,-,-,-,パイオニアレッドウィングス,0,-,佐々木 みき,3,■,■,■,-,-,34,17,1,50,5.67,10,5,0,50,1,0.33,9,0,2,5,13.9,3,0,0,0
Women,2005_2006,636,第12回Vリーグ女子   セミファイナルラウンド,2/25/2006,-,-,4080,0.586805556,0.638888889,0.052083333,-,石井　洋壮,佐々木　克之,宇代　徹,パイオニアレッドウィングス,久光製薬スプリングス,0,3,21,25,0.014583333,20,25,0.017361111,19,25,0.015972222,-,-,-,-,-,-,パイオニアレッドウィングス,1,-,栗原 恵,3,■,■,■,-,-,29,11,1,37.9,3.67,3,1,0,33.3,1,0.33,9,0,3,4,11.1,8,2,0,25
Women,2005_2006,636,第12回Vリーグ女子   セミファイナルラウンド,2/25/2006,-,-,4080,0.586805556,0.638888889,0.052083333,-,石井　洋壮,佐々木　克之,宇代　徹,パイオニアレッドウィングス,久光製薬スプリングス,0,3,21,25,0.014583333,20,25,0.017361111,19,25,0.015972222,-,-,-,-,-,-,パイオニアレッドウィングス,3,-,フランシーヌ・フールマン,3,■,■,■,-,-,19,4,1,21.1,1.33,0,0,0,-,0,-,12,0,2,5,10.4,1,1,0,100
Women,2005_2006,636,第12回Vリーグ女子   セミファイナルラウンド,2/25/2006,-,-,4080,0.586805556,0.638888889,0.052083333,-,石井　洋壮,佐々木　克之,宇代　徹,パイオニアレッドウィングス,久光製薬スプリングス,0,3,21,25,0.014583333,20,25,0.017361111,19,25,0.015972222,-,-,-,-,-,-,パイオニアレッドウィングス,5,-,多治見 麻子,3,■,■,■,-,-,12,3,1,25,1,0,0,0,-,2,0.67,9,0,1,3,8.3,2,2,0,100
Women,2005_2006,636,第12回Vリーグ女子   セミファイナルラウンド,2/25/2006,-,-,4080,0.586805556,0.638888889,0.052083333,-,石井　洋壮,佐々木　克之,宇代　徹,パイオニアレッドウィングス,久光製薬スプリングス,0,3,21,25,0.014583333,20,25,0.017361111,19,25,0.015972222,-,-,-,-,-,-,パイオニアレッドウィングス,7,L,吉田 実代(C),3,●,●,●,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,10,4,0,40
Women,2005_2006,636,第12回Vリーグ女子   セミファイナルラウンド,2/25/2006,-,-,4080,0.586805556,0.638888889,0.052083333,-,石井　洋壮,佐々木　克之,宇代　徹,パイオニアレッドウィングス,久光製薬スプリングス,0,3,21,25,0.014583333,20,25,0.017361111,19,25,0.015972222,-,-,-,-,-,-,パイオニアレッドウィングス,9,-,榛澤 舞子,1,-,□,-,-,-,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0,0,0,0,-
Women,2005_2006,636,第12回Vリーグ女子   セミファイナルラウンド,2/25/2006,-,-,4080,0.586805556,0.638888889,0.052083333,-,石井　洋壮,佐々木　克之,宇代　徹,パイオニアレッドウィングス,久光製薬スプリングス,0,3,21,25,0.014583333,20,25,0.017361111,19,25,0.015972222,-,-,-,-,-,-,パイオニアレッドウィングス,11,-,吉原 知子,3,□,□,□,-,-,0,0,0,-,-,0,0,0,-,0,-,2,0,0,2,25,11,4,0,36.4
Women,2005_2006,636,第12回Vリーグ女子   セミファイナルラウンド,2/25/2006,-,-,4080,0.586805556,0.638888889,0.052083333,-,石井　洋壮,佐々木　克之,宇代　徹,パイオニアレッドウィングス,久光製薬スプリングス,0,3,21,25,0.014583333,20,25,0.017361111,19,25,0.015972222,-,-,-,-,-,-,パイオニアレッドウィングス,14,-,久保庭 怜奈,0,-,-,-,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
Women,2005_2006,636,第12回Vリーグ女子   セミファイナルラウンド,2/25/2006,-,-,4080,0.586805556,0.638888889,0.052083333,-,石井　洋壮,佐々木　克之,宇代　徹,パイオニアレッドウィングス,久光製薬スプリングス,0,3,21,25,0.014583333,20,25,0.017361111,19,25,0.015972222,-,-,-,-,-,-,パイオニアレッドウィングス,16,-,内田 役子,3,■,■,■,-,-,0,0,0,-,-,0,0,0,-,0,-,13,0,0,6,11.5,0,0,0,-
Women,2005_2006,636,第12回Vリーグ女子   セミファイナルラウンド,2/25/2006,-,-,4080,0.586805556,0.638888889,0.052083333,-,石井　洋壮,佐々木　克之,宇代　徹,パイオニアレッドウィングス,久光製薬スプリングス,0,3,21,25,0.014583333,20,25,0.017361111,19,25,0.015972222,-,-,-,-,-,-,パイオニアレッドウィングス,17,-,江口 理代,3,■,■,■,-,-,6,3,1,50,1,0,0,0,-,0,-,7,0,2,2,7.1,28,10,0,35.7
