M/W,Season,Match_No,League,開催日,開催地,会場,入場者数,開始時刻,終了時刻,試合時間,JURY,1stﾚﾌｪﾘｰ,2ndﾚﾌｪﾘｰ,判定員,Team1,Team2,セット:得,セット:失,セット1:得点,セット1:失点,セット1:時間,セット2:得点,セット2:失点,セット2:時間,セット3:得点,セット3:失点,セット3:時間,セット4:得点,セット4:失点,セット4:時間,セット5:得点,セット5:失点,セット5:時間,Team,アタック_打数,アタック_得点,アタック_失点,アタック_決定率,アタック_セット平均,アタック(内バックアタック)_打数,アタック(内バックアタック)_得点,アタック(内バックアタック)_失点,アタック(内バックアタック)_決定率,ブロック_得点,ブロック_セット平均,サーブ_打数,サーブ_得点,サーブ_失点,サーブ_効果,サーブ_効果率,サーブレシーブ_受数,サーブレシーブ_成功・優,サーブレシーブ_成功・良,サーブレシーブ_成功率
Women,2007_2008,801,Ｖ・チャレンジリーグ女子 2007/08   レギュラーラウンド,1/19/2008,-,柏市市民体育館,750,0.541666667,0.596527778,0.054861111,-,浅見　靖人,鍋谷　広高,常泉　尚男,柏エンゼルクロス,埼玉上尾メディックス,0,3,12,25,0.013888889,24,26,0.019444444,23,25,0.017361111,-,-,-,-,-,-,柏エンゼルクロス,79,29,10,36.7,9.67,0,0,0,-,3,1,61,1,6,19,9.4,57,39,0,68.4
Women,2007_2008,801,Ｖ・チャレンジリーグ女子 2007/08   レギュラーラウンド,1/19/2008,-,柏市市民体育館,750,0.541666667,0.596527778,0.054861111,-,浅見　靖人,鍋谷　広高,常泉　尚男,柏エンゼルクロス,埼玉上尾メディックス,3,0,25,12,0.013888889,26,24,0.019444444,25,23,0.017361111,-,-,-,-,-,-,埼玉上尾メディックス,85,44,9,51.8,14.67,12,5,5,41.7,7,2.33,74,7,14,14,13.1,54,35,0,64.8
Women,2007_2008,802,Ｖ・チャレンジリーグ女子 2007/08   レギュラーラウンド,1/19/2008,-,柏市市民体育館,350,0.625,0.704861111,0.079861111,-,君塚　優子,稲岡　輝彦,池畑　羊一,健祥会レッドハーツ,大野石油広島オイラーズ,3,2,25,15,0.013888889,25,21,0.015277778,23,25,0.015277778,25,27,0.017361111,16,14,0.009722222,健祥会レッドハーツ,172,77,6,44.8,15.4,2,1,1,50,8,1.6,113,7,8,25,11,88,68,0,77.3
Women,2007_2008,802,Ｖ・チャレンジリーグ女子 2007/08   レギュラーラウンド,1/19/2008,-,柏市市民体育館,350,0.625,0.704861111,0.079861111,-,君塚　優子,稲岡　輝彦,池畑　羊一,健祥会レッドハーツ,大野石油広島オイラーズ,2,3,15,25,0.013888889,21,25,0.015277778,25,23,0.015277778,27,25,0.017361111,14,16,0.009722222,大野石油広島オイラーズ,167,71,6,42.5,14.2,11,1,0,9.1,9,1.8,103,3,13,19,7.3,102,73,0,71.6
Women,2007_2008,803,Ｖ・チャレンジリーグ女子 2007/08   レギュラーラウンド,1/19/2008,-,松任総合運動公園体育館,862,0.541666667,0.604166667,0.0625,-,有乗　正志,村井　清彦,内藤　正康,PFUブルーキャッツ石川かほく,KUROBEアクアフェアリーズ,3,1,25,11,0.011111111,22,25,0.015277778,25,16,0.014583333,25,18,0.015277778,-,-,-,PFUブルーキャッツ石川かほく,117,62,6,53,15.5,12,5,1,41.7,11,2.75,96,1,11,33,9.4,67,55,0,82.1
Women,2007_2008,803,Ｖ・チャレンジリーグ女子 2007/08   レギュラーラウンド,1/19/2008,-,松任総合運動公園体育館,862,0.541666667,0.604166667,0.0625,-,有乗　正志,村井　清彦,内藤　正康,PFUブルーキャッツ石川かほく,KUROBEアクアフェアリーズ,1,3,11,25,0.011111111,25,22,0.015277778,16,25,0.014583333,18,25,0.015277778,-,-,-,KUROBEアクアフェアリーズ,115,37,9,32.2,9.25,0,0,0,-,5,1.25,71,2,3,11,6.4,84,50,0,59.5
Women,2007_2008,804,Ｖ・チャレンジリーグ女子 2007/08   レギュラーラウンド,1/19/2008,-,松任総合運動公園体育館,567,0.631944444,0.708333333,0.076388889,-,荒井　勇二,紙井　ひとみ,杉本　庄一,三洋電機レッドソア,四国Eighty8Queen,3,2,25,14,0.014583333,22,25,0.017361111,25,16,0.014583333,18,25,0.015277778,15,6,0.00625,三洋電機レッドソア,176,64,9,36.4,12.8,0,0,0,-,15,3,104,2,4,22,6.8,83,67,0,80.7
Women,2007_2008,804,Ｖ・チャレンジリーグ女子 2007/08   レギュラーラウンド,1/19/2008,-,松任総合運動公園体育館,567,0.631944444,0.708333333,0.076388889,-,荒井　勇二,紙井　ひとみ,杉本　庄一,三洋電機レッドソア,四国Eighty8Queen,2,3,14,25,0.014583333,25,22,0.017361111,16,25,0.014583333,25,18,0.015277778,6,15,0.00625,四国Eighty8Queen,200,63,18,31.5,12.6,6,0,0,0,4,0.8,87,4,3,13,7.6,100,76,0,76
Women,2007_2008,805,Ｖ・チャレンジリーグ女子 2007/08   レギュラーラウンド,1/20/2008,-,柏市市民体育館,300,0.5,0.579166667,0.079166667,-,坪　　　誠,杉山　　哲,池畑　　羊一,大野石油広島オイラーズ,埼玉上尾メディックス,2,3,25,20,0.014583333,23,25,0.015972222,21,25,0.015277778,25,21,0.015277778,12,15,0.009722222,大野石油広島オイラーズ,144,66,7,45.8,13.2,8,2,0,25,9,1.8,106,9,10,17,11,94,63,0,67
Women,2007_2008,805,Ｖ・チャレンジリーグ女子 2007/08   レギュラーラウンド,1/20/2008,-,柏市市民体育館,300,0.5,0.579166667,0.079166667,-,坪　　　誠,杉山　　哲,池畑　　羊一,大野石油広島オイラーズ,埼玉上尾メディックス,3,2,20,25,0.014583333,25,23,0.015972222,25,21,0.015277778,21,25,0.015277778,15,12,0.009722222,埼玉上尾メディックス,136,75,10,55.1,15,18,10,2,55.6,8,1.6,106,6,9,28,11.7,95,70,0,73.7
