M/W,Season,Match_No,League,開催日,開催地,会場,入場者数,開始時刻,終了時刻,試合時間,JURY,1stﾚﾌｪﾘｰ,2ndﾚﾌｪﾘｰ,判定員,Team1,Team2,セット:得,セット:失,セット1:得点,セット1:失点,セット1:時間,セット2:得点,セット2:失点,セット2:時間,セット3:得点,セット3:失点,セット3:時間,セット4:得点,セット4:失点,セット4:時間,セット5:得点,セット5:失点,セット5:時間,Team,アタック_打数,アタック_得点,アタック_失点,アタック_決定率,アタック_セット平均,アタック(内バックアタック)_打数,アタック(内バックアタック)_得点,アタック(内バックアタック)_失点,アタック(内バックアタック)_決定率,ブロック_得点,ブロック_セット平均,サーブ_打数,サーブ_得点,サーブ_失点,サーブ_効果,サーブ_効果率,サーブレシーブ_受数,サーブレシーブ_成功・優,サーブレシーブ_成功・良,サーブレシーブ_成功率
Women,2002_2003,585,第9回Vリーグ女子   ファイナルラウンド,3/7/2003,-,-,1250,0.645833333,0.732638889,0.086805556,-,伊藤　博之,李　在和,四本松　善成,NECレッドロケッツ,武富士バンブー,2,3,25,27,0.019444444,25,20,0.016666667,21,25,0.016666667,25,23,0.016666667,13,15,0.010416667,NECレッドロケッツ,173,67,13,38.7,13.4,5,1,0,20,10,2,110,6,7,25,10.6,100,72,0,72
Women,2002_2003,585,第9回Vリーグ女子   ファイナルラウンド,3/7/2003,-,-,1250,0.645833333,0.732638889,0.086805556,-,伊藤　博之,李　在和,四本松　善成,NECレッドロケッツ,武富士バンブー,3,2,27,25,0.019444444,20,25,0.016666667,25,21,0.016666667,23,25,0.016666667,15,13,0.010416667,武富士バンブー,164,71,12,43.3,14.2,26,8,4,30.8,12,2.4,109,4,8,25,8.9,100,72,0,72
Women,2002_2003,586,第9回Vリーグ女子   ファイナルラウンド,3/7/2003,-,-,1650,0.756944444,0.807638889,0.050694444,-,佐々木　克之,富田　満,志賀　智美,東レアローズ,久光製薬スプリングス,3,0,25,21,0.017361111,25,19,0.014583333,25,20,0.014583333,-,-,-,-,-,-,東レアローズ,98,39,7,39.8,13,0,0,0,-,12,4,74,2,8,11,5.9,53,40,0,75.5
Women,2002_2003,586,第9回Vリーグ女子   ファイナルラウンド,3/7/2003,-,-,1650,0.756944444,0.807638889,0.050694444,-,佐々木　克之,富田　満,志賀　智美,東レアローズ,久光製薬スプリングス,0,3,21,25,0.017361111,19,25,0.014583333,20,25,0.014583333,-,-,-,-,-,-,久光製薬スプリングス,106,34,10,32.1,11.33,7,4,2,57.1,8,2.67,61,2,8,11,7.1,66,53,0,80.3
Women,2002_2003,587,第9回Vリーグ女子   ファイナルラウンド,3/8/2003,-,-,3500,0.5625,0.611111111,0.048611111,-,李　在和,伊藤　博之,長谷川　昇,東レアローズ,NECレッドロケッツ,0,3,17,25,0.013888889,22,25,0.016666667,16,25,0.013888889,-,-,-,-,-,-,東レアローズ,106,35,5,33,11.67,0,0,0,-,4,1.33,57,0,6,3,1.3,64,46,0,71.9
Women,2002_2003,587,第9回Vリーグ女子   ファイナルラウンド,3/8/2003,-,-,3500,0.5625,0.611111111,0.048611111,-,李　在和,伊藤　博之,長谷川　昇,東レアローズ,NECレッドロケッツ,3,0,25,17,0.013888889,25,22,0.016666667,25,16,0.013888889,-,-,-,-,-,-,NECレッドロケッツ,97,45,7,46.4,15,1,0,0,0,14,4.67,73,3,7,17,9.7,51,48,0,94.1
Women,2002_2003,588,第9回Vリーグ女子   ファイナルラウンド,3/8/2003,-,-,4073,0.645833333,0.697222222,0.051388889,-,小柴　滋,山田　道人,松本　洋子,久光製薬スプリングス,武富士バンブー,0,3,23,25,0.016666667,14,25,0.014583333,18,25,0.015972222,-,-,-,-,-,-,久光製薬スプリングス,96,33,6,34.4,11,6,3,0,50,4,1.33,56,2,2,10,7.7,64,35,0,54.7
Women,2002_2003,588,第9回Vリーグ女子   ファイナルラウンド,3/8/2003,-,-,4073,0.645833333,0.697222222,0.051388889,-,小柴　滋,山田　道人,松本　洋子,久光製薬スプリングス,武富士バンブー,3,0,25,23,0.016666667,25,14,0.014583333,25,18,0.015972222,-,-,-,-,-,-,武富士バンブー,104,50,6,48.1,16.67,15,9,1,60,9,3,74,5,10,24,13.5,53,42,0,79.2
Women,2002_2003,589,第9回Vリーグ女子   ファイナルラウンド,3/9/2003,-,-,3500,0.447916667,0.507638889,0.059722222,-,李　在知,富田　満,上田　正,東レアローズ,久光製薬スプリングス,3,1,25,19,0.013194444,25,17,0.0125,14,25,0.013888889,25,14,0.013888889,-,-,-,東レアローズ,121,55,6,45.5,13.75,0,0,0,-,14,3.5,88,5,6,9,7.3,69,61,0,88.4
Women,2002_2003,589,第9回Vリーグ女子   ファイナルラウンド,3/9/2003,-,-,3500,0.447916667,0.507638889,0.059722222,-,李　在知,富田　満,上田　正,東レアローズ,久光製薬スプリングス,1,3,19,25,0.013194444,17,25,0.0125,25,14,0.013888889,14,25,0.013888889,-,-,-,久光製薬スプリングス,124,51,8,41.1,12.75,4,3,0,75,4,1,76,3,7,5,4.8,81,68,0,84
