M/W,Season,Match_No,League,開催日,開催地,会場,入場者数,開始時刻,終了時刻,試合時間,JURY,1stﾚﾌｪﾘｰ,2ndﾚﾌｪﾘｰ,判定員,Team1,Team2,セット:得,セット:失,セット1:得点,セット1:失点,セット1:時間,セット2:得点,セット2:失点,セット2:時間,セット3:得点,セット3:失点,セット3:時間,セット4:得点,セット4:失点,セット4:時間,セット5:得点,セット5:失点,セット5:時間,Team,アタック_打数,アタック_得点,アタック_失点,アタック_決定率,アタック_セット平均,アタック(内バックアタック)_打数,アタック(内バックアタック)_得点,アタック(内バックアタック)_失点,アタック(内バックアタック)_決定率,ブロック_得点,ブロック_セット平均,サーブ_打数,サーブ_得点,サーブ_失点,サーブ_効果,サーブ_効果率,サーブレシーブ_受数,サーブレシーブ_成功・優,サーブレシーブ_成功・良,サーブレシーブ_成功率
Men,2000_2001,191,第7回Vリーグ男子   ファイナルラウンド,3/9/2001,-,-,3000,0.666666667,0.722222222,0.055555556,-,利根川　忠史,大塚　達也,四本松　善成,NECブルーロケッツ,サントリーサンバーズ,0,3,24,26,0.018055556,17,25,0.016666667,21,25,0.016666667,-,-,-,-,-,-,NECブルーロケッツ,87,33,9,37.9,11,18,6,1,33.3,8,2.67,64,3,5,12,8.4,64,50,0,78.1
Men,2000_2001,191,第7回Vリーグ男子   ファイナルラウンド,3/9/2001,-,-,3000,0.666666667,0.722222222,0.055555556,-,利根川　忠史,大塚　達也,四本松　善成,NECブルーロケッツ,サントリーサンバーズ,3,0,26,24,0.018055556,25,17,0.016666667,25,21,0.016666667,-,-,-,-,-,-,サントリーサンバーズ,77,44,6,57.1,14.67,15,9,2,60,13,4.33,74,4,9,11,8.3,59,44,0,74.6
Men,2000_2001,192,第7回Vリーグ男子   ファイナルラウンド,3/9/2001,-,-,4455,0.75,0.808333333,0.058333333,-,坂出　修,小林　朝実,長谷川　登,JTサンダーズ,東レアローズ,3,0,25,21,0.015277778,25,15,0.015277778,32,30,0.023611111,-,-,-,-,-,-,JTサンダーズ,92,54,9,58.7,18,20,10,4,50,3,1,81,0,6,13,4,56,48,0,85.7
Men,2000_2001,192,第7回Vリーグ男子   ファイナルラウンド,3/9/2001,-,-,4455,0.75,0.808333333,0.058333333,-,坂出　修,小林　朝実,長谷川　登,JTサンダーズ,東レアローズ,0,3,21,25,0.015277778,15,25,0.015277778,30,32,0.023611111,-,-,-,-,-,-,東レアローズ,94,44,14,46.8,14.67,19,8,7,42.1,4,1.33,67,1,9,8,4.5,75,62,0,82.7
Men,2000_2001,193,第7回Vリーグ男子   ファイナルラウンド,3/10/2001,-,-,6500,0.541666667,0.613888889,0.072222222,-,小林　朝実,利根川　忠史,原　一郎,JTサンダーズ,サントリーサンバーズ,1,3,24,26,0.019444444,25,19,0.015972222,13,25,0.013888889,21,25,0.016666667,-,-,-,JTサンダーズ,106,50,11,47.2,12.5,25,13,2,52,8,2,84,0,9,12,3.6,77,53,0,68.8
Men,2000_2001,193,第7回Vリーグ男子   ファイナルラウンド,3/10/2001,-,-,6500,0.541666667,0.613888889,0.072222222,-,小林　朝実,利根川　忠史,原　一郎,JTサンダーズ,サントリーサンバーズ,3,1,26,24,0.019444444,19,25,0.015972222,25,13,0.013888889,25,21,0.016666667,-,-,-,サントリーサンバーズ,115,60,9,52.2,15,24,12,2,50,9,2.25,94,6,16,19,10.4,75,63,0,84
Men,2000_2001,194,第7回Vリーグ男子   ファイナルラウンド,3/10/2001,-,-,8728,0.639583333,0.690972222,0.051388889,-,酒出　修,富田　満,中嶋　幹朗,NECブルーロケッツ,東レアローズ,3,0,25,22,0.016666667,25,16,0.014583333,25,21,0.015972222,-,-,-,-,-,-,NECブルーロケッツ,86,46,7,53.5,15.33,14,4,2,28.6,10,3.33,74,2,9,21,9.3,52,42,0,80.8
Men,2000_2001,194,第7回Vリーグ男子   ファイナルラウンド,3/10/2001,-,-,8728,0.639583333,0.690972222,0.051388889,-,酒出　修,富田　満,中嶋　幹朗,NECブルーロケッツ,東レアローズ,0,3,22,25,0.016666667,16,25,0.014583333,21,25,0.015972222,-,-,-,-,-,-,東レアローズ,89,34,8,38.2,11.33,16,5,2,31.2,6,2,60,2,7,9,6.7,65,42,0,64.6
Men,2000_2001,195,第7回Vリーグ男子   ファイナルラウンド,3/11/2001,-,-,8500,0.459027778,0.534027778,0.075,-,小柴　滋,酒出　修,上田　正,NECブルーロケッツ,東レアローズ,1,3,39,37,0.023611111,22,25,0.014583333,25,27,0.016666667,19,25,0.013888889,-,-,-,NECブルーロケッツ,125,59,14,47.2,14.75,20,9,5,45,9,2.25,106,6,10,16,8.5,95,75,0,78.9
Men,2000_2001,195,第7回Vリーグ男子   ファイナルラウンド,3/11/2001,-,-,8500,0.459027778,0.534027778,0.075,-,小柴　滋,酒出　修,上田　正,NECブルーロケッツ,東レアローズ,3,1,37,39,0.023611111,25,22,0.014583333,27,25,0.016666667,25,19,0.013888889,-,-,-,東レアローズ,127,66,12,52,16.5,19,13,2,68.4,15,3.75,113,4,17,17,6.8,95,74,0,77.9
