M/W,Season,Match_No,League,開催日,開催地,会場,入場者数,開始時刻,終了時刻,試合時間,JURY,1stﾚﾌｪﾘｰ,2ndﾚﾌｪﾘｰ,判定員,Team1,Team2,セット:得,セット:失,セット1:得点,セット1:失点,セット1:時間,セット2:得点,セット2:失点,セット2:時間,セット3:得点,セット3:失点,セット3:時間,セット4:得点,セット4:失点,セット4:時間,セット5:得点,セット5:失点,セット5:時間,Team,アタック_打数,アタック_得点,アタック_失点,アタック_決定率,アタック_セット平均,アタック(内バックアタック)_打数,アタック(内バックアタック)_得点,アタック(内バックアタック)_失点,アタック(内バックアタック)_決定率,ブロック_得点,ブロック_セット平均,サーブ_打数,サーブ_得点,サーブ_失点,サーブ_効果,サーブ_効果率,サーブレシーブ_受数,サーブレシーブ_成功・優,サーブレシーブ_成功・良,サーブレシーブ_成功率
Men,2018_2019,271,2018-19 V.LEAGUE DIVISION1 MEN   ファイナル,4/7/2019,-,武田テバオーシャンアリーナ,2035,0.548611111,0.652777778,0.104166667,加治　健男,村中　伸,浅井　唯由,井村　幸二,パナソニックパンサーズ,JTサンダーズ,3,2,25,22,0.01875,17,25,0.017361111,23,25,0.018055556,33,31,0.026388889,16,14,0.015277778,パナソニックパンサーズ,133,58,13,43.6,11.6,26,12,6,46.2,13,2.6,113,8,10,41,13.9,92,46,20,60.9
Men,2018_2019,271,2018-19 V.LEAGUE DIVISION1 MEN   ファイナル,4/7/2019,-,武田テバオーシャンアリーナ,2035,0.548611111,0.652777778,0.104166667,加治　健男,村中　伸,浅井　唯由,井村　幸二,パナソニックパンサーズ,JTサンダーズ,2,3,22,25,0.01875,25,17,0.017361111,25,23,0.018055556,31,33,0.026388889,14,16,0.015277778,JTサンダーズ,138,66,9,47.8,13.2,32,19,4,59.4,22,4.4,118,3,23,26,3.2,97,32,22,44.3
Men,2018_2019,272,2018-19 V.LEAGUE DIVISION1 MEN   ファイナル,4/14/2019,-,武蔵野の森総合スポーツプラザ,4100,0.590277778,0.653472222,0.063194444,小柴　滋,小野　将人,浅井　唯由,古田　法美,パナソニックパンサーズ,JTサンダーズ,3,0,26,24,0.019444444,25,20,0.017361111,25,20,0.020833333,-,-,-,-,-,-,パナソニックパンサーズ,92,53,4,57.6,17.67,14,7,1,50,3,1,74,6,9,27,14.2,58,21,19,52.6
Men,2018_2019,272,2018-19 V.LEAGUE DIVISION1 MEN   ファイナル,4/14/2019,-,武蔵野の森総合スポーツプラザ,4100,0.590277778,0.653472222,0.063194444,小柴　滋,小野　将人,浅井　唯由,古田　法美,パナソニックパンサーズ,JTサンダーズ,0,3,24,26,0.019444444,20,25,0.017361111,20,25,0.020833333,-,-,-,-,-,-,JTサンダーズ,86,43,5,50,14.33,22,8,1,36.4,5,1.67,66,2,8,16,6.1,63,27,6,47.6
Men,2018_2019,261,2018-19 V.LEAGUE DIVISION1 MEN   ファイナル３,3/30/2019,-,川崎市とどろきアリーナ,880,0.505555556,0.603472222,0.097916667,伊藤　博之,千代延　靖夫,服部　篤史,川上　弘志,JTサンダーズ,東レアローズ,3,2,25,21,0.018055556,25,27,0.022222222,28,26,0.020138889,23,25,0.018055556,15,13,0.011111111,JTサンダーズ,130,73,7,56.2,14.6,34,23,2,67.6,15,3,115,2,15,21,3,90,38,23,55
Men,2018_2019,261,2018-19 V.LEAGUE DIVISION1 MEN   ファイナル３,3/30/2019,-,川崎市とどろきアリーナ,880,0.505555556,0.603472222,0.097916667,伊藤　博之,千代延　靖夫,服部　篤史,川上　弘志,JTサンダーズ,東レアローズ,2,3,21,25,0.018055556,27,25,0.022222222,26,28,0.020138889,25,23,0.018055556,13,15,0.011111111,東レアローズ,127,71,5,55.9,14.2,30,17,0,56.7,8,1.6,113,9,19,24,9.1,100,46,32,62
Men,2018_2019,262,2018-19 V.LEAGUE DIVISION1 MEN   ファイナル３,3/31/2019,-,川崎市とどろきアリーナ,1070,0.505555556,0.584027778,0.078472222,伊藤　博之,山本　晋五,澤　達大,渡部　仁志,JTサンダーズ,東レアローズ,3,1,25,19,0.015277778,25,22,0.018055556,20,25,0.018055556,28,26,0.020833333,-,-,-,JTサンダーズ,100,52,8,52,13,31,17,4,54.8,15,3.75,97,4,10,18,6.2,75,24,23,47.3
Men,2018_2019,262,2018-19 V.LEAGUE DIVISION1 MEN   ファイナル３,3/31/2019,-,川崎市とどろきアリーナ,1070,0.505555556,0.584027778,0.078472222,伊藤　博之,山本　晋五,澤　達大,渡部　仁志,JTサンダーズ,東レアローズ,1,3,19,25,0.015277778,22,25,0.018055556,25,20,0.018055556,26,28,0.020833333,-,-,-,東レアローズ,119,61,11,51.3,15.25,27,12,6,44.4,7,1.75,93,4,15,27,7.5,87,37,29,59.2
Men,2018_2019,241,2018-19 V.LEAGUE DIVISION1 MEN   ファイナル６,3/9/2019,-,草薙総合運動場体育館,1605,0.458333333,0.517361111,0.059027778,田野　昭彦,村中　伸,千代延　靖夫,戸塚　靖,パナソニックパンサーズ,豊田合成トレフェルサ,3,0,25,21,0.01875,25,19,0.017361111,25,18,0.01875,-,-,-,-,-,-,パナソニックパンサーズ,73,44,4,60.3,14.67,13,11,2,84.6,8,2.67,74,3,11,23,8.1,44,24,7,62.5
Men,2018_2019,241,2018-19 V.LEAGUE DIVISION1 MEN   ファイナル６,3/9/2019,-,草薙総合運動場体育館,1605,0.458333333,0.517361111,0.059027778,田野　昭彦,村中　伸,千代延　靖夫,戸塚　靖,パナソニックパンサーズ,豊田合成トレフェルサ,0,3,21,25,0.01875,19,25,0.017361111,18,25,0.01875,-,-,-,-,-,-,豊田合成トレフェルサ,84,37,2,44,12.33,10,1,0,10,2,0.67,59,2,14,12,2.5,61,32,5,56.6
Men,2018_2019,242,2018-19 V.LEAGUE DIVISION1 MEN   ファイナル６,3/9/2019,-,草薙総合運動場体育館,1580,0.545138889,0.630555556,0.085416667,伊藤　博之,原　啓之,山本　晋五,鈴木　基之,サントリーサンバーズ,堺ブレイザーズ,3,1,25,27,0.022916667,25,21,0.01875,25,19,0.01875,25,20,0.01875,-,-,-,サントリーサンバーズ,115,55,5,47.8,13.75,17,8,1,47.1,11,2.75,99,2,18,26,4,70,32,13,55
Men,2018_2019,242,2018-19 V.LEAGUE DIVISION1 MEN   ファイナル６,3/9/2019,-,草薙総合運動場体育館,1580,0.545138889,0.630555556,0.085416667,伊藤　博之,原　啓之,山本　晋五,鈴木　基之,サントリーサンバーズ,堺ブレイザーズ,1,3,27,25,0.022916667,21,25,0.01875,19,25,0.01875,20,25,0.01875,-,-,-,堺ブレイザーズ,137,52,11,38,13,35,11,3,31.4,8,2,88,2,18,25,4.3,81,44,11,61.1
Men,2018_2019,243,2018-19 V.LEAGUE DIVISION1 MEN   ファイナル６,3/9/2019,-,草薙総合運動場体育館,2053,0.659722222,0.748611111,0.088888889,田野　昭彦,小野　将人,戸川　太輔,望月　壮,JTサンダーズ,東レアローズ,3,2,25,20,0.018055556,23,25,0.019444444,25,17,0.014583333,18,25,0.016666667,16,14,0.011805556,JTサンダーズ,121,55,11,45.5,11,31,17,4,54.8,18,3.6,106,3,16,23,4.5,81,31,31,57.4
Men,2018_2019,243,2018-19 V.LEAGUE DIVISION1 MEN   ファイナル６,3/9/2019,-,草薙総合運動場体育館,2053,0.659722222,0.748611111,0.088888889,田野　昭彦,小野　将人,戸川　太輔,望月　壮,JTサンダーズ,東レアローズ,2,3,20,25,0.018055556,25,23,0.019444444,17,25,0.014583333,25,18,0.016666667,14,16,0.011805556,東レアローズ,131,62,9,47.3,12.4,36,16,4,44.4,10,2,102,1,20,19,0.7,89,44,20,60.7
Men,2018_2019,244,2018-19 V.LEAGUE DIVISION1 MEN   ファイナル６,3/10/2019,-,草薙総合運動場体育館,1057,0.5,0.581944444,0.081944444,伊藤　博之,山本　晋五,村中　伸,新妻　明子,パナソニックパンサーズ,堺ブレイザーズ,3,1,20,25,0.017361111,25,21,0.020138889,25,21,0.01875,25,22,0.019444444,-,-,-,パナソニックパンサーズ,107,61,2,57,15.25,11,7,1,63.6,7,1.75,94,1,14,32,5.9,72,32,15,54.9
Men,2018_2019,244,2018-19 V.LEAGUE DIVISION1 MEN   ファイナル６,3/10/2019,-,草薙総合運動場体育館,1057,0.5,0.581944444,0.081944444,伊藤　博之,山本　晋五,村中　伸,新妻　明子,パナソニックパンサーズ,堺ブレイザーズ,1,3,25,20,0.017361111,21,25,0.020138889,21,25,0.01875,22,25,0.019444444,-,-,-,堺ブレイザーズ,122,58,8,47.5,14.5,30,16,1,53.3,6,1.5,90,5,15,24,8.1,79,34,13,51.3
Men,2018_2019,245,2018-19 V.LEAGUE DIVISION1 MEN   ファイナル６,3/10/2019,-,草薙総合運動場体育館,1411,0.625,0.725694444,0.100694444,伊藤　博之,千代延　靖夫,小野　将人,岡本　幸治,サントリーサンバーズ,豊田合成トレフェルサ,2,3,25,22,0.019444444,25,20,0.01875,16,25,0.017361111,22,25,0.01875,18,20,0.018055556,サントリーサンバーズ,135,61,13,45.2,12.2,22,11,5,50,7,1.4,106,6,23,21,5.2,95,44,24,58.9
Men,2018_2019,245,2018-19 V.LEAGUE DIVISION1 MEN   ファイナル６,3/10/2019,-,草薙総合運動場体育館,1411,0.625,0.725694444,0.100694444,伊藤　博之,千代延　靖夫,小野　将人,岡本　幸治,サントリーサンバーズ,豊田合成トレフェルサ,3,2,22,25,0.019444444,20,25,0.01875,25,16,0.017361111,25,22,0.01875,20,18,0.018055556,豊田合成トレフェルサ,124,59,10,47.6,11.8,17,11,4,64.7,8,1.6,112,5,16,27,6.9,80,45,14,65
Men,2018_2019,246,2018-19 V.LEAGUE DIVISION1 MEN   ファイナル６,3/16/2019,-,丸善インテックアリーナ大阪（大阪市中央体育館）,1520,0.458333333,0.542361111,0.084027778,田野　昭彦,浅井　唯由,冨田　博一,宮階　和世,パナソニックパンサーズ,東レアローズ,1,3,31,33,0.022222222,24,26,0.018055556,25,21,0.01875,20,25,0.01875,-,-,-,パナソニックパンサーズ,120,60,11,50,15,19,11,2,57.9,9,2.25,101,2,17,20,2.7,83,44,14,61.4
Men,2018_2019,246,2018-19 V.LEAGUE DIVISION1 MEN   ファイナル６,3/16/2019,-,丸善インテックアリーナ大阪（大阪市中央体育館）,1520,0.458333333,0.542361111,0.084027778,田野　昭彦,浅井　唯由,冨田　博一,宮階　和世,パナソニックパンサーズ,東レアローズ,3,1,33,31,0.022222222,26,24,0.018055556,21,25,0.01875,25,20,0.01875,-,-,-,東レアローズ,118,63,7,53.4,15.75,29,17,5,58.6,6,1.5,104,5,18,25,6.5,82,43,19,64
Men,2018_2019,247,2018-19 V.LEAGUE DIVISION1 MEN   ファイナル６,3/16/2019,-,丸善インテックアリーナ大阪（大阪市中央体育館）,1860,0.569444444,0.653472222,0.084027778,石井　洋壮,村中　伸,小野　将人,越村　弘,サントリーサンバーズ,JTサンダーズ,1,3,25,20,0.01875,21,25,0.01875,14,25,0.015972222,29,31,0.024305556,-,-,-,サントリーサンバーズ,129,60,9,46.5,15,23,13,2,56.5,6,1.5,90,1,14,14,1.1,86,42,16,58.1
