M/W,Season,Match_No,League,開催日,開催地,会場,入場者数,開始時刻,終了時刻,試合時間,JURY,1stﾚﾌｪﾘｰ,2ndﾚﾌｪﾘｰ,判定員,Team1,Team2,セット:得,セット:失,セット1:得点,セット1:失点,セット1:時間,セット2:得点,セット2:失点,セット2:時間,セット3:得点,セット3:失点,セット3:時間,セット4:得点,セット4:失点,セット4:時間,セット5:得点,セット5:失点,セット5:時間,Team,N,L,Name,出場セット,出場セット1,出場セット2,出場セット3,出場セット4,出場セット5,アタック_打数,アタック_得点,アタック_失点,アタック_決定率,アタック_セット平均,アタック(内バックアタック)_打数,アタック(内バックアタック)_得点,アタック(内バックアタック)_失点,アタック(内バックアタック)_決定率,ブロック_得点,ブロック_セット平均,サーブ_打数,サーブ_得点,サーブ_失点,サーブ_効果,サーブ_効果率,サーブレシーブ_受数,サーブレシーブ_成功・優,サーブレシーブ_成功・良,サーブレシーブ_成功率
Women,2018_2019,791,2018-19 V.LEAGUE DIVISION2 WOMEN   ファイナル６,3/2/2019,-,ウインク体育館,900,0.458333333,0.508333333,0.05,石井　洋壮,佐伯　昌昭,内藤　聡美,山本　順一,ヴィクトリーナ姫路,大野石油広島オイラーズ,3,0,25,19,0.015277778,25,14,0.013888889,25,21,0.016666667,-,-,-,-,-,-,ヴィクトリーナ姫路,1,-,筒井 視穂子,0,-,-,-,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
Women,2018_2019,791,2018-19 V.LEAGUE DIVISION2 WOMEN   ファイナル６,3/2/2019,-,ウインク体育館,900,0.458333333,0.508333333,0.05,石井　洋壮,佐伯　昌昭,内藤　聡美,山本　順一,ヴィクトリーナ姫路,大野石油広島オイラーズ,3,0,25,19,0.015277778,25,14,0.013888889,25,21,0.016666667,-,-,-,-,-,-,ヴィクトリーナ姫路,2,-,スエレ・オリヴェイラ,3,■,■,■,-,-,17,6,1,35.3,2,1,0,0,0,2,0.67,11,1,1,3,13.6,16,9,4,68.8
Women,2018_2019,791,2018-19 V.LEAGUE DIVISION2 WOMEN   ファイナル６,3/2/2019,-,ウインク体育館,900,0.458333333,0.508333333,0.05,石井　洋壮,佐伯　昌昭,内藤　聡美,山本　順一,ヴィクトリーナ姫路,大野石油広島オイラーズ,3,0,25,19,0.015277778,25,14,0.013888889,25,21,0.016666667,-,-,-,-,-,-,ヴィクトリーナ姫路,3,-,高橋 咲妃惠,2,-,□,□,-,-,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25,2,2,0,100
Women,2018_2019,791,2018-19 V.LEAGUE DIVISION2 WOMEN   ファイナル６,3/2/2019,-,ウインク体育館,900,0.458333333,0.508333333,0.05,石井　洋壮,佐伯　昌昭,内藤　聡美,山本　順一,ヴィクトリーナ姫路,大野石油広島オイラーズ,3,0,25,19,0.015277778,25,14,0.013888889,25,21,0.016666667,-,-,-,-,-,-,ヴィクトリーナ姫路,4,-,浅津 ゆうこ,3,■,■,■,-,-,16,8,0,50,2.67,1,0,0,0,4,1.33,8,0,0,2,6.2,0,0,0,-
Women,2018_2019,791,2018-19 V.LEAGUE DIVISION2 WOMEN   ファイナル６,3/2/2019,-,ウインク体育館,900,0.458333333,0.508333333,0.05,石井　洋壮,佐伯　昌昭,内藤　聡美,山本　順一,ヴィクトリーナ姫路,大野石油広島オイラーズ,3,0,25,19,0.015277778,25,14,0.013888889,25,21,0.016666667,-,-,-,-,-,-,ヴィクトリーナ姫路,5,-,大田 知香,0,-,-,-,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
Women,2018_2019,791,2018-19 V.LEAGUE DIVISION2 WOMEN   ファイナル６,3/2/2019,-,ウインク体育館,900,0.458333333,0.508333333,0.05,石井　洋壮,佐伯　昌昭,内藤　聡美,山本　順一,ヴィクトリーナ姫路,大野石油広島オイラーズ,3,0,25,19,0.015277778,25,14,0.013888889,25,21,0.016666667,-,-,-,-,-,-,ヴィクトリーナ姫路,7,-,河合 由貴,3,■,■,■,-,-,2,1,0,50,0.33,0,0,0,-,1,0.33,23,2,0,6,15.2,0,0,0,-
Women,2018_2019,791,2018-19 V.LEAGUE DIVISION2 WOMEN   ファイナル６,3/2/2019,-,ウインク体育館,900,0.458333333,0.508333333,0.05,石井　洋壮,佐伯　昌昭,内藤　聡美,山本　順一,ヴィクトリーナ姫路,大野石油広島オイラーズ,3,0,25,19,0.015277778,25,14,0.013888889,25,21,0.016666667,-,-,-,-,-,-,ヴィクトリーナ姫路,9,-,吉岡 可奈,3,■,■,■,-,-,10,5,0,50,1.67,0,0,0,-,4,1.33,10,1,3,4,12.5,1,1,0,100
Women,2018_2019,791,2018-19 V.LEAGUE DIVISION2 WOMEN   ファイナル６,3/2/2019,-,ウインク体育館,900,0.458333333,0.508333333,0.05,石井　洋壮,佐伯　昌昭,内藤　聡美,山本　順一,ヴィクトリーナ姫路,大野石油広島オイラーズ,3,0,25,19,0.015277778,25,14,0.013888889,25,21,0.016666667,-,-,-,-,-,-,ヴィクトリーナ姫路,10,-,金杉 由香,1,-,-,□,-,-,5,2,0,40,2,0,0,0,-,0,-,2,0,0,1,12.5,1,0,0,0
Women,2018_2019,791,2018-19 V.LEAGUE DIVISION2 WOMEN   ファイナル６,3/2/2019,-,ウインク体育館,900,0.458333333,0.508333333,0.05,石井　洋壮,佐伯　昌昭,内藤　聡美,山本　順一,ヴィクトリーナ姫路,大野石油広島オイラーズ,3,0,25,19,0.015277778,25,14,0.013888889,25,21,0.016666667,-,-,-,-,-,-,ヴィクトリーナ姫路,14,-,高木 理江,3,■,■,■,-,-,9,6,0,66.7,2,0,0,0,-,1,0.33,8,0,0,1,3.1,1,0,0,0
Women,2018_2019,791,2018-19 V.LEAGUE DIVISION2 WOMEN   ファイナル６,3/2/2019,-,ウインク体育館,900,0.458333333,0.508333333,0.05,石井　洋壮,佐伯　昌昭,内藤　聡美,山本　順一,ヴィクトリーナ姫路,大野石油広島オイラーズ,3,0,25,19,0.015277778,25,14,0.013888889,25,21,0.016666667,-,-,-,-,-,-,ヴィクトリーナ姫路,15,-,大元 朱菜,0,-,-,-,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
