M/W,Season,Match_No,League,開催日,開催地,会場,入場者数,開始時刻,終了時刻,試合時間,JURY,1stﾚﾌｪﾘｰ,2ndﾚﾌｪﾘｰ,判定員,Team1,Team2,セット:得,セット:失,セット1:得点,セット1:失点,セット1:時間,セット2:得点,セット2:失点,セット2:時間,セット3:得点,セット3:失点,セット3:時間,セット4:得点,セット4:失点,セット4:時間,セット5:得点,セット5:失点,セット5:時間,Team,N,L,Name,出場セット,出場セット1,出場セット2,出場セット3,出場セット4,出場セット5,アタック_打数,アタック_得点,アタック_失点,アタック_決定率,アタック_セット平均,アタック(内バックアタック)_打数,アタック(内バックアタック)_得点,アタック(内バックアタック)_失点,アタック(内バックアタック)_決定率,ブロック_得点,ブロック_セット平均,サーブ_打数,サーブ_得点,サーブ_失点,サーブ_効果,サーブ_効果率,サーブレシーブ_受数,サーブレシーブ_成功・優,サーブレシーブ_成功・良,サーブレシーブ_成功率
Men,2018_2019,271,2018-19 V.LEAGUE DIVISION1 MEN   ファイナル,4/7/2019,-,武田テバオーシャンアリーナ,2035,0.548611111,0.652777778,0.104166667,加治　健男,村中　伸,浅井　唯由,井村　幸二,パナソニックパンサーズ,JTサンダーズ,3,2,25,22,0.01875,17,25,0.017361111,23,25,0.018055556,33,31,0.026388889,16,14,0.015277778,パナソニックパンサーズ,1,-,清水 邦広,2,-,□,□,-,-,3,2,1,66.7,1,0,0,0,-,1,0.5,0,0,0,0,-,0,0,0,-
Men,2018_2019,271,2018-19 V.LEAGUE DIVISION1 MEN   ファイナル,4/7/2019,-,武田テバオーシャンアリーナ,2035,0.548611111,0.652777778,0.104166667,加治　健男,村中　伸,浅井　唯由,井村　幸二,パナソニックパンサーズ,JTサンダーズ,3,2,25,22,0.01875,17,25,0.017361111,23,25,0.018055556,33,31,0.026388889,16,14,0.015277778,パナソニックパンサーズ,2,-,深津 英臣,5,■,■,■,■,■,2,1,0,50,0.2,0,0,0,-,1,0.2,22,0,0,8,9.1,0,0,0,-
Men,2018_2019,271,2018-19 V.LEAGUE DIVISION1 MEN   ファイナル,4/7/2019,-,武田テバオーシャンアリーナ,2035,0.548611111,0.652777778,0.104166667,加治　健男,村中　伸,浅井　唯由,井村　幸二,パナソニックパンサーズ,JTサンダーズ,3,2,25,22,0.01875,17,25,0.017361111,23,25,0.018055556,33,31,0.026388889,16,14,0.015277778,パナソニックパンサーズ,3,-,山添 信也,0,-,-,-,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
Men,2018_2019,271,2018-19 V.LEAGUE DIVISION1 MEN   ファイナル,4/7/2019,-,武田テバオーシャンアリーナ,2035,0.548611111,0.652777778,0.104166667,加治　健男,村中　伸,浅井　唯由,井村　幸二,パナソニックパンサーズ,JTサンダーズ,3,2,25,22,0.01875,17,25,0.017361111,23,25,0.018055556,33,31,0.026388889,16,14,0.015277778,パナソニックパンサーズ,4,-,大竹 壱青,5,■,■,■,■,■,41,17,3,41.5,3.4,15,6,3,40,2,0.4,20,3,4,5,16.2,0,0,0,-
Men,2018_2019,271,2018-19 V.LEAGUE DIVISION1 MEN   ファイナル,4/7/2019,-,武田テバオーシャンアリーナ,2035,0.548611111,0.652777778,0.104166667,加治　健男,村中　伸,浅井　唯由,井村　幸二,パナソニックパンサーズ,JTサンダーズ,3,2,25,22,0.01875,17,25,0.017361111,23,25,0.018055556,33,31,0.026388889,16,14,0.015277778,パナソニックパンサーズ,5,-,渡辺 奏吾,0,-,-,-,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
Men,2018_2019,271,2018-19 V.LEAGUE DIVISION1 MEN   ファイナル,4/7/2019,-,武田テバオーシャンアリーナ,2035,0.548611111,0.652777778,0.104166667,加治　健男,村中　伸,浅井　唯由,井村　幸二,パナソニックパンサーズ,JTサンダーズ,3,2,25,22,0.01875,17,25,0.017361111,23,25,0.018055556,33,31,0.026388889,16,14,0.015277778,パナソニックパンサーズ,6,-,白澤 健児,5,■,■,■,■,■,7,4,0,57.1,0.8,0,0,0,-,4,0.8,14,1,3,1,3.6,1,0,1,50
Men,2018_2019,271,2018-19 V.LEAGUE DIVISION1 MEN   ファイナル,4/7/2019,-,武田テバオーシャンアリーナ,2035,0.548611111,0.652777778,0.104166667,加治　健男,村中　伸,浅井　唯由,井村　幸二,パナソニックパンサーズ,JTサンダーズ,3,2,25,22,0.01875,17,25,0.017361111,23,25,0.018055556,33,31,0.026388889,16,14,0.015277778,パナソニックパンサーズ,7,-,久原 翼,5,■,■,■,■,■,26,12,3,46.2,2.4,5,3,1,60,1,0.2,22,2,0,15,26.1,19,12,3,71.1
Men,2018_2019,271,2018-19 V.LEAGUE DIVISION1 MEN   ファイナル,4/7/2019,-,武田テバオーシャンアリーナ,2035,0.548611111,0.652777778,0.104166667,加治　健男,村中　伸,浅井　唯由,井村　幸二,パナソニックパンサーズ,JTサンダーズ,3,2,25,22,0.01875,17,25,0.017361111,23,25,0.018055556,33,31,0.026388889,16,14,0.015277778,パナソニックパンサーズ,9,-,今村 貴彦,0,-,-,-,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
Men,2018_2019,271,2018-19 V.LEAGUE DIVISION1 MEN   ファイナル,4/7/2019,-,武田テバオーシャンアリーナ,2035,0.548611111,0.652777778,0.104166667,加治　健男,村中　伸,浅井　唯由,井村　幸二,パナソニックパンサーズ,JTサンダーズ,3,2,25,22,0.01875,17,25,0.017361111,23,25,0.018055556,33,31,0.026388889,16,14,0.015277778,パナソニックパンサーズ,10,-,山内 晶大,5,■,■,■,■,■,11,6,0,54.5,1.2,0,0,0,-,3,0.6,15,0,1,4,5,0,0,0,-
Men,2018_2019,271,2018-19 V.LEAGUE DIVISION1 MEN   ファイナル,4/7/2019,-,武田テバオーシャンアリーナ,2035,0.548611111,0.652777778,0.104166667,加治　健男,村中　伸,浅井　唯由,井村　幸二,パナソニックパンサーズ,JTサンダーズ,3,2,25,22,0.01875,17,25,0.017361111,23,25,0.018055556,33,31,0.026388889,16,14,0.015277778,パナソニックパンサーズ,13,-,ミハウ・クビアク,5,■,■,■,■,■,41,14,6,34.1,2.8,6,3,2,50,1,0.2,19,2,2,8,18.4,50,24,12,60
