M/W,Season,Match_No,League,開催日,開催地,会場,入場者数,開始時刻,終了時刻,試合時間,JURY,1stﾚﾌｪﾘｰ,2ndﾚﾌｪﾘｰ,判定員,Team1,Team2,セット:得,セット:失,セット1:得点,セット1:失点,セット1:時間,セット2:得点,セット2:失点,セット2:時間,セット3:得点,セット3:失点,セット3:時間,セット4:得点,セット4:失点,セット4:時間,セット5:得点,セット5:失点,セット5:時間,Team,N,L,Name,出場セット,出場セット1,出場セット2,出場セット3,出場セット4,出場セット5,アタック_打数,アタック_得点,アタック_失点,アタック_決定率,アタック_セット平均,アタック(内バックアタック)_打数,アタック(内バックアタック)_得点,アタック(内バックアタック)_失点,アタック(内バックアタック)_決定率,ブロック_得点,ブロック_セット平均,サーブ_打数,サーブ_得点,サーブ_失点,サーブ_効果,サーブ_効果率,サーブレシーブ_受数,サーブレシーブ_成功・優,サーブレシーブ_成功・良,サーブレシーブ_成功率
Men,2019_2020,236,2019-20 V.LEAGUE DIVISION1 MEN   GAME1（5位決定戦）,2/22/2020,広島県,エフピコアリーナふくやま（福山市総合体育館）,2000,0.588888889,0.656944444,0.068055556,伊藤　博之,小野　将人,村中　伸,赤瀬　広幸,サントリーサンバーズ,堺ブレイザーズ,3,0,25,19,0.018055556,28,26,0.022916667,26,24,0.022916667,-,-,-,-,-,-,サントリーサンバーズ,1,L,鶴田 大樹,3,●,●,●,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,20,12,6,75
Men,2019_2020,236,2019-20 V.LEAGUE DIVISION1 MEN   GAME1（5位決定戦）,2/22/2020,広島県,エフピコアリーナふくやま（福山市総合体育館）,2000,0.588888889,0.656944444,0.068055556,伊藤　博之,小野　将人,村中　伸,赤瀬　広幸,サントリーサンバーズ,堺ブレイザーズ,3,0,25,19,0.018055556,28,26,0.022916667,26,24,0.022916667,-,-,-,-,-,-,サントリーサンバーズ,3,-,小野 遥輝,3,■,■,■,-,-,7,6,0,85.7,2,0,0,0,-,1,0.33,13,0,3,2,-1.9,1,0,0,0
Men,2019_2020,236,2019-20 V.LEAGUE DIVISION1 MEN   GAME1（5位決定戦）,2/22/2020,広島県,エフピコアリーナふくやま（福山市総合体育館）,2000,0.588888889,0.656944444,0.068055556,伊藤　博之,小野　将人,村中　伸,赤瀬　広幸,サントリーサンバーズ,堺ブレイザーズ,3,0,25,19,0.018055556,28,26,0.022916667,26,24,0.022916667,-,-,-,-,-,-,サントリーサンバーズ,6,-,季 道帥,3,■,■,■,-,-,19,7,1,36.8,2.33,5,1,0,20,0,-,16,1,3,2,4.7,14,6,3,53.6
Men,2019_2020,236,2019-20 V.LEAGUE DIVISION1 MEN   GAME1（5位決定戦）,2/22/2020,広島県,エフピコアリーナふくやま（福山市総合体育館）,2000,0.588888889,0.656944444,0.068055556,伊藤　博之,小野　将人,村中　伸,赤瀬　広幸,サントリーサンバーズ,堺ブレイザーズ,3,0,25,19,0.018055556,28,26,0.022916667,26,24,0.022916667,-,-,-,-,-,-,サントリーサンバーズ,9,-,大宅 真樹,3,■,■,■,-,-,0,0,0,-,-,0,0,0,-,0,-,11,0,2,3,2.3,0,0,0,-
Men,2019_2020,236,2019-20 V.LEAGUE DIVISION1 MEN   GAME1（5位決定戦）,2/22/2020,広島県,エフピコアリーナふくやま（福山市総合体育館）,2000,0.588888889,0.656944444,0.068055556,伊藤　博之,小野　将人,村中　伸,赤瀬　広幸,サントリーサンバーズ,堺ブレイザーズ,3,0,25,19,0.018055556,28,26,0.022916667,26,24,0.022916667,-,-,-,-,-,-,サントリーサンバーズ,10,-,藤中 謙也,3,■,■,■,-,-,15,9,0,60,3,3,1,0,33.3,1,0.33,13,1,3,3,7.7,18,11,3,69.4
Men,2019_2020,236,2019-20 V.LEAGUE DIVISION1 MEN   GAME1（5位決定戦）,2/22/2020,広島県,エフピコアリーナふくやま（福山市総合体育館）,2000,0.588888889,0.656944444,0.068055556,伊藤　博之,小野　将人,村中　伸,赤瀬　広幸,サントリーサンバーズ,堺ブレイザーズ,3,0,25,19,0.018055556,28,26,0.022916667,26,24,0.022916667,-,-,-,-,-,-,サントリーサンバーズ,11,-,秦 耕介,3,□,□,□,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
Men,2019_2020,236,2019-20 V.LEAGUE DIVISION1 MEN   GAME1（5位決定戦）,2/22/2020,広島県,エフピコアリーナふくやま（福山市総合体育館）,2000,0.588888889,0.656944444,0.068055556,伊藤　博之,小野　将人,村中　伸,赤瀬　広幸,サントリーサンバーズ,堺ブレイザーズ,3,0,25,19,0.018055556,28,26,0.022916667,26,24,0.022916667,-,-,-,-,-,-,サントリーサンバーズ,12,-,塩田 達也,3,■,■,■,-,-,8,5,0,62.5,1.67,0,0,0,-,2,0.67,8,0,1,2,3.1,4,2,2,75
Men,2019_2020,236,2019-20 V.LEAGUE DIVISION1 MEN   GAME1（5位決定戦）,2/22/2020,広島県,エフピコアリーナふくやま（福山市総合体育館）,2000,0.588888889,0.656944444,0.068055556,伊藤　博之,小野　将人,村中　伸,赤瀬　広幸,サントリーサンバーズ,堺ブレイザーズ,3,0,25,19,0.018055556,28,26,0.022916667,26,24,0.022916667,-,-,-,-,-,-,サントリーサンバーズ,13,-,ドミトリー・ムセルスキー,3,■,■,■,-,-,39,25,3,64.1,8.33,22,15,1,68.2,1,0.33,12,0,4,3,-2.1,0,0,0,-
Men,2019_2020,236,2019-20 V.LEAGUE DIVISION1 MEN   GAME1（5位決定戦）,2/22/2020,広島県,エフピコアリーナふくやま（福山市総合体育館）,2000,0.588888889,0.656944444,0.068055556,伊藤　博之,小野　将人,村中　伸,赤瀬　広幸,サントリーサンバーズ,堺ブレイザーズ,3,0,25,19,0.018055556,28,26,0.022916667,26,24,0.022916667,-,-,-,-,-,-,サントリーサンバーズ,15,-,喜入 祥充,1,-,-,□,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
Men,2019_2020,236,2019-20 V.LEAGUE DIVISION1 MEN   GAME1（5位決定戦）,2/22/2020,広島県,エフピコアリーナふくやま（福山市総合体育館）,2000,0.588888889,0.656944444,0.068055556,伊藤　博之,小野　将人,村中　伸,赤瀬　広幸,サントリーサンバーズ,堺ブレイザーズ,3,0,25,19,0.018055556,28,26,0.022916667,26,24,0.022916667,-,-,-,-,-,-,サントリーサンバーズ,17,-,星谷 健太朗,0,-,-,-,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
