M/W,Season,Match_No,League,開催日,開催地,会場,入場者数,開始時刻,終了時刻,試合時間,JURY,1stﾚﾌｪﾘｰ,2ndﾚﾌｪﾘｰ,判定員,Team1,Team2,セット:得,セット:失,セット1:得点,セット1:失点,セット1:時間,セット2:得点,セット2:失点,セット2:時間,セット3:得点,セット3:失点,セット3:時間,セット4:得点,セット4:失点,セット4:時間,セット5:得点,セット5:失点,セット5:時間,Team,アタック_打数,アタック_得点,アタック_失点,アタック_決定率,アタック_セット平均,アタック(内バックアタック)_打数,アタック(内バックアタック)_得点,アタック(内バックアタック)_失点,アタック(内バックアタック)_決定率,ブロック_得点,ブロック_セット平均,サーブ_打数,サーブ_得点,サーブ_失点,サーブ_効果,サーブ_効果率,サーブレシーブ_受数,サーブレシーブ_成功・優,サーブレシーブ_成功・良,サーブレシーブ_成功率
Men,2019_2020,236,2019-20 V.LEAGUE DIVISION1 MEN   GAME1（5位決定戦）,2/22/2020,広島県,エフピコアリーナふくやま（福山市総合体育館）,2000,0.588888889,0.656944444,0.068055556,伊藤　博之,小野　将人,村中　伸,赤瀬　広幸,サントリーサンバーズ,堺ブレイザーズ,3,0,25,19,0.018055556,28,26,0.022916667,26,24,0.022916667,-,-,-,-,-,-,サントリーサンバーズ,88,52,4,59.1,17.33,30,17,1,56.7,5,1.67,77,2,17,18,2.9,57,31,14,66.7
Men,2019_2020,236,2019-20 V.LEAGUE DIVISION1 MEN   GAME1（5位決定戦）,2/22/2020,広島県,エフピコアリーナふくやま（福山市総合体育館）,2000,0.588888889,0.656944444,0.068055556,伊藤　博之,小野　将人,村中　伸,赤瀬　広幸,サントリーサンバーズ,堺ブレイザーズ,0,3,19,25,0.018055556,26,28,0.022916667,24,26,0.022916667,-,-,-,-,-,-,堺ブレイザーズ,84,40,3,47.6,13.33,27,14,2,51.9,3,1,71,4,11,12,6,59,19,21,50
Men,2019_2020,237,2019-20 V.LEAGUE DIVISION1 MEN   GAME2（4位決定戦）,2/23/2020,広島県,エフピコアリーナふくやま（福山市総合体育館）,2900,0.588888889,0.666666667,0.077777778,伊藤　博之,山本　晋五,小野　将人,藤井　勇紀,JTサンダーズ広島,サントリーサンバーズ,1,3,26,24,0.020833333,11,25,0.016666667,19,25,0.017361111,14,25,0.016666667,-,-,-,JTサンダーズ広島,124,41,9,33.1,10.25,30,10,4,33.3,6,1.5,71,2,17,25,5.6,82,55,9,72.6
Men,2019_2020,237,2019-20 V.LEAGUE DIVISION1 MEN   GAME2（4位決定戦）,2/23/2020,広島県,エフピコアリーナふくやま（福山市総合体育館）,2900,0.588888889,0.666666667,0.077777778,伊藤　博之,山本　晋五,小野　将人,藤井　勇紀,JTサンダーズ広島,サントリーサンバーズ,3,1,24,26,0.020833333,25,11,0.016666667,25,19,0.017361111,25,14,0.016666667,-,-,-,サントリーサンバーズ,98,49,6,50,12.25,23,10,3,43.5,12,3,98,8,13,19,9.7,54,24,6,50
Men,2019_2020,238,2019-20 V.LEAGUE DIVISION1 MEN   セミファイナル（３位決定戦）,2/24/2020,広島県,エフピコアリーナふくやま（福山市総合体育館）,2700,0.588888889,0.669444444,0.080555556,伊藤　博之,村中　伸,山本　晋五,赤瀬　広幸,ジェイテクトSTINGS,サントリーサンバーズ,3,1,19,25,0.018055556,25,22,0.017361111,25,17,0.016666667,29,27,0.022222222,-,-,-,ジェイテクトSTINGS,108,55,7,50.9,13.75,24,15,1,62.5,3,0.75,97,8,11,16,9.5,69,35,15,61.6
Men,2019_2020,238,2019-20 V.LEAGUE DIVISION1 MEN   セミファイナル（３位決定戦）,2/24/2020,広島県,エフピコアリーナふくやま（福山市総合体育館）,2700,0.588888889,0.669444444,0.080555556,伊藤　博之,村中　伸,山本　晋五,赤瀬　広幸,ジェイテクトSTINGS,サントリーサンバーズ,1,3,25,19,0.018055556,22,25,0.017361111,17,25,0.016666667,27,29,0.022222222,-,-,-,サントリーサンバーズ,109,51,12,46.8,12.75,32,18,5,56.2,12,3,92,5,18,19,5.7,84,36,26,58.3
Men,2019_2020,239,2019-20 V.LEAGUE DIVISION1 MEN   ファイナル,2/29/2020,群馬県,高崎アリーナ,集計中,0.715277778,0.815277778,0.1,小柴　滋,村中　伸,小野　将人,黒崎　直徒,パナソニックパンサーズ,ジェイテクトSTINGS,2,3,25,17,0.017361111,22,25,0.020138889,22,25,0.018055556,28,26,0.021527778,10,15,0.014583333,パナソニックパンサーズ,129,69,12,53.5,13.8,18,7,5,38.9,8,1.6,108,6,12,25,8.6,92,34,28,52.2
Men,2019_2020,239,2019-20 V.LEAGUE DIVISION1 MEN   ファイナル,2/29/2020,群馬県,高崎アリーナ,集計中,0.715277778,0.815277778,0.1,小柴　滋,村中　伸,小野　将人,黒崎　直徒,パナソニックパンサーズ,ジェイテクトSTINGS,3,2,17,25,0.017361111,25,22,0.020138889,25,22,0.018055556,26,28,0.021527778,15,10,0.014583333,ジェイテクトSTINGS,131,68,10,51.9,13.6,25,17,2,68,8,1.6,107,7,12,26,9.8,95,36,30,53.7
Men,2019_2020,101,2019-20 V.LEAGUE DIVISION1 MEN   レギュラーラウンド,10/26/2019,長野県,松本市総合体育館,1930,0.583333333,0.649305556,0.065972222,勝又　正,森口　豊,岡谷　仁,内藤　義人,VC長野トライデンツ,パナソニックパンサーズ,0,3,23,25,0.017361111,17,25,0.021527778,19,25,0.018055556,-,-,-,-,-,-,VC長野トライデンツ,84,32,10,38.1,10.67,17,5,5,29.4,5,1.67,61,2,19,14,1.2,57,26,14,57.9
Men,2019_2020,101,2019-20 V.LEAGUE DIVISION1 MEN   レギュラーラウンド,10/26/2019,長野県,松本市総合体育館,1930,0.583333333,0.649305556,0.065972222,勝又　正,森口　豊,岡谷　仁,内藤　義人,VC長野トライデンツ,パナソニックパンサーズ,3,0,25,23,0.017361111,25,17,0.021527778,25,19,0.018055556,-,-,-,-,-,-,パナソニックパンサーズ,67,33,2,49.3,11,11,4,0,36.4,6,2,73,4,16,17,5.8,41,19,8,56.1
