M/W,Season,Match_No,League,開催日,開催地,会場,入場者数,開始時刻,終了時刻,試合時間,JURY,1stﾚﾌｪﾘｰ,2ndﾚﾌｪﾘｰ,判定員,Team1,Team2,セット:得,セット:失,セット1:得点,セット1:失点,セット1:時間,セット2:得点,セット2:失点,セット2:時間,セット3:得点,セット3:失点,セット3:時間,セット4:得点,セット4:失点,セット4:時間,セット5:得点,セット5:失点,セット5:時間,Team,アタック_打数,アタック_得点,アタック_失点,アタック_決定率,アタック_セット平均,アタック(内バックアタック)_打数,アタック(内バックアタック)_得点,アタック(内バックアタック)_失点,アタック(内バックアタック)_決定率,ブロック_得点,ブロック_セット平均,サーブ_打数,サーブ_得点,サーブ_失点,サーブ_効果,サーブ_効果率,サーブレシーブ_受数,サーブレシーブ_成功・優,サーブレシーブ_成功・良,サーブレシーブ_成功率
Women,2001_2002,573,第8回Vリーグ女子   ファイナルラウンド,3/8/2002,-,大阪市中央体育館,2600,0.670833333,0.723611111,0.052777778,-,田野　敏彦,印籐　智一,中村　光男,NECレッドロケッツ,東レアローズ,3,0,25,22,0.015277778,25,17,0.016666667,25,22,0.016666667,-,-,-,-,-,-,NECレッドロケッツ,112,41,3,36.6,13.67,1,0,1,0,12,4,73,2,6,18,8.6,58,39,0,67.2
Women,2001_2002,573,第8回Vリーグ女子   ファイナルラウンド,3/8/2002,-,大阪市中央体育館,2600,0.670833333,0.723611111,0.052777778,-,田野　敏彦,印籐　智一,中村　光男,NECレッドロケッツ,東レアローズ,0,3,22,25,0.015277778,17,25,0.016666667,22,25,0.016666667,-,-,-,-,-,-,東レアローズ,123,42,10,34.1,14,1,0,0,0,7,2.33,63,1,5,18,8.4,66,47,0,71.2
Women,2001_2002,574,第8回Vリーグ女子   ファイナルラウンド,3/8/2002,-,大阪市中央体育館,2600,0.75,0.822222222,0.072222222,-,KIM YOUNG- IL,伊藤　博之,岡野　俊樹,久光製薬スプリングス,パイオニアレッドウィングス,3,1,25,20,0.015277778,25,18,0.018055556,21,25,0.017361111,25,21,0.015277778,-,-,-,久光製薬スプリングス,169,60,9,35.5,15,2,0,0,0,11,2.75,95,2,7,38,11.7,81,49,0,60.5
Women,2001_2002,574,第8回Vリーグ女子   ファイナルラウンド,3/8/2002,-,大阪市中央体育館,2600,0.75,0.822222222,0.072222222,-,KIM YOUNG- IL,伊藤　博之,岡野　俊樹,久光製薬スプリングス,パイオニアレッドウィングス,1,3,20,25,0.015277778,18,25,0.018055556,25,21,0.017361111,21,25,0.015277778,-,-,-,パイオニアレッドウィングス,179,57,13,31.8,14.25,19,11,2,57.9,8,2,85,2,4,30,10.7,88,48,0,54.5
Women,2001_2002,575,第8回Vリーグ女子   ファイナルラウンド,3/9/2002,-,大阪市中央体育館,3100,0.5,0.589583333,0.089583333,-,田野　昭彦,KIM YOUNG-IL,深江　泰彦,久光製薬スプリングス,東レアローズ,3,2,14,25,0.015277778,20,25,0.016666667,27,25,0.018055556,25,23,0.01875,20,18,0.0125,久光製薬スプリングス,189,66,10,34.9,13.2,1,1,0,100,15,3,106,1,7,10,3.3,106,81,0,76.4
Women,2001_2002,575,第8回Vリーグ女子   ファイナルラウンド,3/9/2002,-,大阪市中央体育館,3100,0.5,0.589583333,0.089583333,-,田野　昭彦,KIM YOUNG-IL,深江　泰彦,久光製薬スプリングス,東レアローズ,2,3,25,14,0.015277778,25,20,0.016666667,25,27,0.018055556,23,25,0.01875,18,20,0.0125,東レアローズ,194,82,9,42.3,16.4,0,0,0,-,8,1.6,116,5,10,20,7.8,98,88,0,89.8
Women,2001_2002,576,第8回Vリーグ女子   ファイナルラウンド,3/9/2002,-,大阪市中央体育館,3100,0.614583333,0.696527778,0.081944444,-,印藤　智一,田野　敏彦,中村　公一,NECレッドロケッツ,パイオニアレッドウィングス,2,3,23,25,0.015972222,25,21,0.017361111,23,25,0.017361111,25,16,0.014583333,9,15,0.008333333,NECレッドロケッツ,177,69,8,39,13.8,0,0,0,-,12,2.4,105,3,6,41,12,95,72,0,75.8
Women,2001_2002,576,第8回Vリーグ女子   ファイナルラウンド,3/9/2002,-,大阪市中央体育館,3100,0.614583333,0.696527778,0.081944444,-,印藤　智一,田野　敏彦,中村　公一,NECレッドロケッツ,パイオニアレッドウィングス,3,2,25,23,0.015972222,21,25,0.017361111,25,23,0.017361111,16,25,0.014583333,15,9,0.008333333,パイオニアレッドウィングス,171,72,8,42.1,14.4,15,8,1,53.3,13,2.6,102,1,6,23,6.6,99,55,0,55.6
Women,2001_2002,577,第8回Vリーグ女子   ファイナルラウンド,3/10/2002,-,大阪市中央体育館,3800,0.458333333,0.511111111,0.052777778,-,KIM YOUNG-IL,田野　昭彦,中村　光男,パイオニアレッドウィングス,東レアローズ,3,0,25,18,0.015277778,28,26,0.019444444,25,19,0.013888889,-,-,-,-,-,-,パイオニアレッドウィングス,108,48,4,44.4,16,12,7,0,58.3,9,3,77,2,4,14,7.1,60,37,0,61.7
Women,2001_2002,577,第8回Vリーグ女子   ファイナルラウンド,3/10/2002,-,大阪市中央体育館,3800,0.458333333,0.511111111,0.052777778,-,KIM YOUNG-IL,田野　昭彦,中村　光男,パイオニアレッドウィングス,東レアローズ,0,3,18,25,0.015277778,26,28,0.019444444,19,25,0.013888889,-,-,-,-,-,-,東レアローズ,114,48,11,42.1,16,3,2,0,66.7,6,2,64,0,4,23,9,71,57,0,80.3
