M/W,Season,Match_No,League,開催日,開催地,会場,入場者数,開始時刻,終了時刻,試合時間,JURY,1stﾚﾌｪﾘｰ,2ndﾚﾌｪﾘｰ,判定員,Team1,Team2,セット:得,セット:失,セット1:得点,セット1:失点,セット1:時間,セット2:得点,セット2:失点,セット2:時間,セット3:得点,セット3:失点,セット3:時間,セット4:得点,セット4:失点,セット4:時間,セット5:得点,セット5:失点,セット5:時間,Team,N,L,Name,出場セット,出場セット1,出場セット2,出場セット3,出場セット4,出場セット5,アタック_打数,アタック_得点,アタック_失点,アタック_決定率,アタック_セット平均,アタック(内バックアタック)_打数,アタック(内バックアタック)_得点,アタック(内バックアタック)_失点,アタック(内バックアタック)_決定率,ブロック_得点,ブロック_セット平均,サーブ_打数,サーブ_得点,サーブ_失点,サーブ_効果,サーブ_効果率,サーブレシーブ_受数,サーブレシーブ_成功・優,サーブレシーブ_成功・良,サーブレシーブ_成功率
Men,2001_2002,191,第8回Vリーグ男子   ファイナルラウンド,2002/3/15,-,東京体育館,3800,16:00,18:01,2:01,-,酒出　修,小柴　滋,四本松　善成,東レアローズ,サントリーサンバーズ,2,3,23,25,0:24,23,25,0:26,25,17,0:20,25,22,0:25,11,15,0:14,東レアローズ,3,-,加藤 陽一,5,■,■,■,■,■,36,15,5,41.7,3,13,5,3,38.5,2,0.4,12,0,0,6,12.5,13,11,0,84.6
Men,2001_2002,191,第8回Vリーグ男子   ファイナルラウンド,2002/3/15,-,東京体育館,3800,16:00,18:01,2:01,-,酒出　修,小柴　滋,四本松　善成,東レアローズ,サントリーサンバーズ,2,3,23,25,0:24,23,25,0:26,25,17,0:20,25,22,0:25,11,15,0:14,東レアローズ,4,-,魚井 貞夫,0,-,-,-,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
Men,2001_2002,191,第8回Vリーグ男子   ファイナルラウンド,2002/3/15,-,東京体育館,3800,16:00,18:01,2:01,-,酒出　修,小柴　滋,四本松　善成,東レアローズ,サントリーサンバーズ,2,3,23,25,0:24,23,25,0:26,25,17,0:20,25,22,0:25,11,15,0:14,東レアローズ,5,-,笠原 紀久,3,□,□,-,-,□,0,0,0,-,-,0,0,0,-,0,-,4,0,0,2,12.5,0,0,0,-
Men,2001_2002,191,第8回Vリーグ男子   ファイナルラウンド,2002/3/15,-,東京体育館,3800,16:00,18:01,2:01,-,酒出　修,小柴　滋,四本松　善成,東レアローズ,サントリーサンバーズ,2,3,23,25,0:24,23,25,0:26,25,17,0:20,25,22,0:25,11,15,0:14,東レアローズ,6,-,山口 誠,5,■,■,■,■,■,1,0,0,0,-,1,0,0,0,1,0.2,24,2,1,4,11.7,0,0,0,-
Men,2001_2002,191,第8回Vリーグ男子   ファイナルラウンド,2002/3/15,-,東京体育館,3800,16:00,18:01,2:01,-,酒出　修,小柴　滋,四本松　善成,東レアローズ,サントリーサンバーズ,2,3,23,25,0:24,23,25,0:26,25,17,0:20,25,22,0:25,11,15,0:14,東レアローズ,7,-,齋藤 信治,5,■,■,■,■,■,10,6,0,60,1.2,0,0,0,-,1,0.2,9,1,3,0,11.1,0,0,0,-
Men,2001_2002,191,第8回Vリーグ男子   ファイナルラウンド,2002/3/15,-,東京体育館,3800,16:00,18:01,2:01,-,酒出　修,小柴　滋,四本松　善成,東レアローズ,サントリーサンバーズ,2,3,23,25,0:24,23,25,0:26,25,17,0:20,25,22,0:25,11,15,0:14,東レアローズ,8,-,泉川 正幸,5,■,■,■,■,■,21,10,0,47.6,2,2,1,0,50,2,0.4,23,0,2,4,4.3,44,36,0,81.8
Men,2001_2002,191,第8回Vリーグ男子   ファイナルラウンド,2002/3/15,-,東京体育館,3800,16:00,18:01,2:01,-,酒出　修,小柴　滋,四本松　善成,東レアローズ,サントリーサンバーズ,2,3,23,25,0:24,23,25,0:26,25,17,0:20,25,22,0:25,11,15,0:14,東レアローズ,9,-,カルロス・ダジルバ,5,■,■,■,■,■,46,22,4,47.8,4.4,18,10,2,55.6,2,0.4,21,1,2,2,6.2,1,1,0,100
Men,2001_2002,191,第8回Vリーグ男子   ファイナルラウンド,2002/3/15,-,東京体育館,3800,16:00,18:01,2:01,-,酒出　修,小柴　滋,四本松　善成,東レアローズ,サントリーサンバーズ,2,3,23,25,0:24,23,25,0:26,25,17,0:20,25,22,0:25,11,15,0:14,東レアローズ,11,-,小林 敦(C),5,■,■,■,■,■,19,11,2,57.9,2.2,0,0,0,-,3,0.6,10,0,0,3,7.5,2,2,0,100
Men,2001_2002,191,第8回Vリーグ男子   ファイナルラウンド,2002/3/15,-,東京体育館,3800,16:00,18:01,2:01,-,酒出　修,小柴　滋,四本松　善成,東レアローズ,サントリーサンバーズ,2,3,23,25,0:24,23,25,0:26,25,17,0:20,25,22,0:25,11,15,0:14,東レアローズ,12,-,鈴木 聡,0,-,-,-,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
Men,2001_2002,191,第8回Vリーグ男子   ファイナルラウンド,2002/3/15,-,東京体育館,3800,16:00,18:01,2:01,-,酒出　修,小柴　滋,四本松　善成,東レアローズ,サントリーサンバーズ,2,3,23,25,0:24,23,25,0:26,25,17,0:20,25,22,0:25,11,15,0:14,東レアローズ,15,-,清水 喬嗣,3,□,-,-,□,□,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
