M/W,Season,Match_No,League,開催日,開催地,会場,入場者数,開始時刻,終了時刻,試合時間,JURY,1stﾚﾌｪﾘｰ,2ndﾚﾌｪﾘｰ,判定員,Team1,Team2,セット:得,セット:失,セット1:得点,セット1:失点,セット1:時間,セット2:得点,セット2:失点,セット2:時間,セット3:得点,セット3:失点,セット3:時間,セット4:得点,セット4:失点,セット4:時間,セット5:得点,セット5:失点,セット5:時間,Team,アタック_打数,アタック_得点,アタック_失点,アタック_決定率,アタック_セット平均,アタック(内バックアタック)_打数,アタック(内バックアタック)_得点,アタック(内バックアタック)_失点,アタック(内バックアタック)_決定率,ブロック_得点,ブロック_セット平均,サーブ_打数,サーブ_得点,サーブ_失点,サーブ_効果,サーブ_効果率,サーブレシーブ_受数,サーブレシーブ_成功・優,サーブレシーブ_成功・良,サーブレシーブ_成功率
Men,2001_2002,191,第8回Vリーグ男子   ファイナルラウンド,3/15/2002,-,東京体育館,3800,0.666666667,0.750694444,0.084027778,-,酒出　修,小柴　滋,四本松　善成,東レアローズ,サントリーサンバーズ,2,3,23,25,0.016666667,23,25,0.018055556,25,17,0.013888889,25,22,0.017361111,11,15,0.009722222,東レアローズ,133,64,11,48.1,12.8,34,16,5,47.1,11,2.2,107,4,8,22,8.5,94,73,0,77.7
Men,2001_2002,191,第8回Vリーグ男子   ファイナルラウンド,3/15/2002,-,東京体育館,3800,0.666666667,0.750694444,0.084027778,-,酒出　修,小柴　滋,四本松　善成,東レアローズ,サントリーサンバーズ,3,2,25,23,0.016666667,25,23,0.018055556,17,25,0.013888889,22,25,0.017361111,15,11,0.009722222,サントリーサンバーズ,133,67,18,50.4,13.4,41,20,4,48.8,12,2.4,104,4,8,19,8,97,73,0,75.3
Men,2001_2002,192,第8回Vリーグ男子   ファイナルラウンド,3/15/2002,-,東京体育館,4903,0.777777778,0.849305556,0.071527778,-,ＪOO　Dong-wook,利根川　忠史,長谷川　登,堺ブレイザーズ,NECブルーロケッツ,1,3,19,25,0.015972222,26,24,0.017361111,14,25,0.015277778,19,25,0.016666667,-,-,-,堺ブレイザーズ,110,41,15,37.3,10.25,22,10,2,45.5,4,1,79,2,9,13,6.1,81,68,0,84
Men,2001_2002,192,第8回Vリーグ男子   ファイナルラウンド,3/15/2002,-,東京体育館,4903,0.777777778,0.849305556,0.071527778,-,ＪOO　Dong-wook,利根川　忠史,長谷川　登,堺ブレイザーズ,NECブルーロケッツ,3,1,25,19,0.015972222,24,26,0.017361111,25,14,0.015277778,25,19,0.016666667,-,-,-,NECブルーロケッツ,108,65,11,60.2,16.25,30,18,7,60,8,2,98,1,16,13,4.3,70,55,0,78.6
Men,2001_2002,193,第8回Vリーグ男子   ファイナルラウンド,3/16/2002,-,東京体育館,5500,0.5,0.586111111,0.086111111,-,小林　朝実,JOO　Dong-wook,上田　正,東レアローズ,堺ブレイザーズ,3,1,25,20,0.016666667,32,30,0.024305556,27,29,0.021527778,25,21,0.017361111,-,-,-,東レアローズ,142,68,14,47.9,17,33,16,6,48.5,12,3,108,6,7,12,7.6,87,67,0,77
Men,2001_2002,193,第8回Vリーグ男子   ファイナルラウンド,3/16/2002,-,東京体育館,5500,0.5,0.586111111,0.086111111,-,小林　朝実,JOO　Dong-wook,上田　正,東レアローズ,堺ブレイザーズ,1,3,20,25,0.016666667,30,32,0.024305556,29,27,0.021527778,21,25,0.017361111,-,-,-,堺ブレイザーズ,145,68,10,46.9,17,31,15,2,48.4,8,2,101,3,13,18,7,99,83,0,83.8
Men,2001_2002,194,第8回Vリーグ男子   ファイナルラウンド,3/16/2002,-,東京体育館,7207,0.611111111,0.679861111,0.06875,-,利根川　忠史,酒出　修,並木　修一,サントリーサンバーズ,NECブルーロケッツ,3,1,21,25,0.015972222,25,21,0.016666667,25,21,0.015277778,25,16,0.014583333,-,-,-,サントリーサンバーズ,102,45,7,44.1,11.25,26,11,2,42.3,12,3,95,6,10,22,11.1,63,49,0,77.8
Men,2001_2002,194,第8回Vリーグ男子   ファイナルラウンド,3/16/2002,-,東京体育館,7207,0.611111111,0.679861111,0.06875,-,利根川　忠史,酒出　修,並木　修一,サントリーサンバーズ,NECブルーロケッツ,1,3,25,21,0.015972222,21,25,0.016666667,21,25,0.015277778,16,25,0.014583333,-,-,-,NECブルーロケッツ,107,51,10,47.7,12.75,31,16,2,51.6,10,2.5,84,3,20,12,6.7,84,57,0,67.9
Men,2001_2002,195,第8回Vリーグ男子   ファイナルラウンド,3/17/2002,-,東京体育館,8500,0.458333333,0.540277778,0.081944444,-,Joo　Dong-wook,利根川　忠史,土屋　明美,堺ブレイザーズ,NECブルーロケッツ,3,1,22,25,0.016666667,25,17,0.015972222,29,27,0.022222222,26,24,0.020833333,-,-,-,堺ブレイザーズ,106,49,9,46.2,12.25,25,10,6,40,13,3.25,101,3,20,17,6.8,70,53,0,75.7
Men,2001_2002,195,第8回Vリーグ男子   ファイナルラウンド,3/17/2002,-,東京体育館,8500,0.458333333,0.540277778,0.081944444,-,Joo　Dong-wook,利根川　忠史,土屋　明美,堺ブレイザーズ,NECブルーロケッツ,1,3,25,22,0.016666667,17,25,0.015972222,27,29,0.022222222,24,26,0.020833333,-,-,-,NECブルーロケッツ,104,45,9,43.3,11.25,23,11,2,47.8,12,3,94,4,22,15,7.8,80,61,0,76.2
Men,2001_2002,196,第8回Vリーグ男子   ファイナルラウンド,3/17/2002,-,東京体育館,9738,0.563194444,0.651388889,0.088194444,-,小柴　滋,酒出　修,佐伯　恭子,サントリーサンバーズ,東レアローズ,3,2,22,25,0.015277778,25,16,0.015277778,26,28,0.020833333,25,20,0.017361111,15,11,0.011111111,サントリーサンバーズ,140,78,10,55.7,15.6,37,24,4,64.9,8,1.6,113,2,16,21,6.1,91,81,0,89
Men,2001_2002,196,第8回Vリーグ男子   ファイナルラウンド,3/17/2002,-,東京体育館,9738,0.563194444,0.651388889,0.088194444,-,小柴　滋,酒出　修,佐伯　恭子,サントリーサンバーズ,東レアローズ,2,3,25,22,0.015277778,16,25,0.015277778,28,26,0.020833333,20,25,0.017361111,11,15,0.011111111,東レアローズ,141,63,13,44.7,12.6,30,15,2,50,8,1.6,100,1,8,10,3.5,97,74,0,76.3
Men,2001_2002,101,第8回Vリーグ男子   レギュラーラウンド,12/14/2001,-,東京体育館,3952,0.795138889,0.885416667,0.090277778,-,小柴　滋,山田　道人,四本松　善成,NECブルーロケッツ,JTサンダーズ,2,3,18,25,0.015277778,25,18,0.015972222,29,31,0.022222222,25,23,0.01875,11,15,0.009722222,NECブルーロケッツ,133,69,10,51.9,13.8,21,10,0,47.6,15,3,109,4,31,13,6.5,98,77,0,78.6
Men,2001_2002,101,第8回Vリーグ男子   レギュラーラウンド,12/14/2001,-,東京体育館,3952,0.795138889,0.885416667,0.090277778,-,小柴　滋,山田　道人,四本松　善成,NECブルーロケッツ,JTサンダーズ,3,2,25,18,0.015277778,18,25,0.015972222,31,29,0.022222222,23,25,0.01875,15,11,0.009722222,JTサンダーズ,110,52,5,47.3,10.4,19,9,1,47.4,12,2.4,111,2,12,20,6.1,75,61,0,81.3
Men,2001_2002,102,第8回Vリーグ男子   レギュラーラウンド,12/15/2001,-,東京体育館,4500,0.586805556,0.642361111,0.055555556,-,富田　満,山田　道人,上田　正,JTサンダーズ,東レアローズ,0,3,20,25,0.016666667,23,25,0.016666667,23,25,0.018055556,-,-,-,-,-,-,JTサンダーズ,103,38,12,36.9,12.67,20,9,1,45,7,2.33,68,1,8,13,6,62,47,0,75.8
Men,2001_2002,102,第8回Vリーグ男子   レギュラーラウンド,12/15/2001,-,東京体育館,4500,0.586805556,0.642361111,0.055555556,-,富田　満,山田　道人,上田　正,JTサンダーズ,東レアローズ,3,0,25,20,0.016666667,25,23,0.016666667,25,23,0.018055556,-,-,-,-,-,-,東レアローズ,92,43,7,46.7,14.33,26,10,4,38.5,9,3,73,2,10,14,7.3,60,46,0,76.7
Men,2001_2002,103,第8回Vリーグ男子   レギュラーラウンド,12/15/2001,-,東京体育館,5364,0.663888889,0.738194444,0.074305556,-,小柴　滋,田中　昭彦,長谷川　登,NECブルーロケッツ,富士フイルム・プラネッツ,1,3,25,23,0.017361111,25,27,0.018055556,18,25,0.017361111,16,25,0.015277778,-,-,-,NECブルーロケッツ,124,56,9,45.2,14,21,11,2,52.4,8,2,85,4,16,11,7.5,91,74,0,81.3
