M/W,Season,Match_No,League,開催日,開催地,会場,入場者数,開始時刻,終了時刻,試合時間,JURY,1stﾚﾌｪﾘｰ,2ndﾚﾌｪﾘｰ,判定員,Team1,Team2,セット:得,セット:失,セット1:得点,セット1:失点,セット1:時間,セット2:得点,セット2:失点,セット2:時間,セット3:得点,セット3:失点,セット3:時間,セット4:得点,セット4:失点,セット4:時間,セット5:得点,セット5:失点,セット5:時間,Team,N,L,Name,出場セット,出場セット1,出場セット2,出場セット3,出場セット4,出場セット5,アタック_打数,アタック_得点,アタック_失点,アタック_決定率,アタック_セット平均,アタック(内バックアタック)_打数,アタック(内バックアタック)_得点,アタック(内バックアタック)_失点,アタック(内バックアタック)_決定率,ブロック_得点,ブロック_セット平均,サーブ_打数,サーブ_得点,サーブ_失点,サーブ_効果,サーブ_効果率,サーブレシーブ_受数,サーブレシーブ_成功・優,サーブレシーブ_成功・良,サーブレシーブ_成功率
Women,2020_2021,437,2020-21 V.LEAGUE DIVISION1 WOMEN   1位-4位,2/20/2021,東京都,大田区総合体育館,829,0.520833333,0.577777778,0.056944444,酒出　修/小柴　滋,江下　毅,明井　寿枝,塚本　健二,東レアローズ,デンソーエアリービーズ,3,0,25,16,0.016666667,25,23,0.01875,25,20,0.017361111,-,-,-,-,-,-,東レアローズ,1,-,井上 奈々朱,0,-,-,-,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
Women,2020_2021,437,2020-21 V.LEAGUE DIVISION1 WOMEN   1位-4位,2/20/2021,東京都,大田区総合体育館,829,0.520833333,0.577777778,0.056944444,酒出　修/小柴　滋,江下　毅,明井　寿枝,塚本　健二,東レアローズ,デンソーエアリービーズ,3,0,25,16,0.016666667,25,23,0.01875,25,20,0.017361111,-,-,-,-,-,-,東レアローズ,2,-,大野 果歩,3,■,■,■,-,-,12,5,0,41.7,1.67,0,0,0,-,3,1,8,0,0,2,6.2,0,0,0,-
Women,2020_2021,437,2020-21 V.LEAGUE DIVISION1 WOMEN   1位-4位,2/20/2021,東京都,大田区総合体育館,829,0.520833333,0.577777778,0.056944444,酒出　修/小柴　滋,江下　毅,明井　寿枝,塚本　健二,東レアローズ,デンソーエアリービーズ,3,0,25,16,0.016666667,25,23,0.01875,25,20,0.017361111,-,-,-,-,-,-,東レアローズ,4,-,白井 美沙紀,3,□,□,□,-,-,0,0,0,-,-,0,0,0,-,0,-,5,1,1,2,25,0,0,0,-
Women,2020_2021,437,2020-21 V.LEAGUE DIVISION1 WOMEN   1位-4位,2/20/2021,東京都,大田区総合体育館,829,0.520833333,0.577777778,0.056944444,酒出　修/小柴　滋,江下　毅,明井　寿枝,塚本　健二,東レアローズ,デンソーエアリービーズ,3,0,25,16,0.016666667,25,23,0.01875,25,20,0.017361111,-,-,-,-,-,-,東レアローズ,5,-,中田 紫乃,2,-,□,□,-,-,0,0,0,-,-,0,0,0,-,0,-,2,0,0,2,25,0,0,0,-
Women,2020_2021,437,2020-21 V.LEAGUE DIVISION1 WOMEN   1位-4位,2/20/2021,東京都,大田区総合体育館,829,0.520833333,0.577777778,0.056944444,酒出　修/小柴　滋,江下　毅,明井　寿枝,塚本　健二,東レアローズ,デンソーエアリービーズ,3,0,25,16,0.016666667,25,23,0.01875,25,20,0.017361111,-,-,-,-,-,-,東レアローズ,6,L,中島 未来,0,-,-,-,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
Women,2020_2021,437,2020-21 V.LEAGUE DIVISION1 WOMEN   1位-4位,2/20/2021,東京都,大田区総合体育館,829,0.520833333,0.577777778,0.056944444,酒出　修/小柴　滋,江下　毅,明井　寿枝,塚本　健二,東レアローズ,デンソーエアリービーズ,3,0,25,16,0.016666667,25,23,0.01875,25,20,0.017361111,-,-,-,-,-,-,東レアローズ,7,-,ヤナ・クラン,3,■,■,■,-,-,19,7,1,36.8,2.33,4,1,1,25,1,0.33,12,0,2,5,6.2,0,0,0,-
Women,2020_2021,437,2020-21 V.LEAGUE DIVISION1 WOMEN   1位-4位,2/20/2021,東京都,大田区総合体育館,829,0.520833333,0.577777778,0.056944444,酒出　修/小柴　滋,江下　毅,明井　寿枝,塚本　健二,東レアローズ,デンソーエアリービーズ,3,0,25,16,0.016666667,25,23,0.01875,25,20,0.017361111,-,-,-,-,-,-,東レアローズ,8,-,小川 愛里奈,3,■,■,■,-,-,12,7,0,58.3,2.33,0,0,0,-,0,-,8,0,1,1,0,1,0,1,50
Women,2020_2021,437,2020-21 V.LEAGUE DIVISION1 WOMEN   1位-4位,2/20/2021,東京都,大田区総合体育館,829,0.520833333,0.577777778,0.056944444,酒出　修/小柴　滋,江下　毅,明井　寿枝,塚本　健二,東レアローズ,デンソーエアリービーズ,3,0,25,16,0.016666667,25,23,0.01875,25,20,0.017361111,-,-,-,-,-,-,東レアローズ,9,-,黒後 愛,3,■,■,■,-,-,32,16,1,50,5.33,2,0,0,0,1,0.33,8,1,0,5,28.1,14,6,5,60.7
Women,2020_2021,437,2020-21 V.LEAGUE DIVISION1 WOMEN   1位-4位,2/20/2021,東京都,大田区総合体育館,829,0.520833333,0.577777778,0.056944444,酒出　修/小柴　滋,江下　毅,明井　寿枝,塚本　健二,東レアローズ,デンソーエアリービーズ,3,0,25,16,0.016666667,25,23,0.01875,25,20,0.017361111,-,-,-,-,-,-,東レアローズ,10,-,関 菜々巳,3,■,■,■,-,-,0,0,0,-,-,0,0,0,-,0,-,19,3,0,8,26.3,0,0,0,-
Women,2020_2021,437,2020-21 V.LEAGUE DIVISION1 WOMEN   1位-4位,2/20/2021,東京都,大田区総合体育館,829,0.520833333,0.577777778,0.056944444,酒出　修/小柴　滋,江下　毅,明井　寿枝,塚本　健二,東レアローズ,デンソーエアリービーズ,3,0,25,16,0.016666667,25,23,0.01875,25,20,0.017361111,-,-,-,-,-,-,東レアローズ,11,L,水杉 玲奈,3,●,●,●,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,9,3,2,44.4
Women,2020_2021,437,2020-21 V.LEAGUE DIVISION1 WOMEN   1位-4位,2/20/2021,東京都,大田区総合体育館,829,0.520833333,0.577777778,0.056944444,酒出　修/小柴　滋,江下　毅,明井　寿枝,塚本　健二,東レアローズ,デンソーエアリービーズ,3,0,25,16,0.016666667,25,23,0.01875,25,20,0.017361111,-,-,-,-,-,-,東レアローズ,12,-,石川 真佑,3,■,■,■,-,-,28,9,3,32.1,3,4,1,1,25,2,0.67,12,0,1,6,10.4,27,6,10,40.7
Women,2020_2021,437,2020-21 V.LEAGUE DIVISION1 WOMEN   1位-4位,2/20/2021,東京都,大田区総合体育館,829,0.520833333,0.577777778,0.056944444,酒出　修/小柴　滋,江下　毅,明井　寿枝,塚本　健二,東レアローズ,デンソーエアリービーズ,3,0,25,16,0.016666667,25,23,0.01875,25,20,0.017361111,-,-,-,-,-,-,東レアローズ,13,-,野呂 加南子,3,□,□,□,-,-,4,1,0,25,0.33,0,0,0,-,0,-,0,0,0,0,-,2,0,0,0
Women,2020_2021,437,2020-21 V.LEAGUE DIVISION1 WOMEN   1位-4位,2/20/2021,東京都,大田区総合体育館,829,0.520833333,0.577777778,0.056944444,酒出　修/小柴　滋,江下　毅,明井　寿枝,塚本　健二,東レアローズ,デンソーエアリービーズ,3,0,25,16,0.016666667,25,23,0.01875,25,20,0.017361111,-,-,-,-,-,-,東レアローズ,14,-,大﨑 琴未,0,-,-,-,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
Women,2020_2021,437,2020-21 V.LEAGUE DIVISION1 WOMEN   1位-4位,2/20/2021,東京都,大田区総合体育館,829,0.520833333,0.577777778,0.056944444,酒出　修/小柴　滋,江下　毅,明井　寿枝,塚本　健二,東レアローズ,デンソーエアリービーズ,3,0,25,16,0.016666667,25,23,0.01875,25,20,0.017361111,-,-,-,-,-,-,東レアローズ,15,-,坂本 侑,0,-,-,-,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
Women,2020_2021,437,2020-21 V.LEAGUE DIVISION1 WOMEN   1位-4位,2/20/2021,東京都,大田区総合体育館,829,0.520833333,0.577777778,0.056944444,酒出　修/小柴　滋,江下　毅,明井　寿枝,塚本　健二,東レアローズ,デンソーエアリービーズ,0,3,16,25,0.016666667,23,25,0.01875,20,25,0.017361111,-,-,-,-,-,-,デンソーエアリービーズ,1,-,中元 南,2,-,□,□,-,-,4,1,1,25,0.5,0,0,0,-,0,-,2,0,2,0,-25,4,1,0,25
Women,2020_2021,437,2020-21 V.LEAGUE DIVISION1 WOMEN   1位-4位,2/20/2021,東京都,大田区総合体育館,829,0.520833333,0.577777778,0.056944444,酒出　修/小柴　滋,江下　毅,明井　寿枝,塚本　健二,東レアローズ,デンソーエアリービーズ,0,3,16,25,0.016666667,23,25,0.01875,20,25,0.017361111,-,-,-,-,-,-,デンソーエアリービーズ,5,-,大竹 里歩,0,-,-,-,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
