M/W,Season,Match_No,League,開催日,開催地,会場,入場者数,開始時刻,終了時刻,試合時間,JURY,1stﾚﾌｪﾘｰ,2ndﾚﾌｪﾘｰ,判定員,Team1,Team2,セット:得,セット:失,セット1:得点,セット1:失点,セット1:時間,セット2:得点,セット2:失点,セット2:時間,セット3:得点,セット3:失点,セット3:時間,セット4:得点,セット4:失点,セット4:時間,セット5:得点,セット5:失点,セット5:時間,Team,N,L,Name,出場セット,出場セット1,出場セット2,出場セット3,出場セット4,出場セット5,アタック_打数,アタック_得点,アタック_失点,アタック_決定率,アタック_セット平均,アタック(内バックアタック)_打数,アタック(内バックアタック)_得点,アタック(内バックアタック)_失点,アタック(内バックアタック)_決定率,ブロック_得点,ブロック_セット平均,サーブ_打数,サーブ_得点,サーブ_失点,サーブ_効果,サーブ_効果率,サーブレシーブ_受数,サーブレシーブ_成功・優,サーブレシーブ_成功・良,サーブレシーブ_成功率
Men,2009_2010,601,Ｖ・チャレンジリーグ男子 2009/10   レギュラーラウンド,2010/1/9,-,近畿大学記念会館,200,13:00,15:06,2:06,-,佐々木　伸子,新道　哲郎,前田　昌美,きんでんトリニティーブリッツ,東京ヴェルディ,3,2,26,24,0:27,25,19,0:25,23,25,0:23,22,25,0:25,15,10,0:14,きんでんトリニティーブリッツ,1,-,福冨 和志,3,■,■,■,-,-,24,9,4,37.5,3,1,0,1,0,1,0.33,12,1,1,1,10.4,1,1,0,100
Men,2009_2010,601,Ｖ・チャレンジリーグ男子 2009/10   レギュラーラウンド,2010/1/9,-,近畿大学記念会館,200,13:00,15:06,2:06,-,佐々木　伸子,新道　哲郎,前田　昌美,きんでんトリニティーブリッツ,東京ヴェルディ,3,2,26,24,0:27,25,19,0:25,23,25,0:23,22,25,0:25,15,10,0:14,きんでんトリニティーブリッツ,4,-,今田 善仁,5,■,■,■,■,■,6,3,0,50,0.6,1,1,0,100,5,1,16,0,0,3,4.7,0,0,0,-
Men,2009_2010,601,Ｖ・チャレンジリーグ男子 2009/10   レギュラーラウンド,2010/1/9,-,近畿大学記念会館,200,13:00,15:06,2:06,-,佐々木　伸子,新道　哲郎,前田　昌美,きんでんトリニティーブリッツ,東京ヴェルディ,3,2,26,24,0:27,25,19,0:25,23,25,0:23,22,25,0:25,15,10,0:14,きんでんトリニティーブリッツ,5,-,中西 教之,5,■,■,■,■,■,28,8,0,28.6,1.6,0,0,0,-,3,0.6,17,1,3,4,10.6,1,0,0,0
Men,2009_2010,601,Ｖ・チャレンジリーグ男子 2009/10   レギュラーラウンド,2010/1/9,-,近畿大学記念会館,200,13:00,15:06,2:06,-,佐々木　伸子,新道　哲郎,前田　昌美,きんでんトリニティーブリッツ,東京ヴェルディ,3,2,26,24,0:27,25,19,0:25,23,25,0:23,22,25,0:25,15,10,0:14,きんでんトリニティーブリッツ,6,-,山原 健太(C),2,□,-,□,-,-,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0,0,0,0,-
Men,2009_2010,601,Ｖ・チャレンジリーグ男子 2009/10   レギュラーラウンド,2010/1/9,-,近畿大学記念会館,200,13:00,15:06,2:06,-,佐々木　伸子,新道　哲郎,前田　昌美,きんでんトリニティーブリッツ,東京ヴェルディ,3,2,26,24,0:27,25,19,0:25,23,25,0:23,22,25,0:25,15,10,0:14,きんでんトリニティーブリッツ,7,-,鮎川 輝丈,5,■,■,■,■,■,29,12,3,41.4,2.4,1,0,0,0,1,0.2,20,1,3,4,10,40,32,0,80
Men,2009_2010,601,Ｖ・チャレンジリーグ男子 2009/10   レギュラーラウンド,2010/1/9,-,近畿大学記念会館,200,13:00,15:06,2:06,-,佐々木　伸子,新道　哲郎,前田　昌美,きんでんトリニティーブリッツ,東京ヴェルディ,3,2,26,24,0:27,25,19,0:25,23,25,0:23,22,25,0:25,15,10,0:14,きんでんトリニティーブリッツ,8,-,高橋 正,5,■,■,■,■,■,32,8,4,25,1.6,1,0,1,0,2,0.4,13,0,1,0,0,3,2,0,66.7
Men,2009_2010,601,Ｖ・チャレンジリーグ男子 2009/10   レギュラーラウンド,2010/1/9,-,近畿大学記念会館,200,13:00,15:06,2:06,-,佐々木　伸子,新道　哲郎,前田　昌美,きんでんトリニティーブリッツ,東京ヴェルディ,3,2,26,24,0:27,25,19,0:25,23,25,0:23,22,25,0:25,15,10,0:14,きんでんトリニティーブリッツ,9,-,藤島 謙裕,4,□,□,□,-,□,0,0,0,-,-,0,0,0,-,0,-,6,0,0,3,12.5,2,2,0,100
Men,2009_2010,601,Ｖ・チャレンジリーグ男子 2009/10   レギュラーラウンド,2010/1/9,-,近畿大学記念会館,200,13:00,15:06,2:06,-,佐々木　伸子,新道　哲郎,前田　昌美,きんでんトリニティーブリッツ,東京ヴェルディ,3,2,26,24,0:27,25,19,0:25,23,25,0:23,22,25,0:25,15,10,0:14,きんでんトリニティーブリッツ,11,-,塩 大地,5,■,■,■,■,■,33,19,5,57.6,3.8,0,0,0,-,2,0.4,14,0,0,1,1.8,0,0,0,-
Men,2009_2010,601,Ｖ・チャレンジリーグ男子 2009/10   レギュラーラウンド,2010/1/9,-,近畿大学記念会館,200,13:00,15:06,2:06,-,佐々木　伸子,新道　哲郎,前田　昌美,きんでんトリニティーブリッツ,東京ヴェルディ,3,2,26,24,0:27,25,19,0:25,23,25,0:23,22,25,0:25,15,10,0:14,きんでんトリニティーブリッツ,13,L,山下 栄和,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,32,27,0,84.4
Men,2009_2010,601,Ｖ・チャレンジリーグ男子 2009/10   レギュラーラウンド,2010/1/9,-,近畿大学記念会館,200,13:00,15:06,2:06,-,佐々木　伸子,新道　哲郎,前田　昌美,きんでんトリニティーブリッツ,東京ヴェルディ,3,2,26,24,0:27,25,19,0:25,23,25,0:23,22,25,0:25,15,10,0:14,きんでんトリニティーブリッツ,16,-,中西 優介,4,-,□,□,■,■,17,6,1,35.3,1.5,0,0,0,-,1,0.25,9,0,0,2,5.6,18,17,0,94.4
