M/W,Season,Match_No,League,開催日,開催地,会場,入場者数,開始時刻,終了時刻,試合時間,JURY,1stﾚﾌｪﾘｰ,2ndﾚﾌｪﾘｰ,判定員,Team1,Team2,セット:得,セット:失,セット1:得点,セット1:失点,セット1:時間,セット2:得点,セット2:失点,セット2:時間,セット3:得点,セット3:失点,セット3:時間,セット4:得点,セット4:失点,セット4:時間,セット5:得点,セット5:失点,セット5:時間,Team,N,L,Name,出場セット,出場セット1,出場セット2,出場セット3,出場セット4,出場セット5,アタック_打数,アタック_得点,アタック_失点,アタック_決定率,アタック_セット平均,アタック(内バックアタック)_打数,アタック(内バックアタック)_得点,アタック(内バックアタック)_失点,アタック(内バックアタック)_決定率,ブロック_得点,ブロック_セット平均,サーブ_打数,サーブ_得点,サーブ_失点,サーブ_効果,サーブ_効果率,サーブレシーブ_受数,サーブレシーブ_成功・優,サーブレシーブ_成功・良,サーブレシーブ_成功率
Men,2016_2017,501,Ｖ・チャレンジリーグⅠ男子 2016/17   レギュラーラウンド,11/5/2016,-,霞ヶ浦文化体育会館（水郷体育館）,554,0.458333333,0.541666667,0.083333333,斎藤　篤,松延　亮一,笠倉　雅弘,酒寄　和記,富士通カワサキレッドスピリッツ,大分三好ヴァイセアドラー,3,1,25,20,0.019444444,27,25,0.01875,18,25,0.016666667,33,31,0.022222222,-,-,-,富士通カワサキレッドスピリッツ,1,-,中川 剛(C),4,■,■,■,■,-,28,17,2,60.7,4.25,16,11,2,68.8,2,0.5,15,0,1,5,8.3,0,0,0,-
Men,2016_2017,501,Ｖ・チャレンジリーグⅠ男子 2016/17   レギュラーラウンド,11/5/2016,-,霞ヶ浦文化体育会館（水郷体育館）,554,0.458333333,0.541666667,0.083333333,斎藤　篤,松延　亮一,笠倉　雅弘,酒寄　和記,富士通カワサキレッドスピリッツ,大分三好ヴァイセアドラー,3,1,25,20,0.019444444,27,25,0.01875,18,25,0.016666667,33,31,0.022222222,-,-,-,富士通カワサキレッドスピリッツ,2,-,松坂 洸汰,0,-,-,-,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
Men,2016_2017,501,Ｖ・チャレンジリーグⅠ男子 2016/17   レギュラーラウンド,11/5/2016,-,霞ヶ浦文化体育会館（水郷体育館）,554,0.458333333,0.541666667,0.083333333,斎藤　篤,松延　亮一,笠倉　雅弘,酒寄　和記,富士通カワサキレッドスピリッツ,大分三好ヴァイセアドラー,3,1,25,20,0.019444444,27,25,0.01875,18,25,0.016666667,33,31,0.022222222,-,-,-,富士通カワサキレッドスピリッツ,3,-,田中 紀幸,0,-,-,-,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
Men,2016_2017,501,Ｖ・チャレンジリーグⅠ男子 2016/17   レギュラーラウンド,11/5/2016,-,霞ヶ浦文化体育会館（水郷体育館）,554,0.458333333,0.541666667,0.083333333,斎藤　篤,松延　亮一,笠倉　雅弘,酒寄　和記,富士通カワサキレッドスピリッツ,大分三好ヴァイセアドラー,3,1,25,20,0.019444444,27,25,0.01875,18,25,0.016666667,33,31,0.022222222,-,-,-,富士通カワサキレッドスピリッツ,4,-,柳田 百織,1,-,-,□,-,-,2,1,0,50,1,1,0,0,0,0,-,2,0,0,1,12.5,0,0,0,-
Men,2016_2017,501,Ｖ・チャレンジリーグⅠ男子 2016/17   レギュラーラウンド,11/5/2016,-,霞ヶ浦文化体育会館（水郷体育館）,554,0.458333333,0.541666667,0.083333333,斎藤　篤,松延　亮一,笠倉　雅弘,酒寄　和記,富士通カワサキレッドスピリッツ,大分三好ヴァイセアドラー,3,1,25,20,0.019444444,27,25,0.01875,18,25,0.016666667,33,31,0.022222222,-,-,-,富士通カワサキレッドスピリッツ,5,-,横田 圭祐,4,■,■,■,■,-,8,3,0,37.5,0.75,0,0,0,-,2,0.5,8,0,0,3,9.4,1,0,0,0
Men,2016_2017,501,Ｖ・チャレンジリーグⅠ男子 2016/17   レギュラーラウンド,11/5/2016,-,霞ヶ浦文化体育会館（水郷体育館）,554,0.458333333,0.541666667,0.083333333,斎藤　篤,松延　亮一,笠倉　雅弘,酒寄　和記,富士通カワサキレッドスピリッツ,大分三好ヴァイセアドラー,3,1,25,20,0.019444444,27,25,0.01875,18,25,0.016666667,33,31,0.022222222,-,-,-,富士通カワサキレッドスピリッツ,6,-,三芳 健斗,3,□,□,-,□,-,0,0,0,-,-,0,0,0,-,0,-,3,0,1,1,8.3,0,0,0,-
Men,2016_2017,501,Ｖ・チャレンジリーグⅠ男子 2016/17   レギュラーラウンド,11/5/2016,-,霞ヶ浦文化体育会館（水郷体育館）,554,0.458333333,0.541666667,0.083333333,斎藤　篤,松延　亮一,笠倉　雅弘,酒寄　和記,富士通カワサキレッドスピリッツ,大分三好ヴァイセアドラー,3,1,25,20,0.019444444,27,25,0.01875,18,25,0.016666667,33,31,0.022222222,-,-,-,富士通カワサキレッドスピリッツ,10,-,岡村 義郎,4,■,■,■,■,-,19,14,1,73.7,3.5,0,0,0,-,2,0.5,17,0,0,5,7.4,0,0,0,-
Men,2016_2017,501,Ｖ・チャレンジリーグⅠ男子 2016/17   レギュラーラウンド,11/5/2016,-,霞ヶ浦文化体育会館（水郷体育館）,554,0.458333333,0.541666667,0.083333333,斎藤　篤,松延　亮一,笠倉　雅弘,酒寄　和記,富士通カワサキレッドスピリッツ,大分三好ヴァイセアドラー,3,1,25,20,0.019444444,27,25,0.01875,18,25,0.016666667,33,31,0.022222222,-,-,-,富士通カワサキレッドスピリッツ,11,-,浅野 卓雅,4,■,■,■,■,-,27,8,5,29.6,2,1,0,0,0,2,0.5,23,1,3,10,14.3,32,18,0,56.2
Men,2016_2017,501,Ｖ・チャレンジリーグⅠ男子 2016/17   レギュラーラウンド,11/5/2016,-,霞ヶ浦文化体育会館（水郷体育館）,554,0.458333333,0.541666667,0.083333333,斎藤　篤,松延　亮一,笠倉　雅弘,酒寄　和記,富士通カワサキレッドスピリッツ,大分三好ヴァイセアドラー,3,1,25,20,0.019444444,27,25,0.01875,18,25,0.016666667,33,31,0.022222222,-,-,-,富士通カワサキレッドスピリッツ,12,L,芳賀 広大,4,●,●,●,●,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,19,12,0,63.2
Men,2016_2017,501,Ｖ・チャレンジリーグⅠ男子 2016/17   レギュラーラウンド,11/5/2016,-,霞ヶ浦文化体育会館（水郷体育館）,554,0.458333333,0.541666667,0.083333333,斎藤　篤,松延　亮一,笠倉　雅弘,酒寄　和記,富士通カワサキレッドスピリッツ,大分三好ヴァイセアドラー,3,1,25,20,0.019444444,27,25,0.01875,18,25,0.016666667,33,31,0.022222222,-,-,-,富士通カワサキレッドスピリッツ,13,-,杉本 匠,1,-,-,□,-,-,2,0,1,0,-,0,0,0,-,0,-,1,0,1,0,0,1,0,0,0
