M/W,Season,Match_No,League,開催日,開催地,会場,入場者数,開始時刻,終了時刻,試合時間,JURY,1stﾚﾌｪﾘｰ,2ndﾚﾌｪﾘｰ,判定員,Team1,Team2,セット:得,セット:失,セット1:得点,セット1:失点,セット1:時間,セット2:得点,セット2:失点,セット2:時間,セット3:得点,セット3:失点,セット3:時間,セット4:得点,セット4:失点,セット4:時間,セット5:得点,セット5:失点,セット5:時間,Team,アタック_打数,アタック_得点,アタック_失点,アタック_決定率,アタック_セット平均,アタック(内バックアタック)_打数,アタック(内バックアタック)_得点,アタック(内バックアタック)_失点,アタック(内バックアタック)_決定率,ブロック_得点,ブロック_セット平均,サーブ_打数,サーブ_得点,サーブ_失点,サーブ_効果,サーブ_効果率,サーブレシーブ_受数,サーブレシーブ_成功・優,サーブレシーブ_成功・良,サーブレシーブ_成功率
Women,2016_2017,601,Ｖ・チャレンジリーグⅠ女子 2016/17   レギュラーラウンド,10/29/2016,-,富谷スポーツセンター,728,0.541666667,0.593055556,0.051388889,佐々木克之,早坂行博,岸名紀彦,渡部隆一,デンソーエアリービーズ,KUROBEアクアフェアリーズ,3,0,25,21,0.017361111,25,17,0.016666667,25,13,0.013194444,-,-,-,-,-,-,デンソーエアリービーズ,111,55,6,49.5,18.33,7,1,1,14.3,5,1.67,73,6,9,19,13.9,51,23,0,45.1
Women,2016_2017,601,Ｖ・チャレンジリーグⅠ女子 2016/17   レギュラーラウンド,10/29/2016,-,富谷スポーツセンター,728,0.541666667,0.593055556,0.051388889,佐々木克之,早坂行博,岸名紀彦,渡部隆一,デンソーエアリービーズ,KUROBEアクアフェアリーズ,0,3,21,25,0.017361111,17,25,0.016666667,13,25,0.013194444,-,-,-,-,-,-,KUROBEアクアフェアリーズ,109,29,7,26.6,9.67,4,0,0,0,5,1.67,53,2,2,28,16.2,61,42,0,68.9
Women,2016_2017,602,Ｖ・チャレンジリーグⅠ女子 2016/17   レギュラーラウンド,10/29/2016,-,富谷スポーツセンター,1167,0.625,0.680555556,0.055555556,佐々木克之,津嶋由香,菅原　建,渡部隆一,仙台ベルフィーユ,柏エンゼルクロス,3,0,25,17,0.014583333,25,22,0.016666667,28,26,0.020138889,-,-,-,-,-,-,仙台ベルフィーユ,134,47,7,35.1,15.67,8,3,0,37.5,13,4.33,76,1,3,31,11.2,60,36,0,60
Women,2016_2017,602,Ｖ・チャレンジリーグⅠ女子 2016/17   レギュラーラウンド,10/29/2016,-,富谷スポーツセンター,1167,0.625,0.680555556,0.055555556,佐々木克之,津嶋由香,菅原　建,渡部隆一,仙台ベルフィーユ,柏エンゼルクロス,0,3,17,25,0.014583333,22,25,0.016666667,26,28,0.020138889,-,-,-,-,-,-,柏エンゼルクロス,143,43,7,30.1,14.33,7,2,0,28.6,4,1.33,67,1,6,24,10.4,73,42,0,57.5
Women,2016_2017,603,Ｖ・チャレンジリーグⅠ女子 2016/17   レギュラーラウンド,10/29/2016,-,JAぎふ アグリパーク鈴ヶ坂アリーナ,536,0.541666667,0.611805556,0.070138889,高橋　憲太郎,浅見　靖人,新海　正和,岡本　まな,埼玉上尾メディックス,大野石油広島オイラーズ,3,1,25,18,0.015277778,26,28,0.019444444,25,17,0.013888889,25,15,0.015277778,-,-,-,埼玉上尾メディックス,133,65,10,48.9,16.25,15,5,3,33.3,8,2,100,8,13,47,18.6,70,40,0,57.1
Women,2016_2017,603,Ｖ・チャレンジリーグⅠ女子 2016/17   レギュラーラウンド,10/29/2016,-,JAぎふ アグリパーク鈴ヶ坂アリーナ,536,0.541666667,0.611805556,0.070138889,高橋　憲太郎,浅見　靖人,新海　正和,岡本　まな,埼玉上尾メディックス,大野石油広島オイラーズ,1,3,18,25,0.015277778,28,26,0.019444444,17,25,0.013888889,15,25,0.015277778,-,-,-,大野石油広島オイラーズ,132,46,8,34.8,11.5,3,0,0,0,3,0.75,79,1,9,30,10.5,85,38,0,44.7
Women,2016_2017,604,Ｖ・チャレンジリーグⅠ女子 2016/17   レギュラーラウンド,10/29/2016,-,JAぎふ アグリパーク鈴ヶ坂アリーナ,787,0.645833333,0.704861111,0.059027778,高橋　憲太郎,増岡　三佳子,奥田　誠,佐藤　加奈,JAぎふリオレーナ,フォレストリーヴズ熊本,3,0,25,20,0.017361111,29,27,0.020138889,25,21,0.017361111,-,-,-,-,-,-,JAぎふリオレーナ,136,50,7,36.8,16.67,4,0,0,0,10,3.33,77,2,6,31,12.1,65,33,0,50.8
Women,2016_2017,604,Ｖ・チャレンジリーグⅠ女子 2016/17   レギュラーラウンド,10/29/2016,-,JAぎふ アグリパーク鈴ヶ坂アリーナ,787,0.645833333,0.704861111,0.059027778,高橋　憲太郎,増岡　三佳子,奥田　誠,佐藤　加奈,JAぎふリオレーナ,フォレストリーヴズ熊本,0,3,20,25,0.017361111,27,29,0.020138889,21,25,0.017361111,-,-,-,-,-,-,フォレストリーヴズ熊本,156,48,11,30.8,16,1,1,0,100,2,0.67,70,3,5,30,14.1,71,38,0,53.5
Women,2016_2017,605,Ｖ・チャレンジリーグⅠ女子 2016/17   レギュラーラウンド,10/30/2016,-,富谷スポーツセンター,642,0.5,0.547916667,0.047916667,佐々木克之,早坂行博,菅原　建,渡部隆一,デンソーエアリービーズ,柏エンゼルクロス,3,0,25,15,0.014583333,25,14,0.013194444,25,22,0.015972222,-,-,-,-,-,-,デンソーエアリービーズ,91,48,6,52.7,16,4,0,1,0,7,2.33,73,6,5,43,21.8,48,28,0,58.3
Women,2016_2017,605,Ｖ・チャレンジリーグⅠ女子 2016/17   レギュラーラウンド,10/30/2016,-,富谷スポーツセンター,642,0.5,0.547916667,0.047916667,佐々木克之,早坂行博,菅原　建,渡部隆一,デンソーエアリービーズ,柏エンゼルクロス,0,3,15,25,0.014583333,14,25,0.013194444,22,25,0.015972222,-,-,-,-,-,-,柏エンゼルクロス,99,33,8,33.3,11,4,1,1,25,3,1,53,4,4,20,15.8,66,23,0,34.8
