M/W,Season,Match_No,League,開催日,開催地,会場,入場者数,開始時刻,終了時刻,試合時間,JURY,1stﾚﾌｪﾘｰ,2ndﾚﾌｪﾘｰ,判定員,Team1,Team2,セット:得,セット:失,セット1:得点,セット1:失点,セット1:時間,セット2:得点,セット2:失点,セット2:時間,セット3:得点,セット3:失点,セット3:時間,セット4:得点,セット4:失点,セット4:時間,セット5:得点,セット5:失点,セット5:時間,Team,アタック_打数,アタック_得点,アタック_失点,アタック_決定率,アタック_セット平均,アタック(内バックアタック)_打数,アタック(内バックアタック)_得点,アタック(内バックアタック)_失点,アタック(内バックアタック)_決定率,ブロック_得点,ブロック_セット平均,サーブ_打数,サーブ_得点,サーブ_失点,サーブ_効果,サーブ_効果率,サーブレシーブ_受数,サーブレシーブ_成功・優,サーブレシーブ_成功・良,サーブレシーブ_成功率
Men,2016_2017,501,Ｖ・チャレンジリーグⅠ男子 2016/17   レギュラーラウンド,11/5/2016,-,霞ヶ浦文化体育会館（水郷体育館）,554,0.458333333,0.541666667,0.083333333,斎藤　篤,松延　亮一,笠倉　雅弘,酒寄　和記,富士通カワサキレッドスピリッツ,大分三好ヴァイセアドラー,3,1,25,20,0.019444444,27,25,0.01875,18,25,0.016666667,33,31,0.022222222,-,-,-,富士通カワサキレッドスピリッツ,125,64,13,51.2,16,19,11,2,57.9,12,3,102,2,15,35,10.1,83,44,0,53
Men,2016_2017,501,Ｖ・チャレンジリーグⅠ男子 2016/17   レギュラーラウンド,11/5/2016,-,霞ヶ浦文化体育会館（水郷体育館）,554,0.458333333,0.541666667,0.083333333,斎藤　篤,松延　亮一,笠倉　雅弘,酒寄　和記,富士通カワサキレッドスピリッツ,大分三好ヴァイセアドラー,1,3,20,25,0.019444444,25,27,0.01875,25,18,0.016666667,31,33,0.022222222,-,-,-,大分三好ヴァイセアドラー,117,59,3,50.4,14.75,20,11,0,55,7,1.75,102,1,19,39,10.3,87,52,0,59.8
Men,2016_2017,502,Ｖ・チャレンジリーグⅠ男子 2016/17   レギュラーラウンド,11/5/2016,-,霞ヶ浦文化体育会館（水郷体育館）,749,0.566666667,0.627083333,0.060416667,斎藤　篤,中西　幸治,山﨑　公寛,高橋　賢司,トヨタ自動車サンホークス,大同特殊鋼レッドスター,3,1,25,21,0.0125,25,19,0.013888889,14,25,0.0125,25,23,0.015277778,-,-,-,トヨタ自動車サンホークス,100,44,16,44,11,11,3,3,27.3,4,1,88,4,18,22,10.3,71,48,0,67.6
Men,2016_2017,502,Ｖ・チャレンジリーグⅠ男子 2016/17   レギュラーラウンド,11/5/2016,-,霞ヶ浦文化体育会館（水郷体育館）,749,0.566666667,0.627083333,0.060416667,斎藤　篤,中西　幸治,山﨑　公寛,高橋　賢司,トヨタ自動車サンホークス,大同特殊鋼レッドスター,1,3,21,25,0.0125,19,25,0.013888889,25,14,0.0125,23,25,0.015277778,-,-,-,大同特殊鋼レッドスター,96,44,14,45.8,11,19,9,1,47.4,7,1.75,89,2,17,23,8.5,68,46,0,67.6
Men,2016_2017,503,Ｖ・チャレンジリーグⅠ男子 2016/17   レギュラーラウンド,11/5/2016,-,霞ヶ浦文化体育会館（水郷体育館）,1004,0.65625,0.741666667,0.085416667,斎藤　篤,慈眼　雅啓,杉村　友雄,吉田　英明,つくばユナイテッドSun GAIA,VC長野トライデンツ,2,3,19,25,0.015972222,25,23,0.018055556,18,25,0.015277778,26,24,0.01875,9,15,0.009027778,つくばユナイテッドSun GAIA,131,51,11,38.9,10.2,18,6,3,33.3,9,1.8,97,5,19,24,10.5,91,52,0,57.1
Men,2016_2017,503,Ｖ・チャレンジリーグⅠ男子 2016/17   レギュラーラウンド,11/5/2016,-,霞ヶ浦文化体育会館（水郷体育館）,1004,0.65625,0.741666667,0.085416667,斎藤　篤,慈眼　雅啓,杉村　友雄,吉田　英明,つくばユナイテッドSun GAIA,VC長野トライデンツ,3,2,25,19,0.015972222,23,25,0.018055556,25,18,0.015277778,24,26,0.01875,15,9,0.009027778,VC長野トライデンツ,136,57,11,41.9,11.4,23,8,5,34.8,13,2.6,112,8,17,39,15.1,77,54,0,70.1
Men,2016_2017,504,Ｖ・チャレンジリーグⅠ男子 2016/17   レギュラーラウンド,11/6/2016,-,霞ヶ浦文化体育会館（水郷体育館）,580,0.458333333,0.544444444,0.086111111,斉藤　篤,杉村　友雄,屋貝　直也,西部　芳夫,大分三好ヴァイセアドラー,VC長野トライデンツ,3,2,25,20,0.017361111,18,25,0.016666667,17,25,0.014583333,25,21,0.017361111,15,13,0.011805556,大分三好ヴァイセアドラー,136,47,17,34.6,9.4,24,13,1,54.2,13,2.6,100,2,14,40,11.8,85,37,0,43.5
Men,2016_2017,504,Ｖ・チャレンジリーグⅠ男子 2016/17   レギュラーラウンド,11/6/2016,-,霞ヶ浦文化体育会館（水郷体育館）,580,0.458333333,0.544444444,0.086111111,斉藤　篤,杉村　友雄,屋貝　直也,西部　芳夫,大分三好ヴァイセアドラー,VC長野トライデンツ,2,3,20,25,0.017361111,25,18,0.016666667,25,17,0.014583333,21,25,0.017361111,13,15,0.011805556,VC長野トライデンツ,142,56,19,39.4,11.2,14,4,2,28.6,10,2,104,4,17,48,15,85,45,0,52.9
Men,2016_2017,505,Ｖ・チャレンジリーグⅠ男子 2016/17   レギュラーラウンド,11/6/2016,-,霞ヶ浦文化体育会館（水郷体育館）,804,0.569444444,0.655555556,0.086111111,斎藤　篤,松延　亮一,酒井　義成,高橋　賢司,警視庁フォートファイターズ,埼玉アザレア,2,3,25,20,0.014583333,19,25,0.015972222,23,25,0.017361111,25,21,0.015972222,18,20,0.013888889,警視庁フォートファイターズ,163,62,11,38,12.4,17,9,1,52.9,14,2.8,110,2,10,30,8.3,97,62,0,63.9
Men,2016_2017,505,Ｖ・チャレンジリーグⅠ男子 2016/17   レギュラーラウンド,11/6/2016,-,霞ヶ浦文化体育会館（水郷体育館）,804,0.569444444,0.655555556,0.086111111,斎藤　篤,松延　亮一,酒井　義成,高橋　賢司,警視庁フォートファイターズ,埼玉アザレア,3,2,20,25,0.014583333,25,19,0.015972222,25,23,0.017361111,21,25,0.015972222,20,18,0.013888889,埼玉アザレア,168,66,12,39.3,13.2,7,2,2,28.6,15,3,111,1,14,35,8.6,100,70,0,70
Men,2016_2017,506,Ｖ・チャレンジリーグⅠ男子 2016/17   レギュラーラウンド,11/6/2016,-,霞ヶ浦文化体育会館（水郷体育館）,1023,0.6875,0.756944444,0.069444444,斎藤　篤,中西　幸治,慈眼　雅啓,廣澤　麻里子,つくばユナイテッドSun GAIA,トヨタ自動車サンホークス,3,1,28,26,0.018055556,16,25,0.014583333,25,16,0.013888889,25,22,0.016666667,-,-,-,つくばユナイテッドSun GAIA,130,57,11,43.8,14.25,18,9,4,50,4,1,93,5,17,36,14.6,79,54,0,68.4
Men,2016_2017,506,Ｖ・チャレンジリーグⅠ男子 2016/17   レギュラーラウンド,11/6/2016,-,霞ヶ浦文化体育会館（水郷体育館）,1023,0.6875,0.756944444,0.069444444,斎藤　篤,中西　幸治,慈眼　雅啓,廣澤　麻里子,つくばユナイテッドSun GAIA,トヨタ自動車サンホークス,1,3,26,28,0.018055556,25,16,0.014583333,16,25,0.013888889,22,25,0.016666667,-,-,-,トヨタ自動車サンホークス,131,50,14,38.2,12.5,6,4,1,66.7,6,1.5,90,0,10,25,6.9,73,38,0,52.1
