M/W,Season,Match_No,League,開催日,開催地,会場,入場者数,開始時刻,終了時刻,試合時間,JURY,1stﾚﾌｪﾘｰ,2ndﾚﾌｪﾘｰ,判定員,Team1,Team2,セット:得,セット:失,セット1:得点,セット1:失点,セット1:時間,セット2:得点,セット2:失点,セット2:時間,セット3:得点,セット3:失点,セット3:時間,セット4:得点,セット4:失点,セット4:時間,セット5:得点,セット5:失点,セット5:時間,Team,アタック_打数,アタック_得点,アタック_失点,アタック_決定率,アタック_セット平均,アタック(内バックアタック)_打数,アタック(内バックアタック)_得点,アタック(内バックアタック)_失点,アタック(内バックアタック)_決定率,ブロック_得点,ブロック_セット平均,サーブ_打数,サーブ_得点,サーブ_失点,サーブ_効果,サーブ_効果率,サーブレシーブ_受数,サーブレシーブ_成功・優,サーブレシーブ_成功・良,サーブレシーブ_成功率
Men,2003_2004,185,第10回Vリーグ男子   ファイナルラウンド,2/27/2004,-,大阪市中央体育館,2580,0.666666667,0.746527778,0.079861111,-,小柴　滋,印藤　智一,加藤　純司,堺ブレイザーズ,JTサンダーズ,1,3,36,34,0.024305556,20,25,0.016666667,20,25,0.017361111,20,25,0.015277778,-,-,-,堺ブレイザーズ,139,58,12,41.7,14.5,32,13,4,40.6,11,2.75,97,6,16,20,10.9,95,69,0,72.6
Men,2003_2004,185,第10回Vリーグ男子   ファイナルラウンド,2/27/2004,-,大阪市中央体育館,2580,0.666666667,0.746527778,0.079861111,-,小柴　滋,印藤　智一,加藤　純司,堺ブレイザーズ,JTサンダーズ,3,1,34,36,0.024305556,25,20,0.016666667,25,20,0.017361111,25,20,0.015277778,-,-,-,JTサンダーズ,124,56,9,45.2,14,19,9,2,47.4,17,4.25,108,3,11,25,8.4,77,55,0,71.4
Men,2003_2004,186,第10回Vリーグ男子   ファイナルラウンド,2/27/2004,-,大阪市中央体育館,2760,0.770833333,0.854861111,0.084027778,-,高橋　憲太郎,CHOI　Young-IL,中村　滉伊知,サントリーサンバーズ,パナソニックパンサーズ,3,2,25,21,0.015972222,20,25,0.018055556,17,25,0.015972222,25,17,0.015277778,15,12,0.010416667,サントリーサンバーズ,113,52,13,46,10.4,28,11,7,39.3,11,2.2,102,6,12,31,13.1,81,43,0,53.1
Men,2003_2004,186,第10回Vリーグ男子   ファイナルラウンド,2/27/2004,-,大阪市中央体育館,2760,0.770833333,0.854861111,0.084027778,-,高橋　憲太郎,CHOI　Young-IL,中村　滉伊知,サントリーサンバーズ,パナソニックパンサーズ,2,3,21,25,0.015972222,25,20,0.018055556,25,17,0.015972222,17,25,0.015277778,12,15,0.010416667,パナソニックパンサーズ,115,54,12,47,10.8,27,13,3,48.1,9,1.8,100,6,16,35,14.2,86,53,0,61.6
Men,2003_2004,187,第10回Vリーグ男子   ファイナルラウンド,2/28/2004,-,大阪市中央体育館,3470,0.583333333,0.635416667,0.052083333,-,印藤　智一,小柴　滋,永江　雅之,サントリーサンバーズ,JTサンダーズ,0,3,17,25,0.015972222,18,25,0.015277778,20,25,0.016666667,-,-,-,-,-,-,サントリーサンバーズ,99,34,7,34.3,11.33,27,12,2,44.4,4,1.33,56,3,11,9,8.7,70,51,0,72.9
Men,2003_2004,187,第10回Vリーグ男子   ファイナルラウンド,2/28/2004,-,大阪市中央体育館,3470,0.583333333,0.635416667,0.052083333,-,印藤　智一,小柴　滋,永江　雅之,サントリーサンバーズ,JTサンダーズ,3,0,25,17,0.015972222,25,18,0.015277778,25,20,0.016666667,-,-,-,-,-,-,JTサンダーズ,69,38,9,55.1,12.67,20,12,4,60,14,4.67,74,1,4,18,7.2,44,33,0,75
Men,2003_2004,188,第10回Vリーグ男子   ファイナルラウンド,2/28/2004,-,大阪市中央体育館,4530,0.667361111,0.741666667,0.074305556,-,CHO I Young-IL,田野　昭彦　,田中　仁,パナソニックパンサーズ,堺ブレイザーズ,1,3,22,25,0.015972222,19,25,0.01875,25,21,0.015277778,22,25,0.018055556,-,-,-,パナソニックパンサーズ,107,53,12,49.5,13.25,27,15,3,55.6,12,3,89,4,20,25,10.6,85,60,0,70.6
Men,2003_2004,188,第10回Vリーグ男子   ファイナルラウンド,2/28/2004,-,大阪市中央体育館,4530,0.667361111,0.741666667,0.074305556,-,CHO I Young-IL,田野　昭彦　,田中　仁,パナソニックパンサーズ,堺ブレイザーズ,3,1,25,22,0.015972222,25,19,0.01875,21,25,0.015277778,25,22,0.018055556,-,-,-,堺ブレイザーズ,96,49,6,51,12.25,21,10,3,47.6,9,2.25,95,4,10,21,8.9,69,40,0,58
Men,2003_2004,189,第10回Vリーグ男子   ファイナルラウンド,2/29/2004,-,大阪市中央体育館,4750,0.541666667,0.614583333,0.072916667,-,高橋　憲太郎,印藤　智一,深江　泰彦,パナソニックパンサーズ,JTサンダーズ,3,1,26,28,0.018055556,25,18,0.015972222,25,19,0.016666667,25,22,0.015972222,-,-,-,パナソニックパンサーズ,105,48,5,45.7,12,24,13,2,54.2,12,3,100,4,17,28,10.4,68,49,0,72.1
Men,2003_2004,189,第10回Vリーグ男子   ファイナルラウンド,2/29/2004,-,大阪市中央体育館,4750,0.541666667,0.614583333,0.072916667,-,高橋　憲太郎,印藤　智一,深江　泰彦,パナソニックパンサーズ,JTサンダーズ,1,3,28,26,0.018055556,18,25,0.015972222,19,25,0.016666667,22,25,0.015972222,-,-,-,JTサンダーズ,116,51,15,44,12.75,25,11,5,44,7,1.75,88,2,18,19,7.7,82,51,0,62.2
Men,2003_2004,190,第10回Vリーグ男子   ファイナルラウンド,2/29/2004,-,大阪市中央体育館,5119,0.638888889,0.720833333,0.081944444,-,小柴　滋,CHO I Young-IL,今井　傳悦,サントリーサンバーズ,堺ブレイザーズ,3,1,30,32,0.022222222,25,23,0.018055556,26,24,0.020833333,25,12,0.014583333,-,-,-,サントリーサンバーズ,124,62,9,50,15.5,37,20,5,54.1,10,2.5,105,9,12,34,15.7,81,35,0,43.2
Men,2003_2004,190,第10回Vリーグ男子   ファイナルラウンド,2/29/2004,-,大阪市中央体育館,5119,0.638888889,0.720833333,0.081944444,-,小柴　滋,CHO I Young-IL,今井　傳悦,サントリーサンバーズ,堺ブレイザーズ,1,3,32,30,0.022222222,23,25,0.018055556,24,26,0.020833333,12,25,0.014583333,-,-,-,堺ブレイザーズ,122,57,10,46.7,14.25,30,14,3,46.7,7,1.75,92,2,11,44,13.7,89,50,0,56.2
Men,2003_2004,191,第10回Vリーグ男子   ファイナルラウンド,3/6/2004,-,東京体育館,10000,0.563194444,0.646527778,0.083333333,-,小柴　滋,富田　満,四本松　善成,サントリーサンバーズ,JTサンダーズ,3,2,25,19,0.015972222,25,21,0.015277778,22,25,0.017361111,17,25,0.014583333,15,12,0.011805556,サントリーサンバーズ,113,59,10,52.2,11.8,24,12,5,50,9,1.8,104,5,19,22,9.5,80,58,0,72.5
