M/W,Season,Match_No,League,開催日,開催地,会場,入場者数,開始時刻,終了時刻,試合時間,JURY,1stﾚﾌｪﾘｰ,2ndﾚﾌｪﾘｰ,判定員,Team1,Team2,セット:得,セット:失,セット1:得点,セット1:失点,セット1:時間,セット2:得点,セット2:失点,セット2:時間,セット3:得点,セット3:失点,セット3:時間,セット4:得点,セット4:失点,セット4:時間,セット5:得点,セット5:失点,セット5:時間,Team,N,L,Name,出場セット,出場セット1,出場セット2,出場セット3,出場セット4,出場セット5,アタック_打数,アタック_得点,アタック_失点,アタック_決定率,アタック_セット平均,アタック(内バックアタック)_打数,アタック(内バックアタック)_得点,アタック(内バックアタック)_失点,アタック(内バックアタック)_決定率,ブロック_得点,ブロック_セット平均,サーブ_打数,サーブ_得点,サーブ_失点,サーブ_効果,サーブ_効果率,サーブレシーブ_受数,サーブレシーブ_成功・優,サーブレシーブ_成功・良,サーブレシーブ_成功率
Women,2004_2005,636,第11回Vリーグ女子   ファイナルラウンド,3/4/2005,-,東京体育館,2000,0.666666667,0.7375,0.070833333,-,利根川　忠史,小柴　滋,成嶋　満,デンソーエアリービーズ,パイオニアレッドウィングス,1,3,22,25,0.017361111,19,25,0.015972222,25,23,0.018055556,13,25,0.013194444,-,-,-,デンソーエアリービーズ,1,-,眞 恵子,2,□,-,-,□,-,7,0,0,0,-,0,0,0,-,0,-,1,0,0,0,0,0,0,0,-
Women,2004_2005,636,第11回Vリーグ女子   ファイナルラウンド,3/4/2005,-,東京体育館,2000,0.666666667,0.7375,0.070833333,-,利根川　忠史,小柴　滋,成嶋　満,デンソーエアリービーズ,パイオニアレッドウィングス,1,3,22,25,0.017361111,19,25,0.015972222,25,23,0.018055556,13,25,0.013194444,-,-,-,デンソーエアリービーズ,2,-,温水 麻子,3,□,-,■,■,-,6,3,0,50,1,0,0,0,-,0,-,3,0,0,2,16.7,0,0,0,-
Women,2004_2005,636,第11回Vリーグ女子   ファイナルラウンド,3/4/2005,-,東京体育館,2000,0.666666667,0.7375,0.070833333,-,利根川　忠史,小柴　滋,成嶋　満,デンソーエアリービーズ,パイオニアレッドウィングス,1,3,22,25,0.017361111,19,25,0.015972222,25,23,0.018055556,13,25,0.013194444,-,-,-,デンソーエアリービーズ,4,-,草深 暢子,3,□,■,□,-,-,14,6,3,42.9,2,1,0,0,0,1,0.33,6,0,1,1,4.2,9,6,0,66.7
Women,2004_2005,636,第11回Vリーグ女子   ファイナルラウンド,3/4/2005,-,東京体育館,2000,0.666666667,0.7375,0.070833333,-,利根川　忠史,小柴　滋,成嶋　満,デンソーエアリービーズ,パイオニアレッドウィングス,1,3,22,25,0.017361111,19,25,0.015972222,25,23,0.018055556,13,25,0.013194444,-,-,-,デンソーエアリービーズ,5,-,西村 光代,4,■,■,■,■,-,15,5,2,33.3,1.25,0,0,0,-,1,0.25,6,0,0,1,4.2,0,0,0,-
Women,2004_2005,636,第11回Vリーグ女子   ファイナルラウンド,3/4/2005,-,東京体育館,2000,0.666666667,0.7375,0.070833333,-,利根川　忠史,小柴　滋,成嶋　満,デンソーエアリービーズ,パイオニアレッドウィングス,1,3,22,25,0.017361111,19,25,0.015972222,25,23,0.018055556,13,25,0.013194444,-,-,-,デンソーエアリービーズ,6,-,横山 雅美,4,■,■,□,□,-,1,0,0,0,-,0,0,0,-,1,0.25,9,0,0,1,2.8,0,0,0,-
Women,2004_2005,636,第11回Vリーグ女子   ファイナルラウンド,3/4/2005,-,東京体育館,2000,0.666666667,0.7375,0.070833333,-,利根川　忠史,小柴　滋,成嶋　満,デンソーエアリービーズ,パイオニアレッドウィングス,1,3,22,25,0.017361111,19,25,0.015972222,25,23,0.018055556,13,25,0.013194444,-,-,-,デンソーエアリービーズ,7,-,上田 かおり,4,■,■,■,■,-,13,2,2,15.4,0.5,0,0,0,-,3,0.75,17,0,0,8,11.8,0,0,0,-
Women,2004_2005,636,第11回Vリーグ女子   ファイナルラウンド,3/4/2005,-,東京体育館,2000,0.666666667,0.7375,0.070833333,-,利根川　忠史,小柴　滋,成嶋　満,デンソーエアリービーズ,パイオニアレッドウィングス,1,3,22,25,0.017361111,19,25,0.015972222,25,23,0.018055556,13,25,0.013194444,-,-,-,デンソーエアリービーズ,8,-,井上 香織,2,-,□,-,□,-,3,0,2,0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
Women,2004_2005,636,第11回Vリーグ女子   ファイナルラウンド,3/4/2005,-,東京体育館,2000,0.666666667,0.7375,0.070833333,-,利根川　忠史,小柴　滋,成嶋　満,デンソーエアリービーズ,パイオニアレッドウィングス,1,3,22,25,0.017361111,19,25,0.015972222,25,23,0.018055556,13,25,0.013194444,-,-,-,デンソーエアリービーズ,9,L,櫻井 由香(C),4,●,●,●,●,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,39,35,0,89.7
Women,2004_2005,636,第11回Vリーグ女子   ファイナルラウンド,3/4/2005,-,東京体育館,2000,0.666666667,0.7375,0.070833333,-,利根川　忠史,小柴　滋,成嶋　満,デンソーエアリービーズ,パイオニアレッドウィングス,1,3,22,25,0.017361111,19,25,0.015972222,25,23,0.018055556,13,25,0.013194444,-,-,-,デンソーエアリービーズ,11,-,渡部 有香,4,■,■,■,■,-,29,12,4,41.4,3,5,3,0,60,0,-,13,0,0,2,3.8,1,1,0,100
Women,2004_2005,636,第11回Vリーグ女子   ファイナルラウンド,3/4/2005,-,東京体育館,2000,0.666666667,0.7375,0.070833333,-,利根川　忠史,小柴　滋,成嶋　満,デンソーエアリービーズ,パイオニアレッドウィングス,1,3,22,25,0.017361111,19,25,0.015972222,25,23,0.018055556,13,25,0.013194444,-,-,-,デンソーエアリービーズ,14,-,岡野 知子,4,■,■,■,■,-,32,15,2,46.9,3.75,0,0,0,-,2,0.5,12,0,0,2,4.2,27,21,0,77.8
