M/W,Season,Match_No,League,開催日,開催地,会場,入場者数,開始時刻,終了時刻,試合時間,JURY,1stﾚﾌｪﾘｰ,2ndﾚﾌｪﾘｰ,判定員,Team1,Team2,セット:得,セット:失,セット1:得点,セット1:失点,セット1:時間,セット2:得点,セット2:失点,セット2:時間,セット3:得点,セット3:失点,セット3:時間,セット4:得点,セット4:失点,セット4:時間,セット5:得点,セット5:失点,セット5:時間,Team,N,L,Name,出場セット,出場セット1,出場セット2,出場セット3,出場セット4,出場セット5,アタック_打数,アタック_得点,アタック_失点,アタック_決定率,アタック_セット平均,アタック(内バックアタック)_打数,アタック(内バックアタック)_得点,アタック(内バックアタック)_失点,アタック(内バックアタック)_決定率,ブロック_得点,ブロック_セット平均,サーブ_打数,サーブ_得点,サーブ_失点,サーブ_効果,サーブ_効果率,サーブレシーブ_受数,サーブレシーブ_成功・優,サーブレシーブ_成功・良,サーブレシーブ_成功率
Men,2004_2005,213,第11回Vリーグ男子   ファイナルラウンド,2005/3/4,-,大阪市中央体育館,2000,16:00,17:19,1:19,-,酒出　修,田野　昭彦,岡野　俊樹,東レアローズ,NECブルーロケッツ,3,0,25,21,0:25,26,24,0:26,25,20,0:22,-,-,-,-,-,-,東レアローズ,1,-,青山 繁,2,□,□,-,-,-,0,0,0,-,-,0,0,0,-,0,-,4,0,0,2,12.5,0,0,0,-
Men,2004_2005,213,第11回Vリーグ男子   ファイナルラウンド,2005/3/4,-,大阪市中央体育館,2000,16:00,17:19,1:19,-,酒出　修,田野　昭彦,岡野　俊樹,東レアローズ,NECブルーロケッツ,3,0,25,21,0:25,26,24,0:26,25,20,0:22,-,-,-,-,-,-,東レアローズ,2,L,田辺 修,3,●,●,●,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,24,19,0,79.2
Men,2004_2005,213,第11回Vリーグ男子   ファイナルラウンド,2005/3/4,-,大阪市中央体育館,2000,16:00,17:19,1:19,-,酒出　修,田野　昭彦,岡野　俊樹,東レアローズ,NECブルーロケッツ,3,0,25,21,0:25,26,24,0:26,25,20,0:22,-,-,-,-,-,-,東レアローズ,3,-,柴田 恭平,0,-,-,-,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
Men,2004_2005,213,第11回Vリーグ男子   ファイナルラウンド,2005/3/4,-,大阪市中央体育館,2000,16:00,17:19,1:19,-,酒出　修,田野　昭彦,岡野　俊樹,東レアローズ,NECブルーロケッツ,3,0,25,21,0:25,26,24,0:26,25,20,0:22,-,-,-,-,-,-,東レアローズ,4,-,パーベル・アブラーモフ,3,■,■,■,-,-,30,17,3,56.7,5.67,5,4,0,80,1,0.33,16,3,2,5,24.1,27,15,0,55.6
Men,2004_2005,213,第11回Vリーグ男子   ファイナルラウンド,2005/3/4,-,大阪市中央体育館,2000,16:00,17:19,1:19,-,酒出　修,田野　昭彦,岡野　俊樹,東レアローズ,NECブルーロケッツ,3,0,25,21,0:25,26,24,0:26,25,20,0:22,-,-,-,-,-,-,東レアローズ,5,-,笠原 紀久,0,-,-,-,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
Men,2004_2005,213,第11回Vリーグ男子   ファイナルラウンド,2005/3/4,-,大阪市中央体育館,2000,16:00,17:19,1:19,-,酒出　修,田野　昭彦,岡野　俊樹,東レアローズ,NECブルーロケッツ,3,0,25,21,0:25,26,24,0:26,25,20,0:22,-,-,-,-,-,-,東レアローズ,7,-,齋藤 信治,3,■,■,■,-,-,10,3,2,30,1,0,0,0,-,3,1,16,0,0,8,12.5,0,0,0,-
Men,2004_2005,213,第11回Vリーグ男子   ファイナルラウンド,2005/3/4,-,大阪市中央体育館,2000,16:00,17:19,1:19,-,酒出　修,田野　昭彦,岡野　俊樹,東レアローズ,NECブルーロケッツ,3,0,25,21,0:25,26,24,0:26,25,20,0:22,-,-,-,-,-,-,東レアローズ,9,-,阿部 裕太,0,-,-,-,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
Men,2004_2005,213,第11回Vリーグ男子   ファイナルラウンド,2005/3/4,-,大阪市中央体育館,2000,16:00,17:19,1:19,-,酒出　修,田野　昭彦,岡野　俊樹,東レアローズ,NECブルーロケッツ,3,0,25,21,0:25,26,24,0:26,25,20,0:22,-,-,-,-,-,-,東レアローズ,11,-,小林 敦(C),3,■,■,■,-,-,8,4,0,50,1.33,0,0,0,-,4,1.33,8,0,1,2,6.2,1,1,0,100
Men,2004_2005,213,第11回Vリーグ男子   ファイナルラウンド,2005/3/4,-,大阪市中央体育館,2000,16:00,17:19,1:19,-,酒出　修,田野　昭彦,岡野　俊樹,東レアローズ,NECブルーロケッツ,3,0,25,21,0:25,26,24,0:26,25,20,0:22,-,-,-,-,-,-,東レアローズ,14,-,今田 祐介,3,■,■,■,-,-,17,10,0,58.8,3.33,2,1,0,50,0,-,8,0,5,2,6.2,7,3,0,42.9
Men,2004_2005,213,第11回Vリーグ男子   ファイナルラウンド,2005/3/4,-,大阪市中央体育館,2000,16:00,17:19,1:19,-,酒出　修,田野　昭彦,岡野　俊樹,東レアローズ,NECブルーロケッツ,3,0,25,21,0:25,26,24,0:26,25,20,0:22,-,-,-,-,-,-,東レアローズ,16,-,高杉 洋平,3,■,■,■,-,-,20,11,0,55,3.67,7,3,0,42.9,1,0.33,10,0,1,4,10,0,0,0,-
