M/W,Season,Match_No,League,開催日,開催地,会場,入場者数,開始時刻,終了時刻,試合時間,JURY,1stﾚﾌｪﾘｰ,2ndﾚﾌｪﾘｰ,判定員,Team1,Team2,セット:得,セット:失,セット1:得点,セット1:失点,セット1:時間,セット2:得点,セット2:失点,セット2:時間,セット3:得点,セット3:失点,セット3:時間,セット4:得点,セット4:失点,セット4:時間,セット5:得点,セット5:失点,セット5:時間,Team,N,L,Name,出場セット,出場セット1,出場セット2,出場セット3,出場セット4,出場セット5,アタック_打数,アタック_得点,アタック_失点,アタック_決定率,アタック_セット平均,アタック(内バックアタック)_打数,アタック(内バックアタック)_得点,アタック(内バックアタック)_失点,アタック(内バックアタック)_決定率,ブロック_得点,ブロック_セット平均,サーブ_打数,サーブ_得点,サーブ_失点,サーブ_効果,サーブ_効果率,サーブレシーブ_受数,サーブレシーブ_成功・優,サーブレシーブ_成功・良,サーブレシーブ_成功率
Men,2010_2011,701,Ｖ・チャレンジリーグ男子 2010/11   レギュラーラウンド,2011/1/8,-,ジェイテクト体育館,120,13:00,14:45,1:45,-,戸川　太輔,岡谷　仁,田中　栄二,東京ヴェルディ,兵庫デルフィーノ,3,1,25,17,0:21,25,22,0:26,25,27,0:28,25,17,0:21,-,-,-,東京ヴェルディ,2,L,浅岡 遥太,4,●,●,●,●,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,16,12,0,75
Men,2010_2011,701,Ｖ・チャレンジリーグ男子 2010/11   レギュラーラウンド,2011/1/8,-,ジェイテクト体育館,120,13:00,14:45,1:45,-,戸川　太輔,岡谷　仁,田中　栄二,東京ヴェルディ,兵庫デルフィーノ,3,1,25,17,0:21,25,22,0:26,25,27,0:28,25,17,0:21,-,-,-,東京ヴェルディ,5,-,根岸 慎紘,3,□,-,□,□,-,0,0,0,-,-,0,0,0,-,0,-,3,0,1,0,0,1,0,0,0
Men,2010_2011,701,Ｖ・チャレンジリーグ男子 2010/11   レギュラーラウンド,2011/1/8,-,ジェイテクト体育館,120,13:00,14:45,1:45,-,戸川　太輔,岡谷　仁,田中　栄二,東京ヴェルディ,兵庫デルフィーノ,3,1,25,17,0:21,25,22,0:26,25,27,0:28,25,17,0:21,-,-,-,東京ヴェルディ,6,-,高橋 洋史,4,■,■,■,■,-,3,0,0,0,-,0,0,0,-,0,-,22,0,0,2,2.3,0,0,0,-
Men,2010_2011,701,Ｖ・チャレンジリーグ男子 2010/11   レギュラーラウンド,2011/1/8,-,ジェイテクト体育館,120,13:00,14:45,1:45,-,戸川　太輔,岡谷　仁,田中　栄二,東京ヴェルディ,兵庫デルフィーノ,3,1,25,17,0:21,25,22,0:26,25,27,0:28,25,17,0:21,-,-,-,東京ヴェルディ,9,-,槌尾 健,0,-,-,-,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
Men,2010_2011,701,Ｖ・チャレンジリーグ男子 2010/11   レギュラーラウンド,2011/1/8,-,ジェイテクト体育館,120,13:00,14:45,1:45,-,戸川　太輔,岡谷　仁,田中　栄二,東京ヴェルディ,兵庫デルフィーノ,3,1,25,17,0:21,25,22,0:26,25,27,0:28,25,17,0:21,-,-,-,東京ヴェルディ,11,-,奥田 晃,0,-,-,-,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
Men,2010_2011,701,Ｖ・チャレンジリーグ男子 2010/11   レギュラーラウンド,2011/1/8,-,ジェイテクト体育館,120,13:00,14:45,1:45,-,戸川　太輔,岡谷　仁,田中　栄二,東京ヴェルディ,兵庫デルフィーノ,3,1,25,17,0:21,25,22,0:26,25,27,0:28,25,17,0:21,-,-,-,東京ヴェルディ,14,-,飯塚 俊彦,4,■,■,■,■,-,38,18,1,47.4,4.5,9,4,1,44.4,3,0.75,15,0,4,2,3.3,0,0,0,-
Men,2010_2011,701,Ｖ・チャレンジリーグ男子 2010/11   レギュラーラウンド,2011/1/8,-,ジェイテクト体育館,120,13:00,14:45,1:45,-,戸川　太輔,岡谷　仁,田中　栄二,東京ヴェルディ,兵庫デルフィーノ,3,1,25,17,0:21,25,22,0:26,25,27,0:28,25,17,0:21,-,-,-,東京ヴェルディ,15,-,中島 俊介,4,■,■,■,■,-,33,21,2,63.6,5.25,10,6,1,60,0,-,11,0,6,4,9.1,3,0,0,0
Men,2010_2011,701,Ｖ・チャレンジリーグ男子 2010/11   レギュラーラウンド,2011/1/8,-,ジェイテクト体育館,120,13:00,14:45,1:45,-,戸川　太輔,岡谷　仁,田中　栄二,東京ヴェルディ,兵庫デルフィーノ,3,1,25,17,0:21,25,22,0:26,25,27,0:28,25,17,0:21,-,-,-,東京ヴェルディ,16,-,山下 裕之,4,■,■,■,■,-,14,6,1,42.9,1.5,0,0,0,-,0,-,16,0,0,7,10.9,50,28,0,56
Men,2010_2011,701,Ｖ・チャレンジリーグ男子 2010/11   レギュラーラウンド,2011/1/8,-,ジェイテクト体育館,120,13:00,14:45,1:45,-,戸川　太輔,岡谷　仁,田中　栄二,東京ヴェルディ,兵庫デルフィーノ,3,1,25,17,0:21,25,22,0:26,25,27,0:28,25,17,0:21,-,-,-,東京ヴェルディ,19,-,間瀬 公平,4,□,□,□,□,-,2,2,0,100,0.5,0,0,0,-,0,-,1,0,0,0,0,0,0,0,-
Men,2010_2011,701,Ｖ・チャレンジリーグ男子 2010/11   レギュラーラウンド,2011/1/8,-,ジェイテクト体育館,120,13:00,14:45,1:45,-,戸川　太輔,岡谷　仁,田中　栄二,東京ヴェルディ,兵庫デルフィーノ,3,1,25,17,0:21,25,22,0:26,25,27,0:28,25,17,0:21,-,-,-,東京ヴェルディ,21,-,溝口 信二(C),4,■,■,■,■,-,8,6,0,75,1.5,0,0,0,-,4,1,20,0,1,6,7.5,0,0,0,-
