M/W,Season,Match_No,League,開催日,開催地,会場,入場者数,開始時刻,終了時刻,試合時間,JURY,1stﾚﾌｪﾘｰ,2ndﾚﾌｪﾘｰ,判定員,Team1,Team2,セット:得,セット:失,セット1:得点,セット1:失点,セット1:時間,セット2:得点,セット2:失点,セット2:時間,セット3:得点,セット3:失点,セット3:時間,セット4:得点,セット4:失点,セット4:時間,セット5:得点,セット5:失点,セット5:時間,Team,N,L,Name,出場セット,出場セット1,出場セット2,出場セット3,出場セット4,出場セット5,アタック_打数,アタック_得点,アタック_失点,アタック_決定率,アタック_セット平均,アタック(内バックアタック)_打数,アタック(内バックアタック)_得点,アタック(内バックアタック)_失点,アタック(内バックアタック)_決定率,ブロック_得点,ブロック_セット平均,サーブ_打数,サーブ_得点,サーブ_失点,サーブ_効果,サーブ_効果率,サーブレシーブ_受数,サーブレシーブ_成功・優,サーブレシーブ_成功・良,サーブレシーブ_成功率
Women,2010_2011,851,Ｖ・チャレンジリーグ女子 2010/11   レギュラーラウンド,11/27/2010,-,羽生市体育館,577,0.459027778,0.504166667,0.045138889,-,澤　達大,中里　明啓,逸見　尚史,日立リヴァーレ,Befcoビービースターズ,3,0,25,16,0.013194444,25,11,0.013194444,25,17,0.014583333,-,-,-,-,-,-,日立リヴァーレ,1,-,樽谷 真由美,0,-,-,-,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
Women,2010_2011,851,Ｖ・チャレンジリーグ女子 2010/11   レギュラーラウンド,11/27/2010,-,羽生市体育館,577,0.459027778,0.504166667,0.045138889,-,澤　達大,中里　明啓,逸見　尚史,日立リヴァーレ,Befcoビービースターズ,3,0,25,16,0.013194444,25,11,0.013194444,25,17,0.014583333,-,-,-,-,-,-,日立リヴァーレ,2,-,戸崎 琴美,3,■,■,■,-,-,8,3,1,37.5,1,0,0,0,-,2,0.67,11,1,3,4,16.4,0,0,0,-
Women,2010_2011,851,Ｖ・チャレンジリーグ女子 2010/11   レギュラーラウンド,11/27/2010,-,羽生市体育館,577,0.459027778,0.504166667,0.045138889,-,澤　達大,中里　明啓,逸見　尚史,日立リヴァーレ,Befcoビービースターズ,3,0,25,16,0.013194444,25,11,0.013194444,25,17,0.014583333,-,-,-,-,-,-,日立リヴァーレ,3,-,吉田 あい(C),3,□,□,□,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,2,2,0,100
Women,2010_2011,851,Ｖ・チャレンジリーグ女子 2010/11   レギュラーラウンド,11/27/2010,-,羽生市体育館,577,0.459027778,0.504166667,0.045138889,-,澤　達大,中里　明啓,逸見　尚史,日立リヴァーレ,Befcoビービースターズ,3,0,25,16,0.013194444,25,11,0.013194444,25,17,0.014583333,-,-,-,-,-,-,日立リヴァーレ,4,-,江畑 幸子,3,■,■,■,-,-,33,18,1,54.5,6,15,7,1,46.7,2,0.67,13,0,1,6,11.5,0,0,0,-
Women,2010_2011,851,Ｖ・チャレンジリーグ女子 2010/11   レギュラーラウンド,11/27/2010,-,羽生市体育館,577,0.459027778,0.504166667,0.045138889,-,澤　達大,中里　明啓,逸見　尚史,日立リヴァーレ,Befcoビービースターズ,3,0,25,16,0.013194444,25,11,0.013194444,25,17,0.014583333,-,-,-,-,-,-,日立リヴァーレ,6,-,都澤 みどり,3,■,■,■,-,-,8,6,0,75,2,0,0,0,-,0,-,16,2,0,5,19.1,2,2,0,100
Women,2010_2011,851,Ｖ・チャレンジリーグ女子 2010/11   レギュラーラウンド,11/27/2010,-,羽生市体育館,577,0.459027778,0.504166667,0.045138889,-,澤　達大,中里　明啓,逸見　尚史,日立リヴァーレ,Befcoビービースターズ,3,0,25,16,0.013194444,25,11,0.013194444,25,17,0.014583333,-,-,-,-,-,-,日立リヴァーレ,7,-,川原 愛璃,0,-,-,-,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
Women,2010_2011,851,Ｖ・チャレンジリーグ女子 2010/11   レギュラーラウンド,11/27/2010,-,羽生市体育館,577,0.459027778,0.504166667,0.045138889,-,澤　達大,中里　明啓,逸見　尚史,日立リヴァーレ,Befcoビービースターズ,3,0,25,16,0.013194444,25,11,0.013194444,25,17,0.014583333,-,-,-,-,-,-,日立リヴァーレ,8,-,佐藤 瞳,0,-,-,-,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
Women,2010_2011,851,Ｖ・チャレンジリーグ女子 2010/11   レギュラーラウンド,11/27/2010,-,羽生市体育館,577,0.459027778,0.504166667,0.045138889,-,澤　達大,中里　明啓,逸見　尚史,日立リヴァーレ,Befcoビービースターズ,3,0,25,16,0.013194444,25,11,0.013194444,25,17,0.014583333,-,-,-,-,-,-,日立リヴァーレ,10,-,内田 役子,3,■,■,■,-,-,1,0,0,0,-,0,0,0,-,0,-,7,1,2,3,22.1,0,0,0,-
Women,2010_2011,851,Ｖ・チャレンジリーグ女子 2010/11   レギュラーラウンド,11/27/2010,-,羽生市体育館,577,0.459027778,0.504166667,0.045138889,-,澤　達大,中里　明啓,逸見　尚史,日立リヴァーレ,Befcoビービースターズ,3,0,25,16,0.013194444,25,11,0.013194444,25,17,0.014583333,-,-,-,-,-,-,日立リヴァーレ,11,L,中村 かおり,3,●,●,●,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,9,7,0,77.8
Women,2010_2011,851,Ｖ・チャレンジリーグ女子 2010/11   レギュラーラウンド,11/27/2010,-,羽生市体育館,577,0.459027778,0.504166667,0.045138889,-,澤　達大,中里　明啓,逸見　尚史,日立リヴァーレ,Befcoビービースターズ,3,0,25,16,0.013194444,25,11,0.013194444,25,17,0.014583333,-,-,-,-,-,-,日立リヴァーレ,12,-,遠井 萌仁,3,■,■,■,-,-,43,14,3,32.6,4.67,4,1,1,25,1,0.33,11,1,4,3,14.1,17,13,0,76.5
