M/W,Season,Match_No,League,開催日,開催地,会場,入場者数,開始時刻,終了時刻,試合時間,JURY,1stﾚﾌｪﾘｰ,2ndﾚﾌｪﾘｰ,判定員,Team1,Team2,セット:得,セット:失,セット1:得点,セット1:失点,セット1:時間,セット2:得点,セット2:失点,セット2:時間,セット3:得点,セット3:失点,セット3:時間,セット4:得点,セット4:失点,セット4:時間,セット5:得点,セット5:失点,セット5:時間,Team,アタック_打数,アタック_得点,アタック_失点,アタック_決定率,アタック_セット平均,アタック(内バックアタック)_打数,アタック(内バックアタック)_得点,アタック(内バックアタック)_失点,アタック(内バックアタック)_決定率,ブロック_得点,ブロック_セット平均,サーブ_打数,サーブ_得点,サーブ_失点,サーブ_効果,サーブ_効果率,サーブレシーブ_受数,サーブレシーブ_成功・優,サーブレシーブ_成功・良,サーブレシーブ_成功率
Men,2011_2012,701,Ｖ・チャレンジリーグ男子 2011/12   レギュラーラウンド,12/10/2011,-,ジェイテクト体育館,350,0.541666667,0.584722222,0.043055556,-,加藤　孝仁,柘植　知則,鷲野　由梨子,東京トヨペットグリーンスパークル,ジェイテクトSTINGS,0,3,12,25,-,11,25,-,11,25,-,-,-,-,-,-,-,東京トヨペットグリーンスパークル,64,22,9,34.4,7.33,7,2,2,28.6,2,0.67,35,0,5,4,2.9,65,36,0,55.4
Men,2011_2012,701,Ｖ・チャレンジリーグ男子 2011/12   レギュラーラウンド,12/10/2011,-,ジェイテクト体育館,350,0.541666667,0.584722222,0.043055556,-,加藤　孝仁,柘植　知則,鷲野　由梨子,東京トヨペットグリーンスパークル,ジェイテクトSTINGS,3,0,25,12,-,25,11,-,25,11,-,-,-,-,-,-,-,ジェイテクトSTINGS,68,40,2,58.8,13.33,14,7,0,50,14,4.67,74,4,7,26,13.4,30,26,0,86.7
Men,2011_2012,702,Ｖ・チャレンジリーグ男子 2011/12   レギュラーラウンド,12/10/2011,-,ジェイテクト体育館,222,0.625,0.673611111,0.048611111,-,大下　孝,戸川　太輔,村中　弘美,近畿クラブスフィーダ,つくばユナイテッドSun GAIA,0,3,14,25,0.013194444,21,25,0.014583333,19,25,0.016666667,-,-,-,-,-,-,近畿クラブスフィーダ,76,33,9,43.4,11,13,5,4,38.5,2,0.67,55,0,8,12,5.5,59,30,0,50.8
Men,2011_2012,702,Ｖ・チャレンジリーグ男子 2011/12   レギュラーラウンド,12/10/2011,-,ジェイテクト体育館,222,0.625,0.673611111,0.048611111,-,大下　孝,戸川　太輔,村中　弘美,近畿クラブスフィーダ,つくばユナイテッドSun GAIA,3,0,25,14,0.013194444,25,21,0.014583333,25,19,0.016666667,-,-,-,-,-,-,つくばユナイテッドSun GAIA,76,42,6,55.3,14,20,11,3,55,4,1.33,74,7,12,25,16.8,47,35,0,74.5
Men,2011_2012,703,Ｖ・チャレンジリーグ男子 2011/12   レギュラーラウンド,12/10/2011,-,湖南市総合体育館,150,0.541666667,0.61875,0.077083333,-,佐野裕基,原啓之,山本英司,東京ヴェルディ,きんでんトリニティーブリッツ,3,1,25,19,0.023611111,26,24,0.017361111,23,25,0.016666667,25,21,0.015277778,-,-,-,東京ヴェルディ,118,58,11,49.2,14.5,25,10,4,40,10,2.5,96,6,12,12,8.5,79,59,0,74.7
Men,2011_2012,703,Ｖ・チャレンジリーグ男子 2011/12   レギュラーラウンド,12/10/2011,-,湖南市総合体育館,150,0.541666667,0.61875,0.077083333,-,佐野裕基,原啓之,山本英司,東京ヴェルディ,きんでんトリニティーブリッツ,1,3,19,25,0.023611111,24,26,0.017361111,25,23,0.016666667,21,25,0.015277778,-,-,-,きんでんトリニティーブリッツ,112,53,12,47.3,13.25,9,3,2,33.3,6,1.5,90,6,10,16,10.4,79,64,0,81
Men,2011_2012,704,Ｖ・チャレンジリーグ男子 2011/12   レギュラーラウンド,12/10/2011,-,湖南市総合体育館,150,0.65625,0.724305556,0.068055556,-,西中野健,村松嘉二郎,野田達也,警視庁フォートファイターズ,大同特殊鋼レッドスター,1,3,14,25,0.013194444,21,25,0.018055556,25,19,0.015277778,16,25,0.015277778,-,-,-,警視庁フォートファイターズ,99,36,10,36.4,9,17,6,1,35.3,10,2.5,77,8,11,18,14.9,79,51,0,64.6
Men,2011_2012,704,Ｖ・チャレンジリーグ男子 2011/12   レギュラーラウンド,12/10/2011,-,湖南市総合体育館,150,0.65625,0.724305556,0.068055556,-,西中野健,村松嘉二郎,野田達也,警視庁フォートファイターズ,大同特殊鋼レッドスター,3,1,25,14,0.013194444,25,21,0.018055556,19,25,0.015277778,25,16,0.015277778,-,-,-,大同特殊鋼レッドスター,89,48,6,53.9,12,17,8,2,47.1,16,4,93,7,14,21,11.7,63,40,0,63.5
Men,2011_2012,705,Ｖ・チャレンジリーグ男子 2011/12   レギュラーラウンド,12/11/2011,-,ジェイテクト体育館,134,0.5,0.546527778,0.046527778,-,大下　孝,岡谷　仁,立川　結衣,東京トヨペットグリーンスパークル,近畿クラブスフィーダ,0,3,15,25,0.0125,17,25,0.014583333,19,25,0.015277778,-,-,-,-,-,-,東京トヨペットグリーンスパークル,97,30,10,30.9,10,8,1,3,12.5,5,1.67,53,2,3,18,11.9,66,34,0,51.5
Men,2011_2012,705,Ｖ・チャレンジリーグ男子 2011/12   レギュラーラウンド,12/11/2011,-,ジェイテクト体育館,134,0.5,0.546527778,0.046527778,-,大下　孝,岡谷　仁,立川　結衣,東京トヨペットグリーンスパークル,近畿クラブスフィーダ,3,0,25,15,0.0125,25,17,0.014583333,25,19,0.015277778,-,-,-,-,-,-,近畿クラブスフィーダ,94,45,5,47.9,15,7,3,2,42.9,12,4,73,2,7,30,12.5,49,30,0,61.2
