M/W,Season,Match_No,League,開催日,開催地,会場,入場者数,開始時刻,終了時刻,試合時間,JURY,1stﾚﾌｪﾘｰ,2ndﾚﾌｪﾘｰ,判定員,Team1,Team2,セット:得,セット:失,セット1:得点,セット1:失点,セット1:時間,セット2:得点,セット2:失点,セット2:時間,セット3:得点,セット3:失点,セット3:時間,セット4:得点,セット4:失点,セット4:時間,セット5:得点,セット5:失点,セット5:時間,Team,N,L,Name,出場セット,出場セット1,出場セット2,出場セット3,出場セット4,出場セット5,アタック_打数,アタック_得点,アタック_失点,アタック_決定率,アタック_セット平均,アタック(内バックアタック)_打数,アタック(内バックアタック)_得点,アタック(内バックアタック)_失点,アタック(内バックアタック)_決定率,ブロック_得点,ブロック_セット平均,サーブ_打数,サーブ_得点,サーブ_失点,サーブ_効果,サーブ_効果率,サーブレシーブ_受数,サーブレシーブ_成功・優,サーブレシーブ_成功・良,サーブレシーブ_成功率
Men,2015_2016,501,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/14/2015,-,トヨタスポーツセンター,550,0.541666667,0.616666667,0.075,高橋　憲太郎,浅見　靖人,岡谷　仁,古澤　博丈,大分三好ヴァイセアドラー,富士通カワサキレッドスピリッツ,1,3,25,23,0.019444444,22,25,0.017361111,16,25,0.015277778,20,25,0.016666667,-,-,-,大分三好ヴァイセアドラー,2,-,木場田 和希(C),4,■,■,■,■,-,3,0,1,0,-,0,0,0,-,0,-,10,0,2,1,2.5,0,0,0,-
Men,2015_2016,501,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/14/2015,-,トヨタスポーツセンター,550,0.541666667,0.616666667,0.075,高橋　憲太郎,浅見　靖人,岡谷　仁,古澤　博丈,大分三好ヴァイセアドラー,富士通カワサキレッドスピリッツ,1,3,25,23,0.019444444,22,25,0.017361111,16,25,0.015277778,20,25,0.016666667,-,-,-,大分三好ヴァイセアドラー,3,-,阿部 領太,0,-,-,-,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
Men,2015_2016,501,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/14/2015,-,トヨタスポーツセンター,550,0.541666667,0.616666667,0.075,高橋　憲太郎,浅見　靖人,岡谷　仁,古澤　博丈,大分三好ヴァイセアドラー,富士通カワサキレッドスピリッツ,1,3,25,23,0.019444444,22,25,0.017361111,16,25,0.015277778,20,25,0.016666667,-,-,-,大分三好ヴァイセアドラー,4,-,池田 龍之介,4,■,■,■,■,-,45,22,5,48.9,5.5,5,3,2,60,1,0.25,15,1,2,8,18.7,16,9,0,56.2
Men,2015_2016,501,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/14/2015,-,トヨタスポーツセンター,550,0.541666667,0.616666667,0.075,高橋　憲太郎,浅見　靖人,岡谷　仁,古澤　博丈,大分三好ヴァイセアドラー,富士通カワサキレッドスピリッツ,1,3,25,23,0.019444444,22,25,0.017361111,16,25,0.015277778,20,25,0.016666667,-,-,-,大分三好ヴァイセアドラー,5,-,橋本 大樹,4,■,■,■,■,-,7,4,1,57.1,1,0,0,0,-,2,0.5,7,0,1,1,3.6,0,0,0,-
Men,2015_2016,501,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/14/2015,-,トヨタスポーツセンター,550,0.541666667,0.616666667,0.075,高橋　憲太郎,浅見　靖人,岡谷　仁,古澤　博丈,大分三好ヴァイセアドラー,富士通カワサキレッドスピリッツ,1,3,25,23,0.019444444,22,25,0.017361111,16,25,0.015277778,20,25,0.016666667,-,-,-,大分三好ヴァイセアドラー,6,-,高橋 貴広,0,-,-,-,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
Men,2015_2016,501,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/14/2015,-,トヨタスポーツセンター,550,0.541666667,0.616666667,0.075,高橋　憲太郎,浅見　靖人,岡谷　仁,古澤　博丈,大分三好ヴァイセアドラー,富士通カワサキレッドスピリッツ,1,3,25,23,0.019444444,22,25,0.017361111,16,25,0.015277778,20,25,0.016666667,-,-,-,大分三好ヴァイセアドラー,7,-,細川 優樹,0,-,-,-,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
Men,2015_2016,501,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/14/2015,-,トヨタスポーツセンター,550,0.541666667,0.616666667,0.075,高橋　憲太郎,浅見　靖人,岡谷　仁,古澤　博丈,大分三好ヴァイセアドラー,富士通カワサキレッドスピリッツ,1,3,25,23,0.019444444,22,25,0.017361111,16,25,0.015277778,20,25,0.016666667,-,-,-,大分三好ヴァイセアドラー,8,-,石垣 公也,4,■,■,■,□,-,12,3,0,25,0.75,1,0,0,0,0,-,10,0,1,6,15,36,25,0,69.4
Men,2015_2016,501,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/14/2015,-,トヨタスポーツセンター,550,0.541666667,0.616666667,0.075,高橋　憲太郎,浅見　靖人,岡谷　仁,古澤　博丈,大分三好ヴァイセアドラー,富士通カワサキレッドスピリッツ,1,3,25,23,0.019444444,22,25,0.017361111,16,25,0.015277778,20,25,0.016666667,-,-,-,大分三好ヴァイセアドラー,10,-,浜崎 勇矢,1,□,-,-,-,-,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,0,0,0,0,-
Men,2015_2016,501,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/14/2015,-,トヨタスポーツセンター,550,0.541666667,0.616666667,0.075,高橋　憲太郎,浅見　靖人,岡谷　仁,古澤　博丈,大分三好ヴァイセアドラー,富士通カワサキレッドスピリッツ,1,3,25,23,0.019444444,22,25,0.017361111,16,25,0.015277778,20,25,0.016666667,-,-,-,大分三好ヴァイセアドラー,11,L,辻口 智也,4,●,●,●,●,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,33,27,0,81.8
Men,2015_2016,501,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/14/2015,-,トヨタスポーツセンター,550,0.541666667,0.616666667,0.075,高橋　憲太郎,浅見　靖人,岡谷　仁,古澤　博丈,大分三好ヴァイセアドラー,富士通カワサキレッドスピリッツ,1,3,25,23,0.019444444,22,25,0.017361111,16,25,0.015277778,20,25,0.016666667,-,-,-,大分三好ヴァイセアドラー,13,-,細井 規貴,3,-,□,□,□,-,2,0,0,0,-,0,0,0,-,0,-,2,0,0,2,25,0,0,0,-
Men,2015_2016,501,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/14/2015,-,トヨタスポーツセンター,550,0.541666667,0.616666667,0.075,高橋　憲太郎,浅見　靖人,岡谷　仁,古澤　博丈,大分三好ヴァイセアドラー,富士通カワサキレッドスピリッツ,1,3,25,23,0.019444444,22,25,0.017361111,16,25,0.015277778,20,25,0.016666667,-,-,-,大分三好ヴァイセアドラー,14,-,グマ・ヤカン,4,■,■,■,■,-,51,22,3,43.1,5.5,22,9,1,40.9,0,-,20,0,2,6,7.5,0,0,0,-
Men,2015_2016,501,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/14/2015,-,トヨタスポーツセンター,550,0.541666667,0.616666667,0.075,高橋　憲太郎,浅見　靖人,岡谷　仁,古澤　博丈,大分三好ヴァイセアドラー,富士通カワサキレッドスピリッツ,1,3,25,23,0.019444444,22,25,0.017361111,16,25,0.015277778,20,25,0.016666667,-,-,-,大分三好ヴァイセアドラー,15,-,田中 挙章,4,■,■,■,■,-,9,6,1,66.7,1.5,0,0,0,-,3,0.75,13,0,0,3,5.8,0,0,0,-
Men,2015_2016,501,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/14/2015,-,トヨタスポーツセンター,550,0.541666667,0.616666667,0.075,高橋　憲太郎,浅見　靖人,岡谷　仁,古澤　博丈,大分三好ヴァイセアドラー,富士通カワサキレッドスピリッツ,1,3,25,23,0.019444444,22,25,0.017361111,16,25,0.015277778,20,25,0.016666667,-,-,-,大分三好ヴァイセアドラー,19,-,辻口 泰地,4,□,□,□,■,-,5,1,0,20,0.25,0,0,0,-,0,-,6,0,0,1,4.2,3,0,0,0
Men,2015_2016,501,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/14/2015,-,トヨタスポーツセンター,550,0.541666667,0.616666667,0.075,高橋　憲太郎,浅見　靖人,岡谷　仁,古澤　博丈,大分三好ヴァイセアドラー,富士通カワサキレッドスピリッツ,1,3,25,23,0.019444444,22,25,0.017361111,16,25,0.015277778,20,25,0.016666667,-,-,-,大分三好ヴァイセアドラー,20,L,帖佐 力弥,1,-,〇,-,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
Men,2015_2016,501,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/14/2015,-,トヨタスポーツセンター,550,0.541666667,0.616666667,0.075,高橋　憲太郎,浅見　靖人,岡谷　仁,古澤　博丈,大分三好ヴァイセアドラー,富士通カワサキレッドスピリッツ,3,1,23,25,0.019444444,25,22,0.017361111,25,16,0.015277778,25,20,0.016666667,-,-,-,富士通カワサキレッドスピリッツ,1,-,中川 剛(C),4,■,■,■,■,-,36,21,1,58.3,5.25,16,11,1,68.8,2,0.5,21,0,0,6,7.1,0,0,0,-
Men,2015_2016,501,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/14/2015,-,トヨタスポーツセンター,550,0.541666667,0.616666667,0.075,高橋　憲太郎,浅見　靖人,岡谷　仁,古澤　博丈,大分三好ヴァイセアドラー,富士通カワサキレッドスピリッツ,3,1,23,25,0.019444444,25,22,0.017361111,25,16,0.015277778,25,20,0.016666667,-,-,-,富士通カワサキレッドスピリッツ,3,-,田中 紀幸,2,■,■,-,-,-,6,2,0,33.3,1,0,0,0,-,0,-,4,0,0,2,12.5,12,7,0,58.3
Men,2015_2016,501,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/14/2015,-,トヨタスポーツセンター,550,0.541666667,0.616666667,0.075,高橋　憲太郎,浅見　靖人,岡谷　仁,古澤　博丈,大分三好ヴァイセアドラー,富士通カワサキレッドスピリッツ,3,1,23,25,0.019444444,25,22,0.017361111,25,16,0.015277778,25,20,0.016666667,-,-,-,富士通カワサキレッドスピリッツ,4,-,柳田 百織,0,-,-,-,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
Men,2015_2016,501,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/14/2015,-,トヨタスポーツセンター,550,0.541666667,0.616666667,0.075,高橋　憲太郎,浅見　靖人,岡谷　仁,古澤　博丈,大分三好ヴァイセアドラー,富士通カワサキレッドスピリッツ,3,1,23,25,0.019444444,25,22,0.017361111,25,16,0.015277778,25,20,0.016666667,-,-,-,富士通カワサキレッドスピリッツ,5,-,横田 圭祐,4,■,■,■,■,-,13,7,0,53.8,1.75,0,0,0,-,5,1.25,13,0,0,2,3.8,0,0,0,-
Men,2015_2016,501,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/14/2015,-,トヨタスポーツセンター,550,0.541666667,0.616666667,0.075,高橋　憲太郎,浅見　靖人,岡谷　仁,古澤　博丈,大分三好ヴァイセアドラー,富士通カワサキレッドスピリッツ,3,1,23,25,0.019444444,25,22,0.017361111,25,16,0.015277778,25,20,0.016666667,-,-,-,富士通カワサキレッドスピリッツ,6,-,三芳 健斗,0,-,-,-,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
Men,2015_2016,501,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/14/2015,-,トヨタスポーツセンター,550,0.541666667,0.616666667,0.075,高橋　憲太郎,浅見　靖人,岡谷　仁,古澤　博丈,大分三好ヴァイセアドラー,富士通カワサキレッドスピリッツ,3,1,23,25,0.019444444,25,22,0.017361111,25,16,0.015277778,25,20,0.016666667,-,-,-,富士通カワサキレッドスピリッツ,8,L,廣本 遥,0,-,-,-,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
Men,2015_2016,501,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/14/2015,-,トヨタスポーツセンター,550,0.541666667,0.616666667,0.075,高橋　憲太郎,浅見　靖人,岡谷　仁,古澤　博丈,大分三好ヴァイセアドラー,富士通カワサキレッドスピリッツ,3,1,23,25,0.019444444,25,22,0.017361111,25,16,0.015277778,25,20,0.016666667,-,-,-,富士通カワサキレッドスピリッツ,9,-,手塚 奨,0,-,-,-,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
