M/W,Season,Match_No,League,開催日,開催地,会場,入場者数,開始時刻,終了時刻,試合時間,JURY,1stﾚﾌｪﾘｰ,2ndﾚﾌｪﾘｰ,判定員,Team1,Team2,セット:得,セット:失,セット1:得点,セット1:失点,セット1:時間,セット2:得点,セット2:失点,セット2:時間,セット3:得点,セット3:失点,セット3:時間,セット4:得点,セット4:失点,セット4:時間,セット5:得点,セット5:失点,セット5:時間,Team,アタック_打数,アタック_得点,アタック_失点,アタック_決定率,アタック_セット平均,アタック(内バックアタック)_打数,アタック(内バックアタック)_得点,アタック(内バックアタック)_失点,アタック(内バックアタック)_決定率,ブロック_得点,ブロック_セット平均,サーブ_打数,サーブ_得点,サーブ_失点,サーブ_効果,サーブ_効果率,サーブレシーブ_受数,サーブレシーブ_成功・優,サーブレシーブ_成功・良,サーブレシーブ_成功率
Women,2015_2016,601,Ｖ・チャレンジリーグⅠ女子 2015/16   レギュラーラウンド,11/7/2015,-,猫田記念体育館,500,0.541666667,0.596527778,0.054861111,石井　洋壮,飯田　一明,前川　清隆,藤井　勇紀,PFUブルーキャッツ石川かほく,柏エンゼルクロス,3,0,27,25,0.019444444,25,13,0.014583333,25,19,0.016666667,-,-,-,-,-,-,PFUブルーキャッツ石川かほく,112,54,6,48.2,18,5,1,1,20,11,3.67,75,4,9,23,12.7,57,32,0,56.1
Women,2015_2016,601,Ｖ・チャレンジリーグⅠ女子 2015/16   レギュラーラウンド,11/7/2015,-,猫田記念体育館,500,0.541666667,0.596527778,0.054861111,石井　洋壮,飯田　一明,前川　清隆,藤井　勇紀,PFUブルーキャッツ石川かほく,柏エンゼルクロス,0,3,25,27,0.019444444,13,25,0.014583333,19,25,0.016666667,-,-,-,-,-,-,柏エンゼルクロス,110,34,4,30.9,11.33,2,1,0,50,4,1.33,59,1,1,25,12.3,63,40,0,63.5
Women,2015_2016,602,Ｖ・チャレンジリーグⅠ女子 2015/16   レギュラーラウンド,11/7/2015,-,猫田記念体育館,690,0.625,0.680555556,0.055555556,石井　洋壮,原　啓之,谷川　哲也,泉谷　俊二,大野石油広島オイラーズ,JAぎふリオレーナ,0,3,14,25,0.015972222,19,25,0.01875,19,25,0.016666667,-,-,-,-,-,-,大野石油広島オイラーズ,133,36,8,27.1,12,6,1,1,16.7,4,1.33,54,3,5,20,14.1,71,44,0,62
Women,2015_2016,602,Ｖ・チャレンジリーグⅠ女子 2015/16   レギュラーラウンド,11/7/2015,-,猫田記念体育館,690,0.625,0.680555556,0.055555556,石井　洋壮,原　啓之,谷川　哲也,泉谷　俊二,大野石油広島オイラーズ,JAぎふリオレーナ,3,0,25,14,0.015972222,25,19,0.01875,25,19,0.016666667,-,-,-,-,-,-,JAぎふリオレーナ,120,52,2,43.3,17.33,1,0,0,0,6,2,72,1,1,27,10.5,48,28,0,58.3
Women,2015_2016,603,Ｖ・チャレンジリーグⅠ女子 2015/16   レギュラーラウンド,11/7/2015,-,水俣市総合体育館,650,0.545138889,0.628472222,0.083333333,中馬　義郎,木内　誠二,満生　真史,鳥井　昭宏,KUROBEアクアフェアリーズ,仙台ベルフィーユ,1,3,25,21,0.01875,18,25,0.01875,26,28,0.022222222,15,25,0.017361111,-,-,-,KUROBEアクアフェアリーズ,158,56,11,35.4,14,1,0,0,0,8,2,85,4,5,42,16.1,91,50,0,54.9
Women,2015_2016,603,Ｖ・チャレンジリーグⅠ女子 2015/16   レギュラーラウンド,11/7/2015,-,水俣市総合体育館,650,0.545138889,0.628472222,0.083333333,中馬　義郎,木内　誠二,満生　真史,鳥井　昭宏,KUROBEアクアフェアリーズ,仙台ベルフィーユ,3,1,21,25,0.01875,25,18,0.01875,28,26,0.022222222,25,15,0.017361111,-,-,-,仙台ベルフィーユ,169,61,9,36.1,15.25,3,0,0,0,8,2,98,9,5,35,16.7,80,36,0,45
Women,2015_2016,604,Ｖ・チャレンジリーグⅠ女子 2015/16   レギュラーラウンド,11/7/2015,-,水俣市総合体育館,670,0.652777778,0.705555556,0.052777778,中馬　義郎,須藤　義宏,甲斐　照和,端田　直也,フォレストリーヴズ熊本,JTマーヴェラス,0,3,14,25,0.014583333,15,25,0.015972222,22,25,0.018055556,-,-,-,-,-,-,フォレストリーヴズ熊本,113,34,6,30.1,11.33,0,0,0,-,3,1,53,2,2,14,10.4,70,35,0,50
Women,2015_2016,604,Ｖ・チャレンジリーグⅠ女子 2015/16   レギュラーラウンド,11/7/2015,-,水俣市総合体育館,670,0.652777778,0.705555556,0.052777778,中馬　義郎,須藤　義宏,甲斐　照和,端田　直也,フォレストリーヴズ熊本,JTマーヴェラス,3,0,25,14,0.014583333,25,15,0.015972222,25,22,0.018055556,-,-,-,-,-,-,JTマーヴェラス,107,50,9,46.7,16.67,15,3,4,20,13,4.33,73,4,2,32,15.6,49,35,0,71.4
Women,2015_2016,605,Ｖ・チャレンジリーグⅠ女子 2015/16   レギュラーラウンド,11/8/2015,-,猫田記念体育館,380,0.5,0.582638889,0.082638889,石井　洋壮,前川　清隆,飯田　一明,泉谷　俊二,PFUブルーキャッツ石川かほく,JAぎふリオレーナ,3,1,28,26,0.019444444,26,24,0.020833333,17,25,0.017361111,25,22,0.01875,-,-,-,PFUブルーキャッツ石川かほく,168,57,11,33.9,14.25,2,0,0,0,14,3.5,95,1,1,25,7.6,93,68,0,73.1
Women,2015_2016,605,Ｖ・チャレンジリーグⅠ女子 2015/16   レギュラーラウンド,11/8/2015,-,猫田記念体育館,380,0.5,0.582638889,0.082638889,石井　洋壮,前川　清隆,飯田　一明,泉谷　俊二,PFUブルーキャッツ石川かほく,JAぎふリオレーナ,1,3,26,28,0.019444444,24,26,0.020833333,25,17,0.017361111,22,25,0.01875,-,-,-,JAぎふリオレーナ,199,69,16,34.7,17.25,1,0,0,0,8,2,98,3,3,24,9,93,68,0,73.1
Women,2015_2016,606,Ｖ・チャレンジリーグⅠ女子 2015/16   レギュラーラウンド,11/8/2015,-,猫田記念体育館,650,0.607638889,0.688888889,0.08125,石井　洋壮,原　啓之,酒井　雄己,藤井　勇紀,大野石油広島オイラーズ,柏エンゼルクロス,3,1,25,20,0.01875,16,25,0.018055556,25,23,0.018055556,25,22,0.020138889,-,-,-,大野石油広島オイラーズ,198,67,10,33.8,16.75,5,2,2,40,9,2.25,90,2,5,41,13.2,89,49,0,55.1
Women,2015_2016,606,Ｖ・チャレンジリーグⅠ女子 2015/16   レギュラーラウンド,11/8/2015,-,猫田記念体育館,650,0.607638889,0.688888889,0.08125,石井　洋壮,原　啓之,酒井　雄己,藤井　勇紀,大野石油広島オイラーズ,柏エンゼルクロス,1,3,20,25,0.01875,25,16,0.018055556,23,25,0.018055556,22,25,0.020138889,-,-,-,柏エンゼルクロス,174,60,9,34.5,15,4,1,0,25,6,1.5,91,2,2,40,12.7,85,44,0,51.8
Women,2015_2016,607,Ｖ・チャレンジリーグⅠ女子 2015/16   レギュラーラウンド,11/8/2015,-,人吉スポーツパレス,895,0.5,0.579166667,0.079166667,中馬　義郎,須藤　義宏,甲斐　照和,端田　直也,JTマーヴェラス,仙台ベルフィーユ,3,1,25,18,0.017361111,25,21,0.017361111,23,25,0.019444444,25,21,0.01875,-,-,-,JTマーヴェラス,152,67,7,44.1,16.75,9,1,2,11.1,8,2,97,7,9,26,13.3,78,41,0,52.6
Women,2015_2016,607,Ｖ・チャレンジリーグⅠ女子 2015/16   レギュラーラウンド,11/8/2015,-,人吉スポーツパレス,895,0.5,0.579166667,0.079166667,中馬　義郎,須藤　義宏,甲斐　照和,端田　直也,JTマーヴェラス,仙台ベルフィーユ,1,3,18,25,0.017361111,21,25,0.017361111,25,23,0.019444444,21,25,0.01875,-,-,-,仙台ベルフィーユ,170,56,9,32.9,14,5,0,0,0,5,1.25,86,3,5,37,14.2,84,55,0,65.5
Women,2015_2016,608,Ｖ・チャレンジリーグⅠ女子 2015/16   レギュラーラウンド,11/8/2015,-,人吉スポーツパレス,1237,0.604166667,0.665972222,0.061805556,中馬　義郎,木内　誠二,満生　真史,端田　直也,フォレストリーヴズ熊本,KUROBEアクアフェアリーズ,0,3,21,25,0.01875,25,27,0.020833333,23,25,0.018055556,-,-,-,-,-,-,フォレストリーヴズ熊本,140,46,14,32.9,15.33,0,0,0,-,5,1.67,71,5,4,24,14.6,71,20,0,28.2
