M/W,Season,Match_No,League,開催日,開催地,会場,入場者数,開始時刻,終了時刻,試合時間,JURY,1stﾚﾌｪﾘｰ,2ndﾚﾌｪﾘｰ,判定員,Team1,Team2,セット:得,セット:失,セット1:得点,セット1:失点,セット1:時間,セット2:得点,セット2:失点,セット2:時間,セット3:得点,セット3:失点,セット3:時間,セット4:得点,セット4:失点,セット4:時間,セット5:得点,セット5:失点,セット5:時間,Team,アタック_打数,アタック_得点,アタック_失点,アタック_決定率,アタック_セット平均,アタック(内バックアタック)_打数,アタック(内バックアタック)_得点,アタック(内バックアタック)_失点,アタック(内バックアタック)_決定率,ブロック_得点,ブロック_セット平均,サーブ_打数,サーブ_得点,サーブ_失点,サーブ_効果,サーブ_効果率,サーブレシーブ_受数,サーブレシーブ_成功・優,サーブレシーブ_成功・良,サーブレシーブ_成功率
Men,2015_2016,501,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/14/2015,-,トヨタスポーツセンター,550,0.541666667,0.616666667,0.075,高橋　憲太郎,浅見　靖人,岡谷　仁,古澤　博丈,大分三好ヴァイセアドラー,富士通カワサキレッドスピリッツ,1,3,25,23,0.019444444,22,25,0.017361111,16,25,0.015277778,20,25,0.016666667,-,-,-,大分三好ヴァイセアドラー,134,58,11,43.3,14.5,28,12,3,42.9,6,1.5,84,1,9,28,9.3,88,61,0,69.3
Men,2015_2016,501,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/14/2015,-,トヨタスポーツセンター,550,0.541666667,0.616666667,0.075,高橋　憲太郎,浅見　靖人,岡谷　仁,古澤　博丈,大分三好ヴァイセアドラー,富士通カワサキレッドスピリッツ,3,1,23,25,0.019444444,25,22,0.017361111,25,16,0.015277778,25,20,0.016666667,-,-,-,富士通カワサキレッドスピリッツ,105,55,10,52.4,13.75,16,11,1,68.8,14,3.5,97,3,7,26,9.6,75,46,0,61.3
Men,2015_2016,502,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/14/2015,-,トヨタスポーツセンター,614,0.638888889,0.694444444,0.055555556,高橋　憲太郎,柘植　知則,重岡　紀彦,村中　弘美,つくばユナイテッドSun GAIA,東京ヴェルディ,3,0,25,18,0.017361111,25,20,0.015277778,25,22,0.01875,-,-,-,-,-,-,つくばユナイテッドSun GAIA,82,39,6,47.6,13,12,6,1,50,7,2.33,73,4,11,30,14.9,49,35,0,71.4
Men,2015_2016,502,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/14/2015,-,トヨタスポーツセンター,614,0.638888889,0.694444444,0.055555556,高橋　憲太郎,柘植　知則,重岡　紀彦,村中　弘美,つくばユナイテッドSun GAIA,東京ヴェルディ,0,3,18,25,0.017361111,20,25,0.015277778,22,25,0.01875,-,-,-,-,-,-,東京ヴェルディ,89,32,10,36,10.67,23,8,3,34.8,7,2.33,62,2,12,13,8.1,61,28,0,45.9
Men,2015_2016,503,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/14/2015,-,トヨタスポーツセンター,550,0.541666667,0.597222222,0.055555556,田中　昭彦,有乗　正志,竹川　美穂,渡部　あかね,大同特殊鋼レッドスター,埼玉アザレア,3,0,25,21,0.018055556,25,21,0.016666667,25,21,0.016666667,-,-,-,-,-,-,大同特殊鋼レッドスター,84,37,9,44,12.33,13,9,2,69.2,9,3,73,2,10,22,10,54,32,0,59.3
Men,2015_2016,503,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/14/2015,-,トヨタスポーツセンター,550,0.541666667,0.597222222,0.055555556,田中　昭彦,有乗　正志,竹川　美穂,渡部　あかね,大同特殊鋼レッドスター,埼玉アザレア,0,3,21,25,0.018055556,21,25,0.016666667,21,25,0.016666667,-,-,-,-,-,-,埼玉アザレア,94,32,10,34,10.67,12,4,2,33.3,7,2.33,65,1,10,22,10,62,39,0,62.9
Men,2015_2016,504,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/14/2015,-,トヨタスポーツセンター,614,0.625,0.710416667,0.085416667,田中　昭彦,上土谷　政高,内藤　聡美,立川　文菜,トヨタ自動車サンホークス,警視庁フォートファイターズ,3,1,22,25,0.015972222,25,23,0.01875,25,23,0.019444444,37,35,0.025,-,-,-,トヨタ自動車サンホークス,151,65,16,43,16.25,12,5,3,41.7,8,2,108,3,11,28,9.1,92,66,0,71.7
Men,2015_2016,504,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/14/2015,-,トヨタスポーツセンター,614,0.625,0.710416667,0.085416667,田中　昭彦,上土谷　政高,内藤　聡美,立川　文菜,トヨタ自動車サンホークス,警視庁フォートファイターズ,1,3,25,22,0.015972222,23,25,0.01875,23,25,0.019444444,35,37,0.025,-,-,-,警視庁フォートファイターズ,144,61,14,42.4,15.25,19,6,5,31.6,9,2.25,107,4,12,25,9.4,95,66,0,69.5
Men,2015_2016,505,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/15/2015,-,トヨタスポーツセンター,380,0.5,0.557638889,0.057638889,高橋　憲太郎,岡谷　仁,柘植　知則,村中　弘美,大分三好ヴァイセアドラー,つくばユナイテッドSun GAIA,3,0,25,16,0.015972222,27,25,0.021527778,25,16,0.015972222,-,-,-,-,-,-,大分三好ヴァイセアドラー,69,37,3,53.6,12.33,17,10,1,58.8,8,2.67,75,7,10,29,17.9,43,27,0,62.8
Men,2015_2016,505,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/15/2015,-,トヨタスポーツセンター,380,0.5,0.557638889,0.057638889,高橋　憲太郎,岡谷　仁,柘植　知則,村中　弘美,大分三好ヴァイセアドラー,つくばユナイテッドSun GAIA,0,3,16,25,0.015972222,25,27,0.021527778,16,25,0.015972222,-,-,-,-,-,-,つくばユナイテッドSun GAIA,88,33,10,37.5,11,17,6,3,35.3,5,1.67,59,3,14,15,10.8,62,29,0,46.8
Men,2015_2016,506,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/15/2015,-,トヨタスポーツセンター,420,0.583333333,0.654166667,0.070833333,高橋　憲太郎,浅見　靖人,内藤　聡美,戸田　幸喜,富士通カワサキレッドスピリッツ,埼玉アザレア,3,1,25,18,0.014583333,17,25,0.015277778,25,19,0.018055556,25,18,0.016666667,-,-,-,富士通カワサキレッドスピリッツ,129,59,12,45.7,14.75,20,9,5,45,11,2.75,91,4,16,29,11.5,71,38,0,53.5
Men,2015_2016,506,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/15/2015,-,トヨタスポーツセンター,420,0.583333333,0.654166667,0.070833333,高橋　憲太郎,浅見　靖人,内藤　聡美,戸田　幸喜,富士通カワサキレッドスピリッツ,埼玉アザレア,1,3,18,25,0.014583333,25,17,0.015277778,19,25,0.018055556,18,25,0.016666667,-,-,-,埼玉アザレア,118,46,7,39,11.5,16,9,2,56.2,2,0.5,81,1,9,33,11.4,75,43,0,57.3
Men,2015_2016,507,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/15/2015,-,トヨタスポーツセンター,380,0.5,0.597916667,0.097916667,田中　昭彦,有乗　正志,竹川　美穂,古澤　博丈,警視庁フォートファイターズ,東京ヴェルディ,3,2,27,25,0.020833333,25,22,0.01875,22,25,0.01875,22,25,0.01875,15,13,0.0125,警視庁フォートファイターズ,144,57,10,39.6,11.4,18,7,1,38.9,13,2.6,111,7,11,37,13.7,94,73,0,77.7
Men,2015_2016,507,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/15/2015,-,トヨタスポーツセンター,380,0.5,0.597916667,0.097916667,田中　昭彦,有乗　正志,竹川　美穂,古澤　博丈,警視庁フォートファイターズ,東京ヴェルディ,2,3,25,27,0.020833333,22,25,0.01875,25,22,0.01875,25,22,0.01875,13,15,0.0125,東京ヴェルディ,133,56,7,42.1,11.2,21,9,2,42.9,17,3.4,110,3,15,20,6.9,98,57,0,58.2
Men,2015_2016,508,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/15/2015,-,トヨタスポーツセンター,420,0.621527778,0.673611111,0.052083333,田中　昭彦,上土谷　政高,重岡　紀彦,天野　五月,トヨタ自動車サンホークス,大同特殊鋼レッドスター,0,3,24,26,0.017361111,21,25,0.014583333,23,25,0.015972222,-,-,-,-,-,-,トヨタ自動車サンホークス,86,33,2,38.4,11,3,1,0,33.3,8,2.67,70,1,6,26,10.7,56,36,0,64.3
Men,2015_2016,508,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/15/2015,-,トヨタスポーツセンター,420,0.621527778,0.673611111,0.052083333,田中　昭彦,上土谷　政高,重岡　紀彦,天野　五月,トヨタ自動車サンホークス,大同特殊鋼レッドスター,3,0,26,24,0.017361111,25,21,0.014583333,25,23,0.015972222,-,-,-,-,-,-,大同特殊鋼レッドスター,102,50,9,49,16.67,19,9,2,47.4,6,2,74,5,14,19,12.9,63,37,0,58.7
Men,2015_2016,509,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/21/2015,-,酒田市国体記念体育館,420,0.680555556,0.734027778,0.053472222,佐々木　克之,桑原　健輔,伊藤　　薫,豊田　利裕,大分三好ヴァイセアドラー,東京ヴェルディ,3,0,25,20,0.016666667,25,12,0.014583333,25,21,0.018055556,-,-,-,-,-,-,大分三好ヴァイセアドラー,81,39,6,48.1,13,21,10,1,47.6,9,3,73,4,8,36,17.5,44,32,0,72.7
Men,2015_2016,509,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/21/2015,-,酒田市国体記念体育館,420,0.680555556,0.734027778,0.053472222,佐々木　克之,桑原　健輔,伊藤　　薫,豊田　利裕,大分三好ヴァイセアドラー,東京ヴェルディ,0,3,20,25,0.016666667,12,25,0.014583333,21,25,0.018055556,-,-,-,-,-,-,東京ヴェルディ,91,27,8,29.7,9,12,3,1,25,3,1,55,4,10,10,10.7,62,26,0,41.9
Men,2015_2016,510,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/21/2015,-,酒田市国体記念体育館,420,0.680555556,0.743055556,0.0625,斎藤　　篤,早坂　行博,渡部　　修,須貝　政則,警視庁フォートファイターズ,埼玉アザレア,3,0,32,30,0.023611111,25,21,0.018055556,25,17,0.016666667,-,-,-,-,-,-,警視庁フォートファイターズ,98,52,5,53.1,17.33,13,8,0,61.5,9,3,80,3,8,28,12.3,59,32,0,54.2
Men,2015_2016,510,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/21/2015,-,酒田市国体記念体育館,420,0.680555556,0.743055556,0.0625,斎藤　　篤,早坂　行博,渡部　　修,須貝　政則,警視庁フォートファイターズ,埼玉アザレア,0,3,30,32,0.023611111,21,25,0.018055556,17,25,0.016666667,-,-,-,-,-,-,埼玉アザレア,118,45,6,38.1,15,11,5,1,45.5,5,1.67,70,1,10,27,11.1,70,41,0,58.6
Men,2015_2016,511,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/21/2015,-,雄踏総合体育館,183,0.416666667,0.485416667,0.06875,田野　敏彦,佐伯　昌昭,笠原　隆博,岡本　幸治,富士通カワサキレッドスピリッツ,トヨタ自動車サンホークス,3,1,25,18,0.015277778,20,25,0.014583333,25,23,0.016666667,25,20,0.015972222,-,-,-,富士通カワサキレッドスピリッツ,117,63,12,53.8,15.75,17,5,5,29.4,10,2.5,94,5,11,19,9.5,79,48,0,60.8
Men,2015_2016,511,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/21/2015,-,雄踏総合体育館,183,0.416666667,0.485416667,0.06875,田野　敏彦,佐伯　昌昭,笠原　隆博,岡本　幸治,富士通カワサキレッドスピリッツ,トヨタ自動車サンホークス,1,3,18,25,0.015277778,25,20,0.014583333,23,25,0.016666667,20,25,0.015972222,-,-,-,トヨタ自動車サンホークス,122,47,10,38.5,11.75,16,5,3,31.2,7,1.75,87,6,7,26,13.2,82,59,0,72
Men,2015_2016,512,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/21/2015,-,雄踏総合体育館,257,0.510416667,0.583333333,0.072916667,田野　敏彦,中島　俊昌,片井　伴浩,野崎　真司,大同特殊鋼レッドスター,つくばユナイテッドSun GAIA,3,1,20,25,0.016666667,25,22,0.017361111,26,24,0.018055556,25,18,0.014583333,-,-,-,大同特殊鋼レッドスター,106,45,13,42.5,11.25,19,6,5,31.6,8,2,95,7,9,28,14.1,67,45,0,67.2
Men,2015_2016,512,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/21/2015,-,雄踏総合体育館,257,0.510416667,0.583333333,0.072916667,田野　敏彦,中島　俊昌,片井　伴浩,野崎　真司,大同特殊鋼レッドスター,つくばユナイテッドSun GAIA,1,3,25,20,0.016666667,22,25,0.017361111,24,26,0.018055556,18,25,0.014583333,-,-,-,つくばユナイテッドSun GAIA,115,47,11,40.9,11.75,13,5,1,38.5,11,2.75,90,4,22,20,9.3,82,51,0,62.2
Men,2015_2016,513,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/22/2015,-,酒田市国体記念体育館,463,0.416666667,0.470138889,0.053472222,斎藤　　篤,伊藤　　薫,赤川　孝義,吉田　　剛,大分三好ヴァイセアドラー,警視庁フォートファイターズ,3,0,25,18,0.015972222,25,16,0.015277778,25,20,0.018055556,-,-,-,-,-,-,大分三好ヴァイセアドラー,73,39,5,53.4,13,16,10,2,62.5,6,2,73,4,11,26,13.8,45,32,0,71.1
Men,2015_2016,513,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/22/2015,-,酒田市国体記念体育館,463,0.416666667,0.470138889,0.053472222,斎藤　　篤,伊藤　　薫,赤川　孝義,吉田　　剛,大分三好ヴァイセアドラー,警視庁フォートファイターズ,0,3,18,25,0.015972222,16,25,0.015277778,20,25,0.018055556,-,-,-,-,-,-,警視庁フォートファイターズ,72,28,9,38.9,9.33,13,5,3,38.5,3,1,56,3,11,10,8.8,60,34,0,56.7
Men,2015_2016,514,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/22/2015,-,酒田市国体記念体育館,430,0.416666667,0.490277778,0.073611111,佐々木　克之,桑原　健輔,渡部　　修,佐藤　陽一,東京ヴェルディ,埼玉アザレア,3,1,17,25,0.017361111,25,15,0.015277778,25,22,0.018055556,25,22,0.016666667,-,-,-,東京ヴェルディ,124,49,6,39.5,12.25,22,7,3,31.8,11,2.75,91,4,10,32,13,75,36,0,48
Men,2015_2016,514,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/22/2015,-,酒田市国体記念体育館,430,0.416666667,0.490277778,0.073611111,佐々木　克之,桑原　健輔,渡部　　修,佐藤　陽一,東京ヴェルディ,埼玉アザレア,1,3,25,17,0.017361111,15,25,0.015277778,22,25,0.018055556,22,25,0.016666667,-,-,-,埼玉アザレア,132,53,13,40.2,13.25,7,2,3,28.6,7,1.75,85,3,9,39,14.5,78,46,0,59
Men,2015_2016,515,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/22/2015,-,雄踏総合体育館,178,0.416666667,0.504166667,0.0875,田野　敏彦,中島　俊昌,富田　浩生,戸塚　靖,富士通カワサキレッドスピリッツ,大同特殊鋼レッドスター,2,3,25,16,0.015972222,22,25,0.017361111,25,21,0.016666667,22,25,0.018055556,12,15,0.011111111,富士通カワサキレッドスピリッツ,153,63,5,41.2,12.6,17,7,3,41.2,11,2.2,106,3,12,27,8.8,89,61,0,68.5
Men,2015_2016,515,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/22/2015,-,雄踏総合体育館,178,0.416666667,0.504166667,0.0875,田野　敏彦,中島　俊昌,富田　浩生,戸塚　靖,富士通カワサキレッドスピリッツ,大同特殊鋼レッドスター,3,2,16,25,0.015972222,25,22,0.017361111,21,25,0.016666667,25,22,0.018055556,15,12,0.011111111,大同特殊鋼レッドスター,156,74,11,47.4,14.8,28,12,5,42.9,7,1.4,102,0,13,28,6.9,93,66,0,71
Men,2015_2016,516,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/22/2015,-,雄踏総合体育館,273,0.527777778,0.596527778,0.06875,田野　敏彦,佐伯　昌昭,佐藤　拓男,岡本　幸治,つくばユナイテッドSun GAIA,トヨタ自動車サンホークス,1,3,18,25,0.015972222,25,23,0.017361111,18,25,0.014583333,19,25,0.014583333,-,-,-,つくばユナイテッドSun GAIA,114,51,8,44.7,12.75,22,10,2,45.5,8,2,81,5,17,22,11.7,88,59,0,67
Men,2015_2016,516,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/22/2015,-,雄踏総合体育館,273,0.527777778,0.596527778,0.06875,田野　敏彦,佐伯　昌昭,佐藤　拓男,岡本　幸治,つくばユナイテッドSun GAIA,トヨタ自動車サンホークス,3,1,25,18,0.015972222,23,25,0.017361111,25,18,0.014583333,25,19,0.014583333,-,-,-,トヨタ自動車サンホークス,100,54,7,54,13.5,8,5,0,62.5,11,2.75,97,4,8,26,10.2,64,38,0,59.4
Men,2015_2016,517,Ｖ・チャレンジリーグⅠ男子 2015/16   レギュラーラウンド,11/28/2015,-,須坂市北部体育館,210,0.458333333,0.509722222,0.051388889,田中　昭彦,中西　幸治,赤川　孝義,嶋田　和明,大分三好ヴァイセアドラー,埼玉アザレア,3,0,25,14,0.013888889,25,21,0.017361111,25,19,0.015972222,-,-,-,-,-,-,大分三好ヴァイセアドラー,83,44,3,53,14.67,18,10,1,55.6,8,2.67,74,2,9,19,8.9,46,32,0,69.6
