M/W,Season,Match_No,League,開催日,開催地,会場,入場者数,開始時刻,終了時刻,試合時間,JURY,1stﾚﾌｪﾘｰ,2ndﾚﾌｪﾘｰ,判定員,Team1,Team2,セット:得,セット:失,セット1:得点,セット1:失点,セット1:時間,セット2:得点,セット2:失点,セット2:時間,セット3:得点,セット3:失点,セット3:時間,セット4:得点,セット4:失点,セット4:時間,セット5:得点,セット5:失点,セット5:時間,Team,N,L,Name,出場セット,出場セット1,出場セット2,出場セット3,出場セット4,出場セット5,アタック_打数,アタック_得点,アタック_失点,アタック_決定率,アタック_セット平均,アタック(内バックアタック)_打数,アタック(内バックアタック)_得点,アタック(内バックアタック)_失点,アタック(内バックアタック)_決定率,ブロック_得点,ブロック_セット平均,サーブ_打数,サーブ_得点,サーブ_失点,サーブ_効果,サーブ_効果率,サーブレシーブ_受数,サーブレシーブ_成功・優,サーブレシーブ_成功・良,サーブレシーブ_成功率
Women,2015_2016,601,Ｖ・チャレンジリーグⅠ女子 2015/16   レギュラーラウンド,11/7/2015,-,猫田記念体育館,500,0.541666667,0.596527778,0.054861111,石井　洋壮,飯田　一明,前川　清隆,藤井　勇紀,PFUブルーキャッツ石川かほく,柏エンゼルクロス,3,0,27,25,0.019444444,25,13,0.014583333,25,19,0.016666667,-,-,-,-,-,-,PFUブルーキャッツ石川かほく,1,-,川上 真央,0,-,-,-,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
Women,2015_2016,601,Ｖ・チャレンジリーグⅠ女子 2015/16   レギュラーラウンド,11/7/2015,-,猫田記念体育館,500,0.541666667,0.596527778,0.054861111,石井　洋壮,飯田　一明,前川　清隆,藤井　勇紀,PFUブルーキャッツ石川かほく,柏エンゼルクロス,3,0,27,25,0.019444444,25,13,0.014583333,25,19,0.016666667,-,-,-,-,-,-,PFUブルーキャッツ石川かほく,2,-,ジェニファー・ドリス,3,■,■,■,-,-,20,15,2,75,5,0,0,0,-,1,0.33,14,1,1,4,12.9,0,0,0,-
Women,2015_2016,601,Ｖ・チャレンジリーグⅠ女子 2015/16   レギュラーラウンド,11/7/2015,-,猫田記念体育館,500,0.541666667,0.596527778,0.054861111,石井　洋壮,飯田　一明,前川　清隆,藤井　勇紀,PFUブルーキャッツ石川かほく,柏エンゼルクロス,3,0,27,25,0.019444444,25,13,0.014583333,25,19,0.016666667,-,-,-,-,-,-,PFUブルーキャッツ石川かほく,4,-,石橋 朋美,1,-,□,-,-,-,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-
Women,2015_2016,601,Ｖ・チャレンジリーグⅠ女子 2015/16   レギュラーラウンド,11/7/2015,-,猫田記念体育館,500,0.541666667,0.596527778,0.054861111,石井　洋壮,飯田　一明,前川　清隆,藤井　勇紀,PFUブルーキャッツ石川かほく,柏エンゼルクロス,3,0,27,25,0.019444444,25,13,0.014583333,25,19,0.016666667,-,-,-,-,-,-,PFUブルーキャッツ石川かほく,7,-,彌永 衣利,0,-,-,-,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
Women,2015_2016,601,Ｖ・チャレンジリーグⅠ女子 2015/16   レギュラーラウンド,11/7/2015,-,猫田記念体育館,500,0.541666667,0.596527778,0.054861111,石井　洋壮,飯田　一明,前川　清隆,藤井　勇紀,PFUブルーキャッツ石川かほく,柏エンゼルクロス,3,0,27,25,0.019444444,25,13,0.014583333,25,19,0.016666667,-,-,-,-,-,-,PFUブルーキャッツ石川かほく,8,-,三橋 聡恵,3,■,■,■,-,-,33,12,2,36.4,4,0,0,0,-,2,0.67,18,2,4,4,16.7,22,11,0,50
Women,2015_2016,601,Ｖ・チャレンジリーグⅠ女子 2015/16   レギュラーラウンド,11/7/2015,-,猫田記念体育館,500,0.541666667,0.596527778,0.054861111,石井　洋壮,飯田　一明,前川　清隆,藤井　勇紀,PFUブルーキャッツ石川かほく,柏エンゼルクロス,3,0,27,25,0.019444444,25,13,0.014583333,25,19,0.016666667,-,-,-,-,-,-,PFUブルーキャッツ石川かほく,9,-,松浦 寛子,3,■,■,■,-,-,1,1,0,100,0.33,0,0,0,-,4,1.33,13,1,3,6,19.2,0,0,0,-
Women,2015_2016,601,Ｖ・チャレンジリーグⅠ女子 2015/16   レギュラーラウンド,11/7/2015,-,猫田記念体育館,500,0.541666667,0.596527778,0.054861111,石井　洋壮,飯田　一明,前川　清隆,藤井　勇紀,PFUブルーキャッツ石川かほく,柏エンゼルクロス,3,0,27,25,0.019444444,25,13,0.014583333,25,19,0.016666667,-,-,-,-,-,-,PFUブルーキャッツ石川かほく,10,-,坂下 麻衣子(C),3,■,■,■,-,-,26,9,1,34.6,3,5,1,1,20,0,-,7,0,0,3,10.7,0,0,0,-
Women,2015_2016,601,Ｖ・チャレンジリーグⅠ女子 2015/16   レギュラーラウンド,11/7/2015,-,猫田記念体育館,500,0.541666667,0.596527778,0.054861111,石井　洋壮,飯田　一明,前川　清隆,藤井　勇紀,PFUブルーキャッツ石川かほく,柏エンゼルクロス,3,0,27,25,0.019444444,25,13,0.014583333,25,19,0.016666667,-,-,-,-,-,-,PFUブルーキャッツ石川かほく,11,-,矢野 美子,3,■,■,■,-,-,11,6,1,54.5,2,0,0,0,-,4,1.33,6,0,0,0,0,0,0,0,-
Women,2015_2016,601,Ｖ・チャレンジリーグⅠ女子 2015/16   レギュラーラウンド,11/7/2015,-,猫田記念体育館,500,0.541666667,0.596527778,0.054861111,石井　洋壮,飯田　一明,前川　清隆,藤井　勇紀,PFUブルーキャッツ石川かほく,柏エンゼルクロス,3,0,27,25,0.019444444,25,13,0.014583333,25,19,0.016666667,-,-,-,-,-,-,PFUブルーキャッツ石川かほく,12,-,清水 眞衣,1,□,-,-,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
Women,2015_2016,601,Ｖ・チャレンジリーグⅠ女子 2015/16   レギュラーラウンド,11/7/2015,-,猫田記念体育館,500,0.541666667,0.596527778,0.054861111,石井　洋壮,飯田　一明,前川　清隆,藤井　勇紀,PFUブルーキャッツ石川かほく,柏エンゼルクロス,3,0,27,25,0.019444444,25,13,0.014583333,25,19,0.016666667,-,-,-,-,-,-,PFUブルーキャッツ石川かほく,15,-,大保 早耶加,3,□,□,□,-,-,0,0,0,-,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-
