M/W,Season,Match_No,League,開催日,開催地,会場,入場者数,開始時刻,終了時刻,試合時間,JURY,1stﾚﾌｪﾘｰ,2ndﾚﾌｪﾘｰ,判定員,Team1,Team2,セット:得,セット:失,セット1:得点,セット1:失点,セット1:時間,セット2:得点,セット2:失点,セット2:時間,セット3:得点,セット3:失点,セット3:時間,セット4:得点,セット4:失点,セット4:時間,セット5:得点,セット5:失点,セット5:時間,Team,N,L,Name,出場セット,出場セット1,出場セット2,出場セット3,出場セット4,出場セット5,アタック_打数,アタック_得点,アタック_失点,アタック_決定率,アタック_セット平均,アタック(内バックアタック)_打数,アタック(内バックアタック)_得点,アタック(内バックアタック)_失点,アタック(内バックアタック)_決定率,ブロック_得点,ブロック_セット平均,サーブ_打数,サーブ_得点,サーブ_失点,サーブ_効果,サーブ_効果率,サーブレシーブ_受数,サーブレシーブ_成功・優,サーブレシーブ_成功・良,サーブレシーブ_成功率
Men,2006_2007,301,Ｖ・チャレンジリーグ男子 2006/07   レギュラーラウンド,2007/1/13,-,大同特殊鋼体育館,350,13:01,14:06,1:05,-,柘植　知則,首藤　隆宏,田中　栄二,ジェイテクトSTINGS,トヨタ自動車サンホークス,3,0,25,16,0:19,25,13,0:19,25,23,0:21,-,-,-,-,-,-,ジェイテクトSTINGS,1,-,松田 智人,1,-,-,□,-,-,6,5,0,83.3,5,2,2,0,100,2,2,2,0,0,1,12.5,1,1,0,100
Men,2006_2007,301,Ｖ・チャレンジリーグ男子 2006/07   レギュラーラウンド,2007/1/13,-,大同特殊鋼体育館,350,13:01,14:06,1:05,-,柘植　知則,首藤　隆宏,田中　栄二,ジェイテクトSTINGS,トヨタ自動車サンホークス,3,0,25,16,0:19,25,13,0:19,25,23,0:21,-,-,-,-,-,-,ジェイテクトSTINGS,2,-,金丸 晃大,3,■,■,■,-,-,9,4,2,44.4,1.33,0,0,0,-,5,1.67,12,0,0,4,8.3,0,0,0,-
Men,2006_2007,301,Ｖ・チャレンジリーグ男子 2006/07   レギュラーラウンド,2007/1/13,-,大同特殊鋼体育館,350,13:01,14:06,1:05,-,柘植　知則,首藤　隆宏,田中　栄二,ジェイテクトSTINGS,トヨタ自動車サンホークス,3,0,25,16,0:19,25,13,0:19,25,23,0:21,-,-,-,-,-,-,ジェイテクトSTINGS,3,-,小野 孝宏,1,-,□,-,-,-,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,0,0,0,0,-
Men,2006_2007,301,Ｖ・チャレンジリーグ男子 2006/07   レギュラーラウンド,2007/1/13,-,大同特殊鋼体育館,350,13:01,14:06,1:05,-,柘植　知則,首藤　隆宏,田中　栄二,ジェイテクトSTINGS,トヨタ自動車サンホークス,3,0,25,16,0:19,25,13,0:19,25,23,0:21,-,-,-,-,-,-,ジェイテクトSTINGS,5,-,豊田 昇平,1,-,-,□,-,-,0,0,0,-,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0,0,-
Men,2006_2007,301,Ｖ・チャレンジリーグ男子 2006/07   レギュラーラウンド,2007/1/13,-,大同特殊鋼体育館,350,13:01,14:06,1:05,-,柘植　知則,首藤　隆宏,田中　栄二,ジェイテクトSTINGS,トヨタ自動車サンホークス,3,0,25,16,0:19,25,13,0:19,25,23,0:21,-,-,-,-,-,-,ジェイテクトSTINGS,6,-,反田 光男(C),3,■,■,■,-,-,10,3,0,30,1,2,0,0,0,2,0.67,10,0,1,5,12.5,0,0,0,-
Men,2006_2007,301,Ｖ・チャレンジリーグ男子 2006/07   レギュラーラウンド,2007/1/13,-,大同特殊鋼体育館,350,13:01,14:06,1:05,-,柘植　知則,首藤　隆宏,田中　栄二,ジェイテクトSTINGS,トヨタ自動車サンホークス,3,0,25,16,0:19,25,13,0:19,25,23,0:21,-,-,-,-,-,-,ジェイテクトSTINGS,7,-,寺嶋 大樹,2,□,□,-,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
Men,2006_2007,301,Ｖ・チャレンジリーグ男子 2006/07   レギュラーラウンド,2007/1/13,-,大同特殊鋼体育館,350,13:01,14:06,1:05,-,柘植　知則,首藤　隆宏,田中　栄二,ジェイテクトSTINGS,トヨタ自動車サンホークス,3,0,25,16,0:19,25,13,0:19,25,23,0:21,-,-,-,-,-,-,ジェイテクトSTINGS,8,-,吉田 雄一,3,■,■,■,-,-,6,1,1,16.7,0.33,0,0,0,-,4,1.33,13,0,2,5,9.6,0,0,0,-
Men,2006_2007,301,Ｖ・チャレンジリーグ男子 2006/07   レギュラーラウンド,2007/1/13,-,大同特殊鋼体育館,350,13:01,14:06,1:05,-,柘植　知則,首藤　隆宏,田中　栄二,ジェイテクトSTINGS,トヨタ自動車サンホークス,3,0,25,16,0:19,25,13,0:19,25,23,0:21,-,-,-,-,-,-,ジェイテクトSTINGS,9,-,石田 敬喜,3,■,■,■,-,-,18,6,5,33.3,2,1,0,1,0,2,0.67,9,0,1,3,8.3,16,11,0,68.8
Men,2006_2007,301,Ｖ・チャレンジリーグ男子 2006/07   レギュラーラウンド,2007/1/13,-,大同特殊鋼体育館,350,13:01,14:06,1:05,-,柘植　知則,首藤　隆宏,田中　栄二,ジェイテクトSTINGS,トヨタ自動車サンホークス,3,0,25,16,0:19,25,13,0:19,25,23,0:21,-,-,-,-,-,-,ジェイテクトSTINGS,11,-,其原 健太,3,■,■,■,-,-,19,8,1,42.1,2.67,0,0,0,-,0,-,9,0,2,1,2.8,4,0,0,0
Men,2006_2007,301,Ｖ・チャレンジリーグ男子 2006/07   レギュラーラウンド,2007/1/13,-,大同特殊鋼体育館,350,13:01,14:06,1:05,-,柘植　知則,首藤　隆宏,田中　栄二,ジェイテクトSTINGS,トヨタ自動車サンホークス,3,0,25,16,0:19,25,13,0:19,25,23,0:21,-,-,-,-,-,-,ジェイテクトSTINGS,12,L,興梠 亮,3,●,●,●,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,20,15,0,75
Men,2006_2007,301,Ｖ・チャレンジリーグ男子 2006/07   レギュラーラウンド,2007/1/13,-,大同特殊鋼体育館,350,13:01,14:06,1:05,-,柘植　知則,首藤　隆宏,田中　栄二,ジェイテクトSTINGS,トヨタ自動車サンホークス,3,0,25,16,0:19,25,13,0:19,25,23,0:21,-,-,-,-,-,-,ジェイテクトSTINGS,14,-,後藤 大輔,3,■,■,■,-,-,2,1,0,50,0.33,0,0,0,-,0,-,12,1,1,3,12.9,0,0,0,-
Men,2006_2007,301,Ｖ・チャレンジリーグ男子 2006/07   レギュラーラウンド,2007/1/13,-,大同特殊鋼体育館,350,13:01,14:06,1:05,-,柘植　知則,首藤　隆宏,田中　栄二,ジェイテクトSTINGS,トヨタ自動車サンホークス,3,0,25,16,0:19,25,13,0:19,25,23,0:21,-,-,-,-,-,-,ジェイテクトSTINGS,33,-,泉川 正幸,1,-,-,□,-,-,3,2,1,66.7,2,0,0,0,-,2,2,1,0,0,1,25,1,1,0,100
Men,2006_2007,301,Ｖ・チャレンジリーグ男子 2006/07   レギュラーラウンド,2007/1/13,-,大同特殊鋼体育館,350,13:01,14:06,1:05,-,柘植　知則,首藤　隆宏,田中　栄二,ジェイテクトSTINGS,トヨタ自動車サンホークス,0,3,16,25,0:19,13,25,0:19,23,25,0:21,-,-,-,-,-,-,トヨタ自動車サンホークス,1,-,佐々木 邦雄,0,-,-,-,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
