M/W,Season,Match_No,League,開催日,開催地,会場,入場者数,開始時刻,終了時刻,試合時間,JURY,1stﾚﾌｪﾘｰ,2ndﾚﾌｪﾘｰ,判定員,Team1,Team2,セット:得,セット:失,セット1:得点,セット1:失点,セット1:時間,セット2:得点,セット2:失点,セット2:時間,セット3:得点,セット3:失点,セット3:時間,セット4:得点,セット4:失点,セット4:時間,セット5:得点,セット5:失点,セット5:時間,Team,N,L,Name,出場セット,出場セット1,出場セット2,出場セット3,出場セット4,出場セット5,アタック_打数,アタック_得点,アタック_失点,アタック_決定率,アタック_セット平均,アタック(内バックアタック)_打数,アタック(内バックアタック)_得点,アタック(内バックアタック)_失点,アタック(内バックアタック)_決定率,ブロック_得点,ブロック_セット平均,サーブ_打数,サーブ_得点,サーブ_失点,サーブ_効果,サーブ_効果率,サーブレシーブ_受数,サーブレシーブ_成功・優,サーブレシーブ_成功・良,サーブレシーブ_成功率
Women,2006_2007,701,Ｖ・チャレンジリーグ女子 2006/07   レギュラーラウンド,1/20/2007,-,大東市立市民体育館,950,0.584722222,0.663888889,0.079166667,-,村中　伸,吉岡　奈々,宇代　徹,埼玉上尾メディックス,三洋電機レッドソア,2,3,25,22,0.016666667,19,25,0.014583333,27,25,0.018055556,15,25,0.013888889,7,15,0.007638889,埼玉上尾メディックス,1,-,久井 真由美,2,-,□,-,□,-,0,0,0,-,-,0,0,0,-,0,-,3,0,0,0,0,0,0,0,-
Women,2006_2007,701,Ｖ・チャレンジリーグ女子 2006/07   レギュラーラウンド,1/20/2007,-,大東市立市民体育館,950,0.584722222,0.663888889,0.079166667,-,村中　伸,吉岡　奈々,宇代　徹,埼玉上尾メディックス,三洋電機レッドソア,2,3,25,22,0.016666667,19,25,0.014583333,27,25,0.018055556,15,25,0.013888889,7,15,0.007638889,埼玉上尾メディックス,2,-,西田 美紀,5,■,■,■,■,■,61,27,4,44.3,5.4,9,1,1,11.1,3,0.6,15,1,2,6,16.7,28,17,0,60.7
Women,2006_2007,701,Ｖ・チャレンジリーグ女子 2006/07   レギュラーラウンド,1/20/2007,-,大東市立市民体育館,950,0.584722222,0.663888889,0.079166667,-,村中　伸,吉岡　奈々,宇代　徹,埼玉上尾メディックス,三洋電機レッドソア,2,3,25,22,0.016666667,19,25,0.014583333,27,25,0.018055556,15,25,0.013888889,7,15,0.007638889,埼玉上尾メディックス,3,-,関根 和子,5,■,■,■,■,■,39,10,5,25.6,2,0,0,0,-,0,-,19,0,2,6,7.9,12,7,0,58.3
Women,2006_2007,701,Ｖ・チャレンジリーグ女子 2006/07   レギュラーラウンド,1/20/2007,-,大東市立市民体育館,950,0.584722222,0.663888889,0.079166667,-,村中　伸,吉岡　奈々,宇代　徹,埼玉上尾メディックス,三洋電機レッドソア,2,3,25,22,0.016666667,19,25,0.014583333,27,25,0.018055556,15,25,0.013888889,7,15,0.007638889,埼玉上尾メディックス,4,-,吉川 絢香,4,-,□,■,■,■,11,4,1,36.4,1,0,0,0,-,1,0.25,11,0,2,2,4.5,0,0,0,-
Women,2006_2007,701,Ｖ・チャレンジリーグ女子 2006/07   レギュラーラウンド,1/20/2007,-,大東市立市民体育館,950,0.584722222,0.663888889,0.079166667,-,村中　伸,吉岡　奈々,宇代　徹,埼玉上尾メディックス,三洋電機レッドソア,2,3,25,22,0.016666667,19,25,0.014583333,27,25,0.018055556,15,25,0.013888889,7,15,0.007638889,埼玉上尾メディックス,6,-,前田 早織,0,-,-,-,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
Women,2006_2007,701,Ｖ・チャレンジリーグ女子 2006/07   レギュラーラウンド,1/20/2007,-,大東市立市民体育館,950,0.584722222,0.663888889,0.079166667,-,村中　伸,吉岡　奈々,宇代　徹,埼玉上尾メディックス,三洋電機レッドソア,2,3,25,22,0.016666667,19,25,0.014583333,27,25,0.018055556,15,25,0.013888889,7,15,0.007638889,埼玉上尾メディックス,7,-,中尾 巴美(C),5,■,■,■,■,■,18,6,3,33.3,1.2,0,0,0,-,0,-,16,0,1,8,12.5,6,3,0,50
Women,2006_2007,701,Ｖ・チャレンジリーグ女子 2006/07   レギュラーラウンド,1/20/2007,-,大東市立市民体育館,950,0.584722222,0.663888889,0.079166667,-,村中　伸,吉岡　奈々,宇代　徹,埼玉上尾メディックス,三洋電機レッドソア,2,3,25,22,0.016666667,19,25,0.014583333,27,25,0.018055556,15,25,0.013888889,7,15,0.007638889,埼玉上尾メディックス,9,-,緒方 麻美,5,■,■,■,■,■,3,2,0,66.7,0.4,0,0,0,-,0,-,11,1,1,6,22.7,0,0,0,-
Women,2006_2007,701,Ｖ・チャレンジリーグ女子 2006/07   レギュラーラウンド,1/20/2007,-,大東市立市民体育館,950,0.584722222,0.663888889,0.079166667,-,村中　伸,吉岡　奈々,宇代　徹,埼玉上尾メディックス,三洋電機レッドソア,2,3,25,22,0.016666667,19,25,0.014583333,27,25,0.018055556,15,25,0.013888889,7,15,0.007638889,埼玉上尾メディックス,11,-,福田 みつ子,2,■,■,-,-,-,13,4,2,30.8,2,0,0,0,-,0,-,4,0,1,1,6.2,0,0,0,-
Women,2006_2007,701,Ｖ・チャレンジリーグ女子 2006/07   レギュラーラウンド,1/20/2007,-,大東市立市民体育館,950,0.584722222,0.663888889,0.079166667,-,村中　伸,吉岡　奈々,宇代　徹,埼玉上尾メディックス,三洋電機レッドソア,2,3,25,22,0.016666667,19,25,0.014583333,27,25,0.018055556,15,25,0.013888889,7,15,0.007638889,埼玉上尾メディックス,12,L,平安座 あきな,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,56,29,0,51.8
Women,2006_2007,701,Ｖ・チャレンジリーグ女子 2006/07   レギュラーラウンド,1/20/2007,-,大東市立市民体育館,950,0.584722222,0.663888889,0.079166667,-,村中　伸,吉岡　奈々,宇代　徹,埼玉上尾メディックス,三洋電機レッドソア,2,3,25,22,0.016666667,19,25,0.014583333,27,25,0.018055556,15,25,0.013888889,7,15,0.007638889,埼玉上尾メディックス,13,-,加藤 純功,2,□,-,□,-,-,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0,0,0,0,-
