M/W,Season,Match_No,League,開催日,開催地,会場,入場者数,開始時刻,終了時刻,試合時間,JURY,1stﾚﾌｪﾘｰ,2ndﾚﾌｪﾘｰ,判定員,Team1,Team2,セット:得,セット:失,セット1:得点,セット1:失点,セット1:時間,セット2:得点,セット2:失点,セット2:時間,セット3:得点,セット3:失点,セット3:時間,セット4:得点,セット4:失点,セット4:時間,セット5:得点,セット5:失点,セット5:時間,Team,アタック_打数,アタック_得点,アタック_失点,アタック_決定率,アタック_セット平均,アタック(内バックアタック)_打数,アタック(内バックアタック)_得点,アタック(内バックアタック)_失点,アタック(内バックアタック)_決定率,ブロック_得点,ブロック_セット平均,サーブ_打数,サーブ_得点,サーブ_失点,サーブ_効果,サーブ_効果率,サーブレシーブ_受数,サーブレシーブ_成功・優,サーブレシーブ_成功・良,サーブレシーブ_成功率
Men,2023_2024,286,2023-24 V.LEAGUE DIVISION1 MEN   3位決定戦,3/30/2024,東京都,有明コロシアム,5308,0.673611111,0.776388889,0.102777778,大塚・田野,山本　晋五,原　啓之,塚本　健二,JTサンダーズ広島,東レアローズ,2,3,25,17,0.018055556,20,25,0.019444444,25,21,0.022916667,22,25,0.01875,13,15,0.015277778,JTサンダーズ広島,137,56,16,40.9,11.2,28,8,9,28.6,15,3,106,3,12,29,6.8,78,34,14,52.6
Men,2023_2024,286,2023-24 V.LEAGUE DIVISION1 MEN   3位決定戦,3/30/2024,東京都,有明コロシアム,5308,0.673611111,0.776388889,0.102777778,大塚・田野,山本　晋五,原　啓之,塚本　健二,JTサンダーズ広島,東レアローズ,3,2,17,25,0.018055556,25,20,0.019444444,21,25,0.022916667,25,22,0.01875,15,13,0.015277778,東レアローズ,153,62,9,40.5,12.4,38,18,3,47.4,7,1.4,102,5,21,28,6.6,93,38,24,53.8
Men,2023_2024,285,2023-24 V.LEAGUE DIVISION1 MEN   5位決定戦,3/30/2024,東京都,有明コロシアム,5308,0.5,0.603472222,0.103472222,大塚・田野,服部　篤史,浅井　唯由,渡部　千穂,ウルフドッグス名古屋,日本製鉄堺ブレイザーズ,3,2,25,27,0.022222222,25,22,0.020833333,25,17,0.017361111,16,25,0.01875,15,13,0.015972222,ウルフドッグス名古屋,140,61,5,43.6,12.2,33,15,1,45.5,10,2,106,5,17,28,7.3,86,44,30,68.6
Men,2023_2024,285,2023-24 V.LEAGUE DIVISION1 MEN   5位決定戦,3/30/2024,東京都,有明コロシアム,5308,0.5,0.603472222,0.103472222,大塚・田野,服部　篤史,浅井　唯由,渡部　千穂,ウルフドッグス名古屋,日本製鉄堺ブレイザーズ,2,3,27,25,0.022222222,22,25,0.020833333,17,25,0.017361111,25,16,0.01875,13,15,0.015972222,日本製鉄堺ブレイザーズ,126,61,8,48.4,12.2,30,14,4,46.7,18,3.6,104,0,18,12,-1.4,87,28,28,48.3
Men,2023_2024,101,2023-24 V.LEAGUE DIVISION1 MEN   V・レギュラーラウンド,11/11/2023,愛知県,豊田合成記念体育館,1345,0.541666667,0.604166667,0.0625,石井　洋壮,國頭　亮太,中山　健,田中　栄二,ウルフドッグス名古屋,VC長野トライデンツ,3,0,25,13,0.015277778,25,18,0.017361111,25,14,0.017361111,-,-,-,-,-,-,ウルフドッグス名古屋,62,41,0,66.1,13.67,12,9,0,75,15,5,73,4,7,17,8.9,39,17,12,59
Men,2023_2024,101,2023-24 V.LEAGUE DIVISION1 MEN   V・レギュラーラウンド,11/11/2023,愛知県,豊田合成記念体育館,1345,0.541666667,0.604166667,0.0625,石井　洋壮,國頭　亮太,中山　健,田中　栄二,ウルフドッグス名古屋,VC長野トライデンツ,0,3,13,25,0.015277778,18,25,0.017361111,14,25,0.017361111,-,-,-,-,-,-,VC長野トライデンツ,91,32,7,35.2,10.67,14,3,3,21.4,3,1,47,0,8,10,1.1,63,17,28,49.2
Men,2023_2024,103,2023-24 V.LEAGUE DIVISION1 MEN   V・レギュラーラウンド,12/29/2023,大阪府,パナソニックアリーナ,3029,0.75,0.816666667,0.066666667,酒出　修,城　智人,山本　晋五,中野　絵里子,パナソニックパンサーズ,ジェイテクトSTINGS,3,0,26,24,0.024305556,25,20,0.020138889,25,13,0.013194444,-,-,-,-,-,-,パナソニックパンサーズ,87,55,5,63.2,18.33,18,10,3,55.6,4,1.33,74,1,9,23,6.1,47,26,14,70.2
Men,2023_2024,103,2023-24 V.LEAGUE DIVISION1 MEN   V・レギュラーラウンド,12/29/2023,大阪府,パナソニックアリーナ,3029,0.75,0.816666667,0.066666667,酒出　修,城　智人,山本　晋五,中野　絵里子,パナソニックパンサーズ,ジェイテクトSTINGS,0,3,24,26,0.024305556,20,25,0.020138889,13,25,0.013194444,-,-,-,-,-,-,ジェイテクトSTINGS,92,39,4,42.4,13,20,14,1,70,1,0.33,59,1,12,6,-0.8,65,24,17,50
Men,2023_2024,104,2023-24 V.LEAGUE DIVISION1 MEN   V・レギュラーラウンド,10/14/2023,大阪府,第一総合運動場,1032,0.586805556,0.670138889,0.083333333,石井　洋壮,戸川　太輔,木内　誠二,田中　清,サントリーサンバーズ,東京グレートベアーズ,3,1,16,25,0.015277778,25,19,0.01875,25,22,0.021527778,25,17,0.01875,-,-,-,サントリーサンバーズ,107,54,6,50.5,13.5,26,14,2,53.8,14,3.5,90,3,15,20,4.7,67,29,21,59
Men,2023_2024,104,2023-24 V.LEAGUE DIVISION1 MEN   V・レギュラーラウンド,10/14/2023,大阪府,第一総合運動場,1032,0.586805556,0.670138889,0.083333333,石井　洋壮,戸川　太輔,木内　誠二,田中　清,サントリーサンバーズ,東京グレートベアーズ,1,3,25,16,0.015277778,19,25,0.01875,22,25,0.021527778,17,25,0.01875,-,-,-,東京グレートベアーズ,103,51,3,49.5,12.75,16,8,3,50,4,1,84,3,15,17,4.2,73,37,15,61
Men,2023_2024,105,2023-24 V.LEAGUE DIVISION1 MEN   V・レギュラーラウンド,11/12/2023,愛知県,豊田合成記念体育館,1662,0.541666667,0.610416667,0.06875,石井　洋壮,中山　健,浅井　唯由,芳川　夕希奈,ウルフドッグス名古屋,VC長野トライデンツ,3,0,25,19,0.018055556,25,19,0.018055556,25,22,0.020138889,-,-,-,-,-,-,ウルフドッグス名古屋,96,52,3,54.2,17.33,22,9,2,40.9,8,2.67,73,1,8,19,5.1,54,25,14,59.3
Men,2023_2024,105,2023-24 V.LEAGUE DIVISION1 MEN   V・レギュラーラウンド,11/12/2023,愛知県,豊田合成記念体育館,1662,0.541666667,0.610416667,0.06875,石井　洋壮,中山　健,浅井　唯由,芳川　夕希奈,ウルフドッグス名古屋,VC長野トライデンツ,0,3,19,25,0.018055556,19,25,0.018055556,22,25,0.020138889,-,-,-,-,-,-,VC長野トライデンツ,94,41,5,43.6,13.67,14,7,1,50,6,2,62,1,8,14,4,65,15,30,46.2
Men,2023_2024,106,2023-24 V.LEAGUE DIVISION1 MEN   V・レギュラーラウンド,10/15/2023,大阪府,大浜だいしんアリーナ,1737,0.5,0.567361111,0.067361111,田野　昭彦,林　淳一,村中　伸,中野　絵里子,日本製鉄堺ブレイザーズ,東レアローズ,3,0,25,19,0.017361111,25,21,0.020833333,25,18,0.016666667,-,-,-,-,-,-,日本製鉄堺ブレイザーズ,84,47,6,56,15.67,17,7,4,41.2,10,3.33,74,7,9,21,13.5,53,21,19,57.5
Men,2023_2024,106,2023-24 V.LEAGUE DIVISION1 MEN   V・レギュラーラウンド,10/15/2023,大阪府,大浜だいしんアリーナ,1737,0.5,0.567361111,0.067361111,田野　昭彦,林　淳一,村中　伸,中野　絵里子,日本製鉄堺ブレイザーズ,東レアローズ,0,3,19,25,0.017361111,21,25,0.020833333,18,25,0.016666667,-,-,-,-,-,-,東レアローズ,81,36,5,44.4,12,22,10,1,45.5,7,2.33,59,0,6,13,3,61,26,11,51.6
Men,2023_2024,107,2023-24 V.LEAGUE DIVISION1 MEN   V・レギュラーラウンド,12/30/2023,大阪府,パナソニックアリーナ,2982,0.666666667,0.729861111,0.063194444,酒出　修,山本　晋五,千代延　靖夫,田中　清,パナソニックパンサーズ,ジェイテクトSTINGS,3,0,25,21,0.018055556,25,17,0.019444444,25,17,0.016666667,-,-,-,-,-,-,パナソニックパンサーズ,82,51,2,62.2,17,17,10,1,58.8,4,1.33,74,5,10,23,11.1,48,18,16,54.2
Men,2023_2024,107,2023-24 V.LEAGUE DIVISION1 MEN   V・レギュラーラウンド,12/30/2023,大阪府,パナソニックアリーナ,2982,0.666666667,0.729861111,0.063194444,酒出　修,山本　晋五,千代延　靖夫,田中　清,パナソニックパンサーズ,ジェイテクトSTINGS,0,3,21,25,0.018055556,17,25,0.019444444,17,25,0.016666667,-,-,-,-,-,-,ジェイテクトSTINGS,81,37,6,45.7,12.33,17,10,4,58.8,3,1,56,2,8,12,5.4,63,25,11,48.4
