M/W,Season,Match_No,League,開催日,開催地,会場,入場者数,開始時刻,終了時刻,試合時間,JURY,1stﾚﾌｪﾘｰ,2ndﾚﾌｪﾘｰ,判定員,Team1,Team2,セット:得,セット:失,セット1:得点,セット1:失点,セット1:時間,セット2:得点,セット2:失点,セット2:時間,セット3:得点,セット3:失点,セット3:時間,セット4:得点,セット4:失点,セット4:時間,セット5:得点,セット5:失点,セット5:時間,Team,N,L,Name,出場セット,出場セット1,出場セット2,出場セット3,出場セット4,出場セット5,アタック_打数,アタック_得点,アタック_失点,アタック_決定率,アタック_セット平均,アタック(内バックアタック)_打数,アタック(内バックアタック)_得点,アタック(内バックアタック)_失点,アタック(内バックアタック)_決定率,ブロック_得点,ブロック_セット平均,サーブ_打数,サーブ_得点,サーブ_失点,サーブ_効果,サーブ_効果率,サーブレシーブ_受数,サーブレシーブ_成功・優,サーブレシーブ_成功・良,サーブレシーブ_成功率
Men,1999_2000,191,第6回Vリーグ男子   ファイナルラウンド,2000/3/17,-,東京体育館,6000,16:31,18:31,2:00,-,利根川　忠史,大塚　達也,長谷川　登,堺ブレイザーズ,東レアローズ,3,2,14,25,0:19,26,24,0:26,22,25,0:27,25,21,0:25,15,4,0:11,堺ブレイザーズ,0,-,小西 健太,5,□,□,□,□,□,0,0,0,-,-,0,0,0,-,0,-,5,0,1,1,5,0,0,0,-
Men,1999_2000,191,第6回Vリーグ男子   ファイナルラウンド,2000/3/17,-,東京体育館,6000,16:31,18:31,2:00,-,利根川　忠史,大塚　達也,長谷川　登,堺ブレイザーズ,東レアローズ,3,2,14,25,0:19,26,24,0:26,22,25,0:27,25,21,0:25,15,4,0:11,堺ブレイザーズ,1,-,澤畠 雄一郎,5,■,■,■,■,■,17,11,1,64.7,2.2,0,0,0,-,3,0.6,14,0,4,3,5.4,2,1,0,50
Men,1999_2000,191,第6回Vリーグ男子   ファイナルラウンド,2000/3/17,-,東京体育館,6000,16:31,18:31,2:00,-,利根川　忠史,大塚　達也,長谷川　登,堺ブレイザーズ,東レアローズ,3,2,14,25,0:19,26,24,0:26,22,25,0:27,25,21,0:25,15,4,0:11,堺ブレイザーズ,3,-,野々山 悟(C),5,■,■,■,■,■,10,5,1,50,1,0,0,0,-,1,0.2,7,0,1,1,3.6,0,0,0,-
Men,1999_2000,191,第6回Vリーグ男子   ファイナルラウンド,2000/3/17,-,東京体育館,6000,16:31,18:31,2:00,-,利根川　忠史,大塚　達也,長谷川　登,堺ブレイザーズ,東レアローズ,3,2,14,25,0:19,26,24,0:26,22,25,0:27,25,21,0:25,15,4,0:11,堺ブレイザーズ,4,-,中垣内 祐一,5,■,■,■,■,■,33,20,3,60.6,4,16,8,2,50,2,0.4,17,0,2,5,7.4,20,16,0,80
Men,1999_2000,191,第6回Vリーグ男子   ファイナルラウンド,2000/3/17,-,東京体育館,6000,16:31,18:31,2:00,-,利根川　忠史,大塚　達也,長谷川　登,堺ブレイザーズ,東レアローズ,3,2,14,25,0:19,26,24,0:26,22,25,0:27,25,21,0:25,15,4,0:11,堺ブレイザーズ,5,-,市橋 祐之,5,■,■,■,■,■,4,1,2,25,0.2,0,0,0,-,1,0.2,13,0,2,0,0,0,0,0,-
Men,1999_2000,191,第6回Vリーグ男子   ファイナルラウンド,2000/3/17,-,東京体育館,6000,16:31,18:31,2:00,-,利根川　忠史,大塚　達也,長谷川　登,堺ブレイザーズ,東レアローズ,3,2,14,25,0:19,26,24,0:26,22,25,0:27,25,21,0:25,15,4,0:11,堺ブレイザーズ,7,-,渡邊 友嗣,2,□,□,-,-,-,7,3,1,42.9,1.5,5,2,1,40,0,-,4,0,0,2,12.5,2,2,0,100
Men,1999_2000,191,第6回Vリーグ男子   ファイナルラウンド,2000/3/17,-,東京体育館,6000,16:31,18:31,2:00,-,利根川　忠史,大塚　達也,長谷川　登,堺ブレイザーズ,東レアローズ,3,2,14,25,0:19,26,24,0:26,22,25,0:27,25,21,0:25,15,4,0:11,堺ブレイザーズ,8,-,山本 辰生,2,-,□,-,□,-,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0,0,0,0,-
Men,1999_2000,191,第6回Vリーグ男子   ファイナルラウンド,2000/3/17,-,東京体育館,6000,16:31,18:31,2:00,-,利根川　忠史,大塚　達也,長谷川　登,堺ブレイザーズ,東レアローズ,3,2,14,25,0:19,26,24,0:26,22,25,0:27,25,21,0:25,15,4,0:11,堺ブレイザーズ,9,-,高橋 智則,5,■,■,■,■,■,16,9,0,56.2,1.8,1,1,0,100,1,0.2,19,0,1,5,6.6,34,28,0,82.4
Men,1999_2000,191,第6回Vリーグ男子   ファイナルラウンド,2000/3/17,-,東京体育館,6000,16:31,18:31,2:00,-,利根川　忠史,大塚　達也,長谷川　登,堺ブレイザーズ,東レアローズ,3,2,14,25,0:19,26,24,0:26,22,25,0:27,25,21,0:25,15,4,0:11,堺ブレイザーズ,10,-,大野 英洋,1,-,-,-,-,□,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
Men,1999_2000,191,第6回Vリーグ男子   ファイナルラウンド,2000/3/17,-,東京体育館,6000,16:31,18:31,2:00,-,利根川　忠史,大塚　達也,長谷川　登,堺ブレイザーズ,東レアローズ,3,2,14,25,0:19,26,24,0:26,22,25,0:27,25,21,0:25,15,4,0:11,堺ブレイザーズ,13,-,アルベルダシルバ・ルイス,5,■,■,■,■,■,31,15,4,48.4,3,16,8,2,50,4,0.8,21,6,5,7,33.1,0,0,0,-
