M/W,Season,Match_No,League,開催日,開催地,会場,入場者数,開始時刻,終了時刻,試合時間,JURY,1stﾚﾌｪﾘｰ,2ndﾚﾌｪﾘｰ,判定員,Team1,Team2,セット:得,セット:失,セット1:得点,セット1:失点,セット1:時間,セット2:得点,セット2:失点,セット2:時間,セット3:得点,セット3:失点,セット3:時間,セット4:得点,セット4:失点,セット4:時間,セット5:得点,セット5:失点,セット5:時間,Team,N,L,Name,出場セット,出場セット1,出場セット2,出場セット3,出場セット4,出場セット5,アタック_打数,アタック_得点,アタック_失点,アタック_決定率,アタック_セット平均,アタック(内バックアタック)_打数,アタック(内バックアタック)_得点,アタック(内バックアタック)_失点,アタック(内バックアタック)_決定率,ブロック_得点,ブロック_セット平均,サーブ_打数,サーブ_得点,サーブ_失点,サーブ_効果,サーブ_効果率,サーブレシーブ_受数,サーブレシーブ_成功・優,サーブレシーブ_成功・良,サーブレシーブ_成功率
Women,1999_2000,591,第6回Vリーグ女子   ファイナルラウンド,3/10/2000,-,大阪市中央体育館,2100,0.708333333,0.756944444,0.048611111,-,田野　敏彦,伊藤　博之,田中　仁,NECレッドロケッツ,日立ベルフィーユ,3,0,25,23,0.018055556,25,17,0.013888889,25,16,0.0125,-,-,-,-,-,-,NECレッドロケッツ,2,L,津雲 博子,3,●,●,●,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,16,13,0,81.2
Women,1999_2000,591,第6回Vリーグ女子   ファイナルラウンド,3/10/2000,-,大阪市中央体育館,2100,0.708333333,0.756944444,0.048611111,-,田野　敏彦,伊藤　博之,田中　仁,NECレッドロケッツ,日立ベルフィーユ,3,0,25,23,0.018055556,25,17,0.013888889,25,16,0.0125,-,-,-,-,-,-,NECレッドロケッツ,3,-,大貫 美奈子,3,■,■,■,-,-,17,5,0,29.4,1.67,0,0,0,-,1,0.33,10,0,3,2,5,17,14,0,82.4
Women,1999_2000,591,第6回Vリーグ女子   ファイナルラウンド,3/10/2000,-,大阪市中央体育館,2100,0.708333333,0.756944444,0.048611111,-,田野　敏彦,伊藤　博之,田中　仁,NECレッドロケッツ,日立ベルフィーユ,3,0,25,23,0.018055556,25,17,0.013888889,25,16,0.0125,-,-,-,-,-,-,NECレッドロケッツ,4,-,星野 賀代,1,□,-,-,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
Women,1999_2000,591,第6回Vリーグ女子   ファイナルラウンド,3/10/2000,-,大阪市中央体育館,2100,0.708333333,0.756944444,0.048611111,-,田野　敏彦,伊藤　博之,田中　仁,NECレッドロケッツ,日立ベルフィーユ,3,0,25,23,0.018055556,25,17,0.013888889,25,16,0.0125,-,-,-,-,-,-,NECレッドロケッツ,5,-,成田 郁久美(C),3,■,■,■,-,-,34,11,5,32.4,3.67,2,0,1,0,2,0.67,7,0,0,2,7.1,7,7,0,100
Women,1999_2000,591,第6回Vリーグ女子   ファイナルラウンド,3/10/2000,-,大阪市中央体育館,2100,0.708333333,0.756944444,0.048611111,-,田野　敏彦,伊藤　博之,田中　仁,NECレッドロケッツ,日立ベルフィーユ,3,0,25,23,0.018055556,25,17,0.013888889,25,16,0.0125,-,-,-,-,-,-,NECレッドロケッツ,6,-,遠藤 睦美,2,□,□,-,-,-,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0,0,0,0,-
Women,1999_2000,591,第6回Vリーグ女子   ファイナルラウンド,3/10/2000,-,大阪市中央体育館,2100,0.708333333,0.756944444,0.048611111,-,田野　敏彦,伊藤　博之,田中　仁,NECレッドロケッツ,日立ベルフィーユ,3,0,25,23,0.018055556,25,17,0.013888889,25,16,0.0125,-,-,-,-,-,-,NECレッドロケッツ,7,-,美田 麻衣,3,■,■,■,-,-,23,11,0,47.8,3.67,0,0,0,-,0,-,14,1,0,4,12.9,0,0,0,-
Women,1999_2000,591,第6回Vリーグ女子   ファイナルラウンド,3/10/2000,-,大阪市中央体育館,2100,0.708333333,0.756944444,0.048611111,-,田野　敏彦,伊藤　博之,田中　仁,NECレッドロケッツ,日立ベルフィーユ,3,0,25,23,0.018055556,25,17,0.013888889,25,16,0.0125,-,-,-,-,-,-,NECレッドロケッツ,8,-,竹下 佳江,3,■,■,■,-,-,4,3,0,75,1,0,0,0,-,0,-,14,0,0,4,7.1,0,0,0,-
Women,1999_2000,591,第6回Vリーグ女子   ファイナルラウンド,3/10/2000,-,大阪市中央体育館,2100,0.708333333,0.756944444,0.048611111,-,田野　敏彦,伊藤　博之,田中　仁,NECレッドロケッツ,日立ベルフィーユ,3,0,25,23,0.018055556,25,17,0.013888889,25,16,0.0125,-,-,-,-,-,-,NECレッドロケッツ,9,-,高橋 みゆき,3,■,■,■,-,-,25,14,3,56,4.67,2,2,0,100,0,-,16,0,1,4,6.2,16,13,0,81.2
Women,1999_2000,591,第6回Vリーグ女子   ファイナルラウンド,3/10/2000,-,大阪市中央体育館,2100,0.708333333,0.756944444,0.048611111,-,田野　敏彦,伊藤　博之,田中　仁,NECレッドロケッツ,日立ベルフィーユ,3,0,25,23,0.018055556,25,17,0.013888889,25,16,0.0125,-,-,-,-,-,-,NECレッドロケッツ,10,-,細口 美樹,0,-,-,-,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
Women,1999_2000,591,第6回Vリーグ女子   ファイナルラウンド,3/10/2000,-,大阪市中央体育館,2100,0.708333333,0.756944444,0.048611111,-,田野　敏彦,伊藤　博之,田中　仁,NECレッドロケッツ,日立ベルフィーユ,3,0,25,23,0.018055556,25,17,0.013888889,25,16,0.0125,-,-,-,-,-,-,NECレッドロケッツ,11,-,坪根 淳子,0,-,-,-,-,-,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
